drug_row_idx,drug_col_idx,cell_line_idx,synergy_loewe,fold,drug_row_fold,drug_col_fold
30,31,173,-6.289165,1,3,0
31,3,173,-1.460236,2,0,2
31,9,173,-10.027567,3,0,0
31,20,173,11.673,0,0,4
31,28,173,-12.210121,1,0,1
32,1,173,-23.544099,2,2,0
32,2,173,22.203088,3,2,1
32,3,173,23.944163,0,2,2
32,4,173,7.401322,1,2,3
32,7,173,1.111591,4,2,4
32,9,173,-8.470905,2,2,0
32,11,173,83.195199,3,2,1
32,35,173,-9.132808,0,2,2
32,116,173,53.37446,1,2,3
32,14,173,-3.622244,4,2,4
32,15,173,-6.88839,2,2,0
32,17,173,28.034165,3,2,1
32,18,173,23.760716,0,2,2
32,19,173,24.1476,1,2,3
32,20,173,25.828622,2,2,4
32,25,173,9.515528,3,2,0
32,28,173,11.625511,0,2,1
32,29,173,4.62319,1,2,2
32,30,173,-24.440431,2,2,3
32,34,173,-17.946391,3,2,4
33,1,173,-2.301165,0,2,0
33,2,173,-17.099984,1,2,1
33,3,173,-13.623688,2,2,2
33,4,173,-34.377504,3,2,3
33,7,173,-26.230736,4,2,4
33,9,173,-25.027481,0,2,0
33,11,173,0.650278,1,2,1
33,35,173,-44.61779,2,2,2
33,14,173,-6.496869,4,2,4
33,15,173,-15.781007,3,2,0
33,17,173,-27.419843,0,2,1
33,18,173,-13.925041,1,2,2
33,19,173,-7.231392,2,2,3
33,20,173,-10.650157,3,2,4
33,25,173,-11.306548,0,2,0
33,28,173,-9.799319,1,2,1
33,29,173,-30.439278,2,2,2
33,30,173,-29.695202,3,2,3
33,34,173,-29.807083,0,2,4
34,1,173,-0.666965,1,4,0
34,2,173,0.681454,2,4,1
34,3,173,-2.165708,3,4,2
34,4,173,-11.739514,0,4,3
34,7,173,-8.460772,4,4,4
34,9,173,-23.586884,1,4,0
34,11,173,9.234349,2,4,1
34,35,173,-12.997528,3,4,2
34,13,173,-14.598292,0,4,1
34,14,173,13.376015,4,4,4
34,15,173,-6.875646,1,4,0
34,17,173,-3.809199,2,4,1
34,18,173,-3.24191,3,4,2
34,19,173,-7.420847,0,4,3
34,20,173,4.570767,1,4,4
34,117,173,-1.919654,2,4,3
34,25,173,3.712429,3,4,0
34,27,173,-5.477161,4,4,4
34,28,173,-5.94892,0,4,1
34,29,173,-5.34315,1,4,2
34,30,173,-7.867212,2,4,3
34,31,173,-2.47217,3,4,0
0,1,115,17.485795,0,2,0
0,2,115,10.038363,1,2,1
0,3,115,106.007192,2,2,2
0,4,115,2.748791,3,2,3
0,7,115,18.865601,4,2,4
0,9,115,-2.721986,0,2,0
0,11,115,-3.04971,1,2,1
0,35,115,30.679994,2,2,2
0,116,115,21.158757,3,2,3
0,14,115,14.909283,4,2,4
0,15,115,5.96861,0,2,0
0,17,115,-9.881816,1,2,1
0,18,115,4.929422,2,2,2
0,19,115,24.178582,3,2,3
0,20,115,2.458199,0,2,4
0,25,115,46.99658,1,2,0
0,28,115,-4.531378,2,2,1
0,29,115,8.941154,3,2,2
0,30,115,-31.489166,0,2,3
0,34,115,7.530008,1,2,4
1,3,115,117.001279,2,0,2
1,9,115,-24.155951,3,0,0
1,35,115,-27.253817,0,0,2
1,19,115,16.070542,1,0,3
1,20,115,6.120088,2,0,4
1,117,115,-34.677944,3,0,3
1,27,115,39.832312,4,0,4
1,28,115,13.263839,0,0,1
1,31,115,10.275231,1,0,0
2,1,115,-10.323312,2,1,0
2,3,115,93.728195,3,1,2
2,4,115,-16.283069,0,1,3
2,7,115,10.498751,4,1,4
2,9,115,-8.963166,1,1,0
2,11,115,7.514099,2,1,1
2,35,115,-15.836428,3,1,2
2,14,115,9.333496,4,1,4
2,15,115,12.864629,0,1,0
2,17,115,11.046009,1,1,1
2,18,115,3.242083,2,1,2
2,19,115,28.910444,3,1,3
2,20,115,9.769243,0,1,4
2,25,115,-2.849065,1,1,0
2,27,115,-18.690478,4,1,4
2,28,115,3.39325,2,1,1
2,31,115,1.820555,3,1,0
3,9,115,90.991443,0,2,0
3,20,115,103.966988,1,2,4
3,117,115,87.769433,2,2,3
3,28,115,36.987891,3,2,1
4,1,115,-18.760731,0,3,0
4,3,115,87.021222,1,3,2
4,7,115,4.145652,4,3,4
4,9,115,-30.844483,2,3,0
4,35,115,-54.251057,3,3,2
4,19,115,-11.069717,0,3,3
4,20,115,-8.126399,1,3,4
4,117,115,-37.746544,2,3,3
4,27,115,-11.052821,4,3,4
4,28,115,-6.748286,3,3,1
4,31,115,-0.682079,0,3,0
5,1,115,-72.758264,1,1,0
5,2,115,-6.15064,2,1,1
5,3,115,107.973285,3,1,2
5,4,115,-49.588715,0,1,3
5,7,115,-33.142281,4,1,4
5,9,115,-76.684088,1,1,0
5,11,115,-27.829293,2,1,1
5,35,115,-71.206301,3,1,2
5,116,115,-31.79074,0,1,3
5,14,115,-6.68544,4,1,4
5,15,115,-43.91739,1,1,0
5,17,115,-45.052159,2,1,1
5,19,115,-30.60923,3,1,3
5,20,115,-51.43912,0,1,4
5,25,115,-27.461594,1,1,0
5,28,115,-17.010628,2,1,1
5,29,115,-14.480815,3,1,2
5,30,115,-136.909783,0,1,3
6,1,115,-4.088597,1,2,0
6,3,115,100.402495,2,2,2
6,4,115,-23.088598,3,2,3
6,9,115,0.00075,0,2,0
6,35,115,-25.059445,1,2,2
6,116,115,-14.968605,2,2,3
6,20,115,-4.313215,3,2,4
6,25,115,-54.339201,0,2,0
6,30,115,-47.749516,1,2,3
7,1,115,-14.326652,4,4,0
7,3,115,169.716658,4,4,2
7,9,115,11.693238,4,4,0
7,35,115,-1.787261,4,4,2
7,19,115,54.015288,4,4,3
7,20,115,3.085987,4,4,4
7,27,115,40.419957,4,4,4
7,28,115,2.901823,4,4,1
7,31,115,8.719913,4,4,0
8,1,115,-13.191209,2,3,0
8,2,115,-16.57348,3,3,1
8,3,115,90.909234,0,3,2
8,4,115,-9.157277,1,3,3
8,7,115,-56.408685,4,3,4
8,9,115,-31.804556,2,3,0
8,11,115,-22.502523,3,3,1
8,35,115,-30.07928,0,3,2
8,116,115,-42.160762,1,3,3
8,14,115,-44.219246,4,3,4
8,15,115,-10.054524,2,3,0
8,17,115,-42.433676,3,3,1
8,18,115,14.3216,0,3,2
8,19,115,-0.610012,1,3,3
8,20,115,-42.426496,2,3,4
8,25,115,-42.086923,3,3,0
8,28,115,9.223386,0,3,1
8,29,115,0.642971,1,3,2
8,30,115,-66.16677,2,3,3
8,34,115,-2.057247,3,3,4
9,20,115,-4.208057,0,0,4
10,1,115,18.456889,4,4,0
10,2,115,19.385407,4,4,1
10,3,115,77.421548,4,4,2
10,4,115,9.316639,4,4,3
10,7,115,47.20344,4,4,4
10,9,115,5.257176,4,4,0
10,11,115,23.911414,4,4,1
10,35,115,6.348843,4,4,2
10,116,115,8.724394,4,4,3
10,14,115,42.375557,4,4,4
10,15,115,35.677075,4,4,0
10,17,115,21.051526,4,4,1
10,18,115,6.727296,4,4,2
10,19,115,37.871944,4,4,3
10,20,115,-2.770384,4,4,4
10,25,115,11.759033,4,4,0
10,28,115,-2.845454,4,4,1
10,29,115,-12.097846,4,4,2
10,30,115,7.458482,4,4,3
10,34,115,22.846652,4,4,4
11,1,115,-14.153311,1,1,0
11,3,115,141.790374,2,1,2
11,4,115,-42.702331,3,1,3
11,7,115,18.307099,4,1,4
11,9,115,-1.093566,0,1,0
11,35,115,14.688218,1,1,2
11,19,115,54.654791,2,1,3
11,20,115,-10.08431,3,1,4
11,117,115,-9.28732,0,1,3
11,25,115,-32.787444,1,1,0
11,27,115,11.123119,4,1,4
11,28,115,0.960227,2,1,1
11,31,115,-8.418283,3,1,0
12,1,115,19.262277,0,0,0
12,2,115,-20.698431,1,0,1
12,3,115,101.612554,2,0,2
12,4,115,-19.803988,3,0,3
12,7,115,-19.099694,4,0,4
12,9,115,-5.678191,0,0,0
12,11,115,-9.409443,1,0,1
12,35,115,27.245458,2,0,2
12,14,115,-7.076746,4,0,4
12,15,115,6.377623,3,0,0
12,17,115,-30.713482,0,0,1
12,18,115,-6.895642,1,0,2
12,19,115,10.682818,2,0,3
12,20,115,-29.189311,3,0,4
12,25,115,33.345948,0,0,0
12,28,115,-12.427849,1,0,1
12,29,115,-26.446245,2,0,2
12,30,115,-27.828297,3,0,3
12,34,115,25.242413,0,0,4
35,3,115,155.389965,1,2,2
35,9,115,-39.850348,2,2,0
35,20,115,-34.982352,3,2,4
35,117,115,-37.340666,0,2,3
35,27,115,10.775052,4,2,4
35,28,115,9.062147,1,2,1
35,31,115,7.920766,2,2,0
13,1,115,-2.733624,3,1,0
13,2,115,17.644703,0,1,1
13,3,115,46.294995,1,1,2
13,4,115,-12.465612,2,1,3
13,7,115,4.964453,4,1,4
13,9,115,-9.76032,3,1,0
13,11,115,-7.53909,0,1,1
13,35,115,-20.387567,1,1,2
13,14,115,-1.18616,4,1,4
13,15,115,17.033442,2,1,0
13,17,115,-9.732035,3,1,1
13,18,115,1.678046,0,1,2
13,19,115,9.664879,1,1,3
13,20,115,20.997789,2,1,4
13,25,115,7.122397,3,1,0
13,28,115,-11.983071,0,1,1
13,29,115,-10.597094,1,1,2
13,30,115,4.724335,2,1,3
116,1,115,-17.30651,3,3,0
116,2,115,-7.370102,0,3,1
116,3,115,100.716877,1,3,2
116,4,115,-18.885998,2,3,3
116,7,115,31.759827,4,3,4
116,9,115,-11.030317,3,3,0
116,11,115,-12.123868,0,3,1
116,12,115,0.286869,1,3,0
116,35,115,-3.74942,2,3,2
116,13,115,-8.518441,3,3,1
116,14,115,8.823787,4,3,4
116,15,115,14.588803,0,3,0
116,17,115,4.694846,1,3,1
116,18,115,-9.012631,2,3,2
116,19,115,40.04916,3,3,3
116,20,115,-3.498936,0,3,4
116,117,115,-22.10313,1,3,3
116,25,115,-14.863715,2,3,0
116,27,115,7.816276,4,3,4
116,28,115,0.530909,3,3,1
116,29,115,8.740402,0,3,2
116,30,115,-31.683189,1,3,3
116,31,115,8.519657,2,3,0
116,33,115,-8.709915,3,3,2
116,34,115,5.489634,0,3,4
14,1,115,2.495024,4,4,0
14,3,115,158.172325,4,4,2
14,4,115,-31.403658,4,4,3
14,7,115,31.241265,4,4,4
14,9,115,-4.358457,4,4,0
14,11,115,-14.777344,4,4,1
14,35,115,-31.475866,4,4,2
14,15,115,-3.248354,4,4,0
14,17,115,-6.963796,4,4,1
14,18,115,-2.863805,4,4,2
14,19,115,15.358156,4,4,3
14,20,115,-62.111764,4,4,4
14,117,115,-11.319245,4,4,3
14,25,115,58.830055,4,4,0
14,27,115,2.20496,4,4,4
14,28,115,1.859363,4,4,1
14,31,115,-5.73854,4,4,0
22,1,115,-24.071645,1,3,0
22,3,115,111.95944,2,3,2
22,4,115,-8.762215,3,3,3
22,7,115,13.13203,4,3,4
22,11,115,22.874972,0,3,1
22,35,115,-8.033921,1,3,2
22,116,115,12.05778,2,3,3
22,14,115,19.056526,4,3,4
22,25,115,2.569626,3,3,0
23,1,115,-31.867941,0,4,0
23,2,115,-13.499024,1,4,1
23,3,115,35.745835,2,4,2
23,4,115,-34.995741,3,4,3
23,7,115,3.419241,4,4,4
23,9,115,-25.366214,0,4,0
23,11,115,-16.006686,1,4,1
23,35,115,-23.87789,2,4,2
23,116,115,-24.693577,3,4,3
23,14,115,-5.786565,4,4,4
23,15,115,-15.261664,0,4,0
23,17,115,-6.913794,1,4,1
23,18,115,5.224141,2,4,2
23,19,115,-20.052997,3,4,3
23,20,115,-40.170653,0,4,4
23,25,115,-10.521281,1,4,0
23,28,115,-13.623423,2,4,1
23,29,115,-17.106412,3,4,2
23,30,115,-70.767879,0,4,3
23,34,115,-27.685097,1,4,4
24,1,115,-22.773397,2,0,0
24,2,115,-4.034355,3,0,1
24,3,115,113.434362,0,0,2
24,4,115,-32.006319,1,0,3
24,7,115,19.532613,4,0,4
24,9,115,-24.553229,2,0,0
24,11,115,-10.704752,3,0,1
24,35,115,-22.324125,0,0,2
24,116,115,-16.408021,1,0,3
24,14,115,25.716355,4,0,4
24,15,115,14.849073,2,0,0
24,17,115,3.025845,3,0,1
24,18,115,-32.344642,0,0,2
24,19,115,8.55286,1,0,3
24,20,115,-33.250564,2,0,4
24,25,115,-6.072766,3,0,0
24,28,115,-21.204055,0,0,1
24,29,115,-10.359502,1,0,2
24,30,115,-62.580655,2,0,3
24,34,115,7.320576,3,0,4
15,1,115,-1.466144,0,0,0
15,3,115,84.544149,1,0,2
15,4,115,-10.669175,2,0,3
15,7,115,19.006733,4,0,4
15,9,115,1.457219,3,0,0
15,11,115,-3.958176,0,0,1
15,35,115,-5.361514,1,0,2
15,19,115,17.029291,2,0,3
15,20,115,-20.378423,3,0,4
15,25,115,21.633983,0,0,0
15,28,115,2.103342,1,0,1
15,31,115,21.537414,2,0,0
16,0,115,0.819542,3,0,2
16,1,115,-16.153254,0,0,0
16,2,115,-10.920112,1,0,1
16,3,115,137.28359,2,0,2
16,4,115,-20.033864,3,0,3
16,5,115,-24.756213,0,0,1
16,7,115,-4.443397,4,0,4
16,8,115,-49.520345,1,0,3
16,9,115,-53.059033,2,0,0
16,10,115,21.664838,4,0,4
16,11,115,42.911537,3,0,1
16,12,115,21.024307,0,0,0
16,35,115,-7.112547,1,0,2
16,13,115,-3.453677,2,0,1
16,116,115,-25.270604,3,0,3
16,14,115,0.624707,4,0,4
16,23,115,-25.474691,0,0,4
16,24,115,-23.524811,1,0,0
16,15,115,-6.319955,2,0,0
16,17,115,9.464489,3,0,1
16,18,115,14.113214,0,0,2
16,19,115,19.406669,1,0,3
16,20,115,-47.338939,2,0,4
16,21,115,21.979843,3,0,1
16,26,115,0.750416,0,0,1
16,25,115,29.474716,1,0,0
16,28,115,16.719933,2,0,1
16,29,115,40.426392,3,0,2
16,30,115,-106.25664,0,0,3
16,31,115,16.270554,1,0,0
16,32,115,-34.708471,2,0,2
16,33,115,-9.730919,3,0,2
16,34,115,28.384417,0,0,4
17,1,115,-0.198489,1,1,0
17,3,115,110.108728,2,1,2
17,4,115,-11.229553,3,1,3
17,7,115,-15.383957,4,1,4
17,9,115,-28.797794,0,1,0
17,11,115,0.227066,1,1,1
17,35,115,-21.712883,2,1,2
17,15,115,11.826623,3,1,0
17,19,115,34.455988,0,1,3
17,20,115,-14.813813,1,1,4
17,25,115,-8.539766,2,1,0
17,27,115,20.504774,4,1,4
17,28,115,-3.143078,3,1,1
17,31,115,-15.725795,0,1,0
18,1,115,9.55845,1,2,0
18,3,115,114.567378,2,2,2
18,4,115,-8.625777,3,2,3
18,7,115,-5.799404,4,2,4
18,9,115,-12.408019,0,2,0
18,11,115,37.666365,1,2,1
18,35,115,44.781433,2,2,2
18,15,115,-10.816301,3,2,0
18,17,115,15.85478,0,2,1
18,19,115,35.580256,1,2,3
18,20,115,-8.421481,2,2,4
18,25,115,25.579992,3,2,0
18,27,115,3.755022,4,2,4
18,28,115,6.626663,0,2,1
18,31,115,6.332198,1,2,0
19,3,115,179.123325,2,3,2
19,9,115,22.725877,3,3,0
19,35,115,31.553054,0,3,2
19,20,115,29.896248,1,3,4
19,28,115,9.02525,2,3,1
19,31,115,15.724412,3,3,0
21,0,115,-10.847388,0,1,2
21,1,115,14.844553,1,1,0
21,2,115,4.54556,2,1,1
21,3,115,103.208109,3,1,2
21,4,115,0.234738,0,1,3
21,5,115,-36.190547,1,1,1
21,7,115,18.602663,4,1,4
21,8,115,-7.244305,2,1,3
21,9,115,-28.640866,3,1,0
21,10,115,16.753505,4,1,4
21,11,115,19.716145,0,1,1
21,12,115,6.095501,1,1,0
21,35,115,14.134027,2,1,2
21,13,115,0.56049,3,1,1
21,116,115,6.47133,0,1,3
21,14,115,22.23133,4,1,4
21,23,115,0.344776,1,1,4
21,24,115,3.412549,2,1,0
21,15,115,33.367812,3,1,0
21,17,115,33.610592,0,1,1
21,18,115,-3.236149,1,1,2
21,19,115,38.439834,2,1,3
21,20,115,10.249078,3,1,4
21,26,115,17.30812,0,1,1
21,25,115,28.157007,1,1,0
21,27,115,14.344232,4,1,4
21,28,115,1.810472,2,1,1
21,29,115,21.256276,3,1,2
21,30,115,-42.307588,0,1,3
21,31,115,7.422288,1,1,0
21,32,115,1.907064,2,1,2
21,33,115,4.905017,3,1,2
21,34,115,16.274556,0,1,4
26,1,115,-3.017011,1,1,0
26,2,115,-22.915119,2,1,1
26,3,115,97.808492,3,1,2
26,4,115,-21.070863,0,1,3
26,7,115,41.792921,4,1,4
26,9,115,-45.762007,1,1,0
26,11,115,-31.325094,2,1,1
26,35,115,-11.690674,3,1,2
26,116,115,10.892143,0,1,3
26,14,115,-3.959009,4,1,4
26,15,115,-0.060161,1,1,0
26,17,115,-95.067721,2,1,1
26,18,115,13.492939,3,1,2
26,19,115,24.608121,0,1,3
26,20,115,-4.008584,1,1,4
26,25,115,-2.663965,2,1,0
26,28,115,-17.731254,3,1,1
26,29,115,-16.146002,0,1,2
26,30,115,-50.644193,1,1,3
26,34,115,17.084501,2,1,4
25,1,115,-6.510557,3,0,0
25,3,115,148.126939,0,0,2
25,4,115,-39.78659,1,0,3
25,7,115,5.578434,4,0,4
25,9,115,-15.722379,2,0,0
25,35,115,-6.199922,3,0,2
25,19,115,12.708614,0,0,3
25,20,115,-11.486077,1,0,4
25,117,115,-16.709185,2,0,3
25,28,115,25.06655,3,0,1
25,31,115,13.098931,0,0,0
27,28,115,-2.290389,4,4,1
28,9,115,-4.422104,1,1,0
28,20,115,10.568563,2,1,4
29,1,115,21.820661,3,2,0
29,2,115,9.318109,0,2,1
29,3,115,72.2167,1,2,2
29,4,115,1.44241,2,2,3
29,7,115,9.440672,4,2,4
29,9,115,9.24655,3,2,0
29,11,115,24.140618,0,2,1
29,35,115,24.209051,1,2,2
29,14,115,15.235086,4,2,4
29,15,115,14.30917,2,2,0
29,17,115,17.594575,3,2,1
29,18,115,5.508981,0,2,2
29,19,115,35.210405,1,2,3
29,20,115,13.085715,2,2,4
29,25,115,22.51886,3,2,0
29,27,115,10.604334,4,2,4
29,28,115,6.154444,0,2,1
29,30,115,0.432691,1,2,3
29,31,115,-23.300319,2,2,0
30,1,115,1.875223,3,3,0
30,2,115,-25.593988,0,3,1
30,3,115,125.533122,1,3,2
30,4,115,-20.796937,2,3,3
30,7,115,-48.832826,4,3,4
30,9,115,-21.73465,3,3,0
30,11,115,-25.756099,0,3,1
30,35,115,-35.904717,1,3,2
30,14,115,-87.215043,4,3,4
30,15,115,-31.493476,2,3,0
30,17,115,44.993157,3,3,1
30,18,115,-12.129963,0,3,2
30,19,115,0.224209,1,3,3
30,20,115,-35.273585,2,3,4
30,25,115,-13.598396,3,3,0
30,28,115,13.220036,0,3,1
30,31,115,8.44208,1,3,0
31,3,115,57.2436,2,0,2
31,9,115,-9.764205,3,0,0
31,20,115,-49.758872,0,0,4
31,28,115,-12.753637,1,0,1
32,2,115,-23.228527,2,2,1
32,7,115,-40.106161,4,2,4
32,9,115,-59.974657,3,2,0
32,11,115,-14.052616,0,2,1
32,14,115,-33.919771,4,2,4
32,15,115,2.2971,1,2,0
32,17,115,-48.763451,2,2,1
32,18,115,9.609145,3,2,2
32,19,115,32.45523,0,2,3
32,20,115,-91.152148,1,2,4
32,28,115,-8.890072,2,2,1
32,29,115,-18.935673,3,2,2
32,30,115,-134.804099,0,2,3
32,34,115,1.746119,1,2,4
33,1,115,-62.14153,2,2,0
33,2,115,-13.605988,3,2,1
33,3,115,121.285706,0,2,2
33,4,115,-35.920593,1,2,3
33,7,115,45.219355,4,2,4
33,9,115,-13.121025,2,2,0
33,11,115,-12.29832,3,2,1
33,35,115,-37.588483,0,2,2
33,14,115,6.159653,4,2,4
33,15,115,15.209999,1,2,0
33,17,115,-30.515216,2,2,1
33,18,115,-7.486705,3,2,2
33,19,115,16.878807,0,2,3
33,20,115,-46.025583,1,2,4
33,25,115,-72.32759,2,2,0
33,28,115,-5.832759,3,2,1
33,29,115,-14.378149,0,2,2
33,30,115,-26.737418,1,2,3
33,34,115,-4.311402,2,2,4
34,1,115,7.250907,3,4,0
34,2,115,21.038393,0,4,1
34,3,115,109.725053,1,4,2
34,4,115,2.863954,2,4,3
34,7,115,11.809312,4,4,4
34,9,115,-16.995833,3,4,0
34,11,115,16.87794,0,4,1
34,35,115,-1.00632,1,4,2
34,13,115,5.381354,2,4,1
34,14,115,-21.493669,4,4,4
34,15,115,6.811257,3,4,0
34,17,115,-3.309461,0,4,1
34,18,115,36.608275,1,4,2
34,19,115,24.073922,2,4,3
34,20,115,-27.727198,3,4,4
34,25,115,16.714063,0,4,0
34,28,115,1.292861,1,4,1
34,29,115,28.438245,2,4,2
34,30,115,13.253647,3,4,3
34,31,115,18.9851,0,4,0
2,117,115,-2.739561,1,1,3
3,27,115,33.153416,4,2,4
5,18,115,22.06855,2,1,2
5,34,115,39.852034,3,1,4
6,2,115,-8.212707,0,2,1
6,7,115,-15.33863,4,2,4
6,11,115,26.184892,1,2,1
6,14,115,-5.980442,4,2,4
6,15,115,37.419362,2,2,0
6,17,115,-24.218556,3,2,1
6,18,115,22.076939,0,2,2
6,19,115,24.590915,1,2,3
6,28,115,-0.357385,2,2,1
6,29,115,3.684791,3,2,2
6,34,115,36.96806,0,2,4
7,117,115,-16.168158,4,4,3
22,2,115,4.120915,1,3,1
22,9,115,-6.443327,2,3,0
22,15,115,51.184167,3,3,0
22,17,115,22.794693,0,3,1
22,18,115,31.272314,1,3,2
22,19,115,54.126751,2,3,3
22,20,115,10.847485,3,3,4
22,28,115,9.988871,0,3,1
22,29,115,18.876224,1,3,2
22,30,115,-2.049061,2,3,3
22,34,115,55.631105,3,3,4
15,117,115,5.423202,0,0,3
15,27,115,53.952195,4,0,4
16,6,115,12.103122,1,0,2
16,22,115,32.363951,2,0,3
16,117,115,8.925026,3,0,3
16,27,115,-14.145912,4,0,4
17,117,115,-8.252042,0,1,3
18,117,115,18.367573,1,2,3
19,117,115,22.10993,2,3,3
19,27,115,-23.095058,4,3,4
21,6,115,-33.567549,3,1,2
21,22,115,-3.468072,0,1,3
21,117,115,-36.187135,1,1,3
117,9,115,14.061773,2,3,0
117,20,115,16.830979,3,3,4
117,28,115,-2.199542,0,3,1
25,27,115,11.714164,4,0,4
27,9,115,-36.176213,4,4,0
27,20,115,-66.832009,4,4,4
29,117,115,4.876805,1,2,3
30,117,115,17.883733,2,3,3
30,27,115,-81.093172,4,3,4
32,1,115,-19.723448,3,2,0
32,3,115,54.504253,0,2,2
32,4,115,-32.241836,1,2,3
32,35,115,-16.304098,2,2,2
32,116,115,20.398181,3,2,3
32,25,115,28.222599,0,2,0
34,117,115,17.43087,1,4,3
34,27,115,6.43881,4,4,4
0,1,159,-8.675317,2,2,0
0,2,159,0.423932,3,2,1
0,3,159,7.075983,0,2,2
0,4,159,-17.451375,1,2,3
0,7,159,5.114279,4,2,4
0,9,159,-13.58239,2,2,0
0,11,159,22.830618,3,2,1
0,35,159,-15.009285,0,2,2
0,116,159,8.120486,1,2,3
0,14,159,14.676307,4,2,4
0,15,159,11.560236,2,2,0
0,17,159,3.182155,3,2,1
0,18,159,0.827024,0,2,2
0,19,159,10.325032,1,2,3
0,20,159,-0.408307,2,2,4
0,25,159,-7.018474,3,2,0
0,28,159,-11.361793,0,2,1
0,29,159,6.169627,1,2,2
0,30,159,-51.98862,2,2,3
0,34,159,-20.677513,3,2,4
1,3,159,27.425929,0,0,2
1,9,159,-9.285286,1,0,0
1,35,159,-17.080158,2,0,2
1,19,159,-1.64503,3,0,3
1,20,159,-32.477627,0,0,4
1,117,159,-16.119187,1,0,3
1,27,159,-12.243649,4,0,4
1,28,159,-4.469227,2,0,1
1,31,159,-3.791271,3,0,0
2,1,159,-11.1914,0,1,0
2,3,159,19.349739,1,1,2
2,4,159,-11.214968,2,1,3
2,7,159,-23.971659,4,1,4
2,9,159,-14.958497,3,1,0
2,11,159,6.08042,0,1,1
2,35,159,-12.467121,1,1,2
2,14,159,-12.031497,4,1,4
2,15,159,3.422621,2,1,0
2,17,159,11.729486,3,1,1
2,18,159,-7.277957,0,1,2
2,19,159,9.925605,1,1,3
2,20,159,36.018118,2,1,4
2,117,159,-6.539459,3,1,3
2,25,159,-5.428871,0,1,0
2,27,159,16.559589,4,1,4
2,28,159,-15.882404,1,1,1
2,31,159,14.96886,2,1,0
3,9,159,13.903047,3,2,0
3,20,159,12.865052,0,2,4
3,117,159,-2.42919,1,2,3
3,27,159,23.484439,4,2,4
3,28,159,-9.530871,2,2,1
4,1,159,-21.039203,3,3,0
4,3,159,19.324024,0,3,2
4,7,159,39.539089,4,3,4
4,9,159,-28.275177,1,3,0
4,35,159,-65.759814,2,3,2
4,19,159,-0.305533,3,3,3
4,20,159,-25.929063,0,3,4
4,117,159,-30.648732,1,3,3
4,27,159,1.969986,4,3,4
4,28,159,-27.046946,2,3,1
4,31,159,-22.41353,3,3,0
5,1,159,8.811154,0,1,0
5,2,159,-5.660103,1,1,1
5,3,159,5.368148,2,1,2
5,4,159,30.448302,3,1,3
5,7,159,2.66581,4,1,4
5,9,159,-9.821462,0,1,0
5,11,159,31.167338,1,1,1
5,35,159,-34.849511,2,1,2
5,116,159,0.042641,3,1,3
5,14,159,18.741721,4,1,4
5,15,159,-15.416716,0,1,0
5,17,159,-4.787798,1,1,1
5,18,159,3.40122,2,1,2
5,19,159,15.030653,3,1,3
5,20,159,6.19239,0,1,4
5,25,159,-22.474866,1,1,0
5,28,159,-24.460105,2,1,1
5,29,159,12.708767,3,1,2
5,30,159,-41.817276,0,1,3
5,34,159,-3.9429,1,1,4
6,1,159,-32.216293,2,2,0
6,2,159,0.069082,3,2,1
6,3,159,16.966212,0,2,2
6,4,159,8.865271,1,2,3
6,7,159,-16.764628,4,2,4
6,9,159,10.042299,2,2,0
6,11,159,5.862799,3,2,1
6,35,159,-6.707726,0,2,2
6,116,159,-8.968555,1,2,3
6,14,159,11.397728,4,2,4
6,15,159,8.645136,2,2,0
6,17,159,16.26602,3,2,1
6,18,159,6.153387,0,2,2
6,19,159,13.901513,1,2,3
6,20,159,12.817242,2,2,4
6,25,159,10.751487,3,2,0
6,28,159,-15.281876,0,2,1
6,29,159,-0.335043,1,2,2
6,30,159,6.779124,2,2,3
6,34,159,33.641816,3,2,4
7,1,159,-15.687141,4,4,0
7,3,159,21.548383,4,4,2
7,9,159,-17.049076,4,4,0
7,35,159,-23.646926,4,4,2
7,19,159,16.761165,4,4,3
7,20,159,20.482151,4,4,4
7,117,159,1.065353,4,4,3
7,27,159,-4.675034,4,4,4
7,28,159,21.349332,4,4,1
7,31,159,-0.046732,4,4,0
8,1,159,13.771881,0,3,0
8,2,159,17.638873,1,3,1
8,3,159,27.969956,2,3,2
8,4,159,5.298862,3,3,3
8,7,159,0.922192,4,3,4
8,9,159,-13.900865,0,3,0
8,11,159,29.720838,1,3,1
8,35,159,-17.597478,2,3,2
8,116,159,10.21165,3,3,3
8,14,159,34.226962,4,3,4
8,15,159,25.16323,0,3,0
8,17,159,20.467383,1,3,1
8,18,159,14.045696,2,3,2
8,19,159,37.898839,3,3,3
8,20,159,20.585485,0,3,4
8,25,159,8.318396,1,3,0
8,28,159,-17.402285,2,3,1
8,29,159,8.944344,3,3,2
8,30,159,-61.956235,0,3,3
8,34,159,5.571743,1,3,4
9,20,159,-12.474117,2,0,4
10,1,159,0.832933,4,4,0
10,2,159,8.457497,4,4,1
10,3,159,19.279019,4,4,2
10,4,159,-18.240649,4,4,3
10,7,159,14.930485,4,4,4
10,9,159,3.544855,4,4,0
10,11,159,22.757319,4,4,1
10,35,159,-5.531905,4,4,2
10,116,159,-0.136807,4,4,3
10,14,159,20.614891,4,4,4
10,15,159,16.429699,4,4,0
10,17,159,-4.896084,4,4,1
10,18,159,-10.855289,4,4,2
10,19,159,20.068482,4,4,3
