drug_row_idx,drug_col_idx,cell_line_idx,synergy_loewe,fold
32,116,173,53.37446,2
32,14,173,-3.622244,4
32,15,173,-6.88839,0
32,17,173,28.034165,4
32,18,173,23.760716,2
32,19,173,24.1476,0
32,20,173,25.828622,0
32,25,173,9.515528,4
32,28,173,11.625511,1
32,29,173,4.62319,2
32,30,173,-24.440431,3
32,34,173,-17.946391,1
33,1,173,-2.301165,3
33,2,173,-17.099984,4
33,3,173,-13.623688,4
33,4,173,-34.377504,3
33,7,173,-26.230736,2
33,9,173,-25.027481,2
33,11,173,0.650278,1
33,35,173,-44.61779,2
33,14,173,-6.496869,1
33,15,173,-15.781007,0
33,17,173,-27.419843,4
33,18,173,-13.925041,3
33,19,173,-7.231392,3
33,20,173,-10.650157,1
33,25,173,-11.306548,1
33,28,173,-9.799319,1
33,29,173,-30.439278,2
33,30,173,-29.695202,0
33,34,173,-29.807083,1
34,1,173,-0.666965,2
34,2,173,0.681454,4
34,3,173,-2.165708,1
34,4,173,-11.739514,4
34,7,173,-8.460772,3
34,9,173,-23.586884,0
34,11,173,9.234349,4
34,35,173,-12.997528,2
34,13,173,-14.598292,2
34,14,173,13.376015,2
34,15,173,-6.875646,4
34,17,173,-3.809199,1
34,18,173,-3.24191,0
34,19,173,-7.420847,0
34,20,173,4.570767,1
34,117,173,-1.919654,3
34,25,173,3.712429,2
34,27,173,-5.477161,0
34,28,173,-5.94892,0
34,29,173,-5.34315,3
34,30,173,-7.867212,2
34,31,173,-2.47217,2
0,1,115,17.485795,2
0,2,115,10.038363,1
0,3,115,106.007192,1
0,4,115,2.748791,2
0,7,115,18.865601,1
0,9,115,-2.721986,0
0,11,115,-3.04971,3
0,35,115,30.679994,4
0,116,115,21.158757,1
0,14,115,14.909283,1
0,15,115,5.96861,2
0,17,115,-9.881816,3
0,18,115,4.929422,2
0,19,115,24.178582,0
0,20,115,2.458199,4
0,25,115,46.99658,0
0,28,115,-4.531378,2
0,29,115,8.941154,3
0,30,115,-31.489166,0
0,34,115,7.530008,2
1,3,115,117.001279,3
1,9,115,-24.155951,4
1,35,115,-27.253817,3
1,19,115,16.070542,1
1,20,115,6.120088,4
1,117,115,-34.677944,4
1,27,115,39.832312,0
1,28,115,13.263839,1
1,31,115,10.275231,1
2,1,115,-10.323312,2
2,3,115,93.728195,4
2,4,115,-16.283069,2
2,7,115,10.498751,3
2,9,115,-8.963166,0
2,11,115,7.514099,3
2,35,115,-15.836428,1
2,14,115,9.333496,3
2,15,115,12.864629,4
2,17,115,11.046009,1
2,18,115,3.242083,0
2,19,115,28.910444,4
2,20,115,9.769243,3
2,25,115,-2.849065,4
2,27,115,-18.690478,0
2,28,115,3.39325,1
2,31,115,1.820555,3
3,9,115,90.991443,0
3,20,115,103.966988,2
3,117,115,87.769433,3
3,28,115,36.987891,1
4,1,115,-18.760731,2
4,3,115,87.021222,2
4,7,115,4.145652,2
4,9,115,-30.844483,1
4,35,115,-54.251057,4
4,19,115,-11.069717,1
4,20,115,-8.126399,3
4,117,115,-37.746544,2
4,27,115,-11.052821,2
4,28,115,-6.748286,1
4,31,115,-0.682079,3
5,1,115,-72.758264,1
5,2,115,-6.15064,0
5,3,115,107.973285,2
5,4,115,-49.588715,1
5,7,115,-33.142281,0
5,9,115,-76.684088,1
5,11,115,-27.829293,0
5,35,115,-71.206301,1
5,116,115,-31.79074,3
5,14,115,-6.68544,4
5,15,115,-43.91739,4
5,17,115,-45.052159,2
5,19,115,-30.60923,1
5,20,115,-51.43912,3
5,25,115,-27.461594,3
5,28,115,-17.010628,1
5,29,115,-14.480815,2
5,30,115,-136.909783,4
6,1,115,-4.088597,0
6,3,115,100.402495,1
6,4,115,-23.088598,0
6,9,115,0.00075,1
6,35,115,-25.059445,0
6,116,115,-14.968605,3
6,20,115,-4.313215,4
6,25,115,-54.339201,0
6,30,115,-47.749516,3
7,1,115,-14.326652,0
7,3,115,169.716658,4
7,9,115,11.693238,2
7,35,115,-1.787261,4
7,19,115,54.015288,4
7,20,115,3.085987,1
7,27,115,40.419957,4
7,28,115,2.901823,3
7,31,115,8.719913,1
8,1,115,-13.191209,2
8,2,115,-16.57348,4
8,3,115,90.909234,2
8,4,115,-9.157277,3
8,7,115,-56.408685,4
8,9,115,-31.804556,3
8,11,115,-22.502523,4
8,35,115,-30.07928,1
8,116,115,-42.160762,3
8,14,115,-44.219246,4
8,15,115,-10.054524,4
8,17,115,-42.433676,2
8,18,115,14.3216,0
8,19,115,-0.610012,1
8,20,115,-42.426496,4
8,25,115,-42.086923,4
8,28,115,9.223386,4
8,29,115,0.642971,4
8,30,115,-66.16677,0
8,34,115,-2.057247,3
9,20,115,-4.208057,1
10,1,115,18.456889,2
10,2,115,19.385407,3
10,3,115,77.421548,4
10,4,115,9.316639,4
10,7,115,47.20344,4
10,9,115,5.257176,0
10,11,115,23.911414,1
10,35,115,6.348843,0
10,116,115,8.724394,0
10,14,115,42.375557,0
10,15,115,35.677075,1
10,17,115,21.051526,3
10,18,115,6.727296,3
10,19,115,37.871944,3
10,20,115,-2.770384,4
10,25,115,11.759033,1
10,28,115,-2.845454,1
10,29,115,-12.097846,4
10,30,115,7.458482,2
10,34,115,22.846652,0
11,1,115,-14.153311,4
11,3,115,141.790374,0
11,4,115,-42.702331,0
11,7,115,18.307099,3
11,9,115,-1.093566,0
11,35,115,14.688218,4
11,19,115,54.654791,4
11,20,115,-10.08431,2
11,117,115,-9.28732,1
11,25,115,-32.787444,2
11,27,115,11.123119,2
11,28,115,0.960227,1
11,31,115,-8.418283,3
12,1,115,19.262277,3
12,2,115,-20.698431,3
12,3,115,101.612554,2
12,4,115,-19.803988,1
12,7,115,-19.099694,4
12,9,115,-5.678191,1
12,11,115,-9.409443,2
12,35,115,27.245458,0
12,14,115,-7.076746,4
12,15,115,6.377623,2
12,17,115,-30.713482,2
12,18,115,-6.895642,4
12,19,115,10.682818,0
12,20,115,-29.189311,2
12,25,115,33.345948,4
12,28,115,-12.427849,1
12,29,115,-26.446245,3
12,30,115,-27.828297,1
12,34,115,25.242413,2
35,3,115,155.389965,2
35,9,115,-39.850348,2
35,20,115,-34.982352,4
35,117,115,-37.340666,2
35,27,115,10.775052,1
35,28,115,9.062147,2
35,31,115,7.920766,3
13,1,115,-2.733624,0
13,2,115,17.644703,3
13,3,115,46.294995,0
13,4,115,-12.465612,4
13,7,115,4.964453,2
13,9,115,-9.76032,3
13,11,115,-7.53909,1
13,35,115,-20.387567,0
13,14,115,-1.18616,0
13,15,115,17.033442,1
13,17,115,-9.732035,3
13,18,115,1.678046,4
13,19,115,9.664879,2
13,20,115,20.997789,2
13,25,115,7.122397,1
13,28,115,-11.983071,1
13,29,115,-10.597094,2
13,30,115,4.724335,2
116,1,115,-17.30651,1
116,2,115,-7.370102,4
116,3,115,100.716877,0
116,4,115,-18.885998,2
116,7,115,31.759827,3
116,9,115,-11.030317,3
116,11,115,-12.123868,0
116,12,115,0.286869,2
116,35,115,-3.74942,0
116,13,115,-8.518441,4
116,14,115,8.823787,3
116,15,115,14.588803,0
116,17,115,4.694846,3
116,18,115,-9.012631,0
116,19,115,40.04916,3
116,20,115,-3.498936,2
116,117,115,-22.10313,2
116,25,115,-14.863715,1
116,27,115,7.816276,2
116,28,115,0.530909,4
116,29,115,8.740402,2
116,30,115,-31.683189,0
116,31,115,8.519657,0
116,33,115,-8.709915,3
116,34,115,5.489634,1
14,1,115,2.495024,2
14,3,115,158.172325,4
14,4,115,-31.403658,0
14,7,115,31.241265,1
14,9,115,-4.358457,3
14,11,115,-14.777344,3
14,35,115,-31.475866,3
14,15,115,-3.248354,2
14,17,115,-6.963796,3
14,18,115,-2.863805,4
14,19,115,15.358156,2
14,20,115,-62.111764,0
14,117,115,-11.319245,0
14,25,115,58.830055,1
14,27,115,2.20496,3
14,28,115,1.859363,3
14,31,115,-5.73854,1
22,1,115,-24.071645,2
22,3,115,111.95944,3
22,4,115,-8.762215,4
22,7,115,13.13203,0
22,11,115,22.874972,0
22,35,115,-8.033921,3
22,116,115,12.05778,0
22,14,115,19.056526,3
22,25,115,2.569626,1
23,1,115,-31.867941,3
23,2,115,-13.499024,0
23,3,115,35.745835,0
23,4,115,-34.995741,2
23,7,115,3.419241,4
23,9,115,-25.366214,0
23,11,115,-16.006686,2
23,35,115,-23.87789,0
23,116,115,-24.693577,2
23,14,115,-5.786565,0
23,15,115,-15.261664,1
23,17,115,-6.913794,0
23,18,115,5.224141,0
23,19,115,-20.052997,0
23,20,115,-40.170653,1
23,25,115,-10.521281,4
23,28,115,-13.623423,3
23,29,115,-17.106412,0
23,30,115,-70.767879,3
23,34,115,-27.685097,0
24,1,115,-22.773397,4
24,2,115,-4.034355,3
24,3,115,113.434362,1
24,4,115,-32.006319,0
24,7,115,19.532613,0
24,9,115,-24.553229,0
24,11,115,-10.704752,3
24,35,115,-22.324125,2
24,116,115,-16.408021,0
24,14,115,25.716355,3
24,15,115,14.849073,4
24,17,115,3.025845,2
24,18,115,-32.344642,4
24,19,115,8.55286,4
24,20,115,-33.250564,1
24,25,115,-6.072766,2
24,28,115,-21.204055,0
24,29,115,-10.359502,0
24,30,115,-62.580655,3
24,34,115,7.320576,3
15,1,115,-1.466144,4
15,3,115,84.544149,2
15,4,115,-10.669175,4
15,7,115,19.006733,4
15,9,115,1.457219,4
15,11,115,-3.958176,1
15,35,115,-5.361514,3
15,19,115,17.029291,2
15,20,115,-20.378423,4
15,25,115,21.633983,4
15,28,115,2.103342,4
15,31,115,21.537414,0
16,0,115,0.819542,4
16,1,115,-16.153254,4
16,2,115,-10.920112,3
16,3,115,137.28359,3
16,4,115,-20.033864,1
16,5,115,-24.756213,2
16,7,115,-4.443397,3
16,8,115,-49.520345,2
16,9,115,-53.059033,1
16,10,115,21.664838,0
16,11,115,42.911537,2
16,12,115,21.024307,3
16,35,115,-7.112547,1
16,13,115,-3.453677,4
16,116,115,-25.270604,0
16,14,115,0.624707,3
16,23,115,-25.474691,3
16,24,115,-23.524811,3
16,15,115,-6.319955,3
16,17,115,9.464489,1
16,18,115,14.113214,1
16,19,115,19.406669,3
16,20,115,-47.338939,4
16,21,115,21.979843,2
16,26,115,0.750416,3
16,25,115,29.474716,0
16,28,115,16.719933,0
16,29,115,40.426392,4
16,30,115,-106.25664,0
16,31,115,16.270554,3
16,32,115,-34.708471,1
16,33,115,-9.730919,4
16,34,115,28.384417,1
17,1,115,-0.198489,4
17,3,115,110.108728,0
17,4,115,-11.229553,1
17,7,115,-15.383957,2
17,9,115,-28.797794,0
17,11,115,0.227066,4
17,35,115,-21.712883,3
17,15,115,11.826623,1
17,19,115,34.455988,2
17,20,115,-14.813813,1
17,25,115,-8.539766,3
17,27,115,20.504774,2
17,28,115,-3.143078,3
17,31,115,-15.725795,4
18,1,115,9.55845,1
18,3,115,114.567378,1
18,4,115,-8.625777,2
18,7,115,-5.799404,1
18,9,115,-12.408019,3
18,11,115,37.666365,1
18,35,115,44.781433,1
18,15,115,-10.816301,3
18,17,115,15.85478,3
18,19,115,35.580256,3
18,20,115,-8.421481,0
18,25,115,25.579992,2
18,27,115,3.755022,1
18,28,115,6.626663,1
18,31,115,6.332198,3
19,3,115,179.123325,3
19,9,115,22.725877,3
19,35,115,31.553054,4
19,20,115,29.896248,2
19,28,115,9.02525,4
19,31,115,15.724412,2
21,0,115,-10.847388,0
21,1,115,14.844553,0
21,2,115,4.54556,4
21,3,115,103.208109,2
21,4,115,0.234738,0
21,5,115,-36.190547,2
21,7,115,18.602663,4
21,8,115,-7.244305,1
21,9,115,-28.640866,4
21,10,115,16.753505,0
21,11,115,19.716145,3
21,12,115,6.095501,1
21,35,115,14.134027,3
21,13,115,0.56049,4
21,116,115,6.47133,3
21,14,115,22.23133,1
21,23,115,0.344776,2
21,24,115,3.412549,1
21,15,115,33.367812,3
21,17,115,33.610592,0
21,18,115,-3.236149,4
21,19,115,38.439834,1
21,20,115,10.249078,1
21,26,115,17.30812,3
21,25,115,28.157007,0
21,27,115,14.344232,2
21,28,115,1.810472,1
21,29,115,21.256276,0
21,30,115,-42.307588,0
21,31,115,7.422288,2
21,32,115,1.907064,1
21,33,115,4.905017,2
21,34,115,16.274556,0
26,1,115,-3.017011,0
26,2,115,-22.915119,4
26,3,115,97.808492,3
26,4,115,-21.070863,4
26,7,115,41.792921,0
26,9,115,-45.762007,4
26,11,115,-31.325094,4
26,35,115,-11.690674,2
26,116,115,10.892143,0
26,14,115,-3.959009,1
26,15,115,-0.060161,2
26,17,115,-95.067721,2
26,18,115,13.492939,1
26,19,115,24.608121,4
26,20,115,-4.008584,0
26,25,115,-2.663965,4
26,28,115,-17.731254,4
26,29,115,-16.146002,0
26,30,115,-50.644193,3
26,34,115,17.084501,3
25,1,115,-6.510557,2
25,3,115,148.126939,2
25,4,115,-39.78659,4
25,7,115,5.578434,3
25,9,115,-15.722379,0
25,35,115,-6.199922,2
25,19,115,12.708614,1
25,20,115,-11.486077,2
25,117,115,-16.709185,0
25,28,115,25.06655,0
25,31,115,13.098931,2
27,28,115,-2.290389,2
28,9,115,-4.422104,1
28,20,115,10.568563,4
29,1,115,21.820661,4
29,2,115,9.318109,2
29,3,115,72.2167,1
29,4,115,1.44241,4
29,7,115,9.440672,1
29,9,115,9.24655,0
29,11,115,24.140618,2
29,35,115,24.209051,3
29,14,115,15.235086,3
29,15,115,14.30917,2
29,17,115,17.594575,1
29,18,115,5.508981,0
29,19,115,35.210405,4
29,20,115,13.085715,2
29,25,115,22.51886,4
29,27,115,10.604334,1
29,28,115,6.154444,3
29,30,115,0.432691,2
29,31,115,-23.300319,2
30,1,115,1.875223,4
30,2,115,-25.593988,4
30,3,115,125.533122,4
30,4,115,-20.796937,1
30,7,115,-48.832826,0
30,9,115,-21.73465,0
30,11,115,-25.756099,4
30,35,115,-35.904717,0
30,14,115,-87.215043,4
30,15,115,-31.493476,1
30,17,115,44.993157,3
30,18,115,-12.129963,1
30,19,115,0.224209,3
30,20,115,-35.273585,0
30,25,115,-13.598396,3
30,28,115,13.220036,3
30,31,115,8.44208,2
31,3,115,57.2436,1
31,9,115,-9.764205,2
31,20,115,-49.758872,4
31,28,115,-12.753637,2
32,2,115,-23.228527,1
32,7,115,-40.106161,0
32,9,115,-59.974657,0
32,11,115,-14.052616,3
32,14,115,-33.919771,4
32,15,115,2.2971,0
32,17,115,-48.763451,4
32,18,115,9.609145,2
32,19,115,32.45523,0
32,20,115,-91.152148,0
32,28,115,-8.890072,1
32,29,115,-18.935673,2
32,30,115,-134.804099,3
32,34,115,1.746119,1
33,1,115,-62.14153,3
33,2,115,-13.605988,4
33,3,115,121.285706,4
33,4,115,-35.920593,3
33,7,115,45.219355,2
33,9,115,-13.121025,2
33,11,115,-12.29832,1
33,35,115,-37.588483,2
33,14,115,6.159653,1
33,15,115,15.209999,0
33,17,115,-30.515216,4
33,18,115,-7.486705,3
33,19,115,16.878807,3
33,20,115,-46.025583,1
33,25,115,-72.32759,1
33,28,115,-5.832759,1
33,29,115,-14.378149,2
33,30,115,-26.737418,0
33,34,115,-4.311402,1
34,1,115,7.250907,2
34,2,115,21.038393,4
34,3,115,109.725053,1
34,4,115,2.863954,4
34,7,115,11.809312,3
34,9,115,-16.995833,0
34,11,115,16.87794,4
34,35,115,-1.00632,2
34,13,115,5.381354,2
34,14,115,-21.493669,2
34,15,115,6.811257,4
34,17,115,-3.309461,1
34,18,115,36.608275,0
34,19,115,24.073922,0
34,20,115,-27.727198,1
34,25,115,16.714063,2
34,28,115,1.292861,0
34,29,115,28.438245,3
34,30,115,13.253647,2
34,31,115,18.9851,2
2,117,115,-2.739561,1
3,27,115,33.153416,4
5,18,115,22.06855,4
5,34,115,39.852034,4
6,2,115,-8.212707,0
6,7,115,-15.33863,1
6,11,115,26.184892,0
6,14,115,-5.980442,4
6,15,115,37.419362,4
6,17,115,-24.218556,3
6,18,115,22.076939,3
6,19,115,24.590915,2
6,28,115,-0.357385,1
6,29,115,3.684791,2
6,34,115,36.96806,3
7,117,115,-16.168158,1
22,2,115,4.120915,1
22,9,115,-6.443327,4
22,15,115,51.184167,4
22,17,115,22.794693,2
22,18,115,31.272314,2
22,19,115,54.126751,0
22,20,115,10.847485,0
22,28,115,9.988871,3
22,29,115,18.876224,1
22,30,115,-2.049061,3
22,34,115,55.631105,4
15,117,115,5.423202,4
15,27,115,53.952195,1
16,6,115,12.103122,0
16,22,115,32.363951,1
16,117,115,8.925026,2
16,27,115,-14.145912,1
17,117,115,-8.252042,0
18,117,115,18.367573,3
19,117,115,22.10993,1
19,27,115,-23.095058,3
21,6,115,-33.567549,4
21,22,115,-3.468072,4
21,117,115,-36.187135,0
117,9,115,14.061773,3
117,20,115,16.830979,4
117,28,115,-2.199542,4
25,27,115,11.714164,2
27,9,115,-36.176213,0
27,20,115,-66.832009,0
29,117,115,4.876805,3
30,117,115,17.883733,2
30,27,115,-81.093172,0
32,1,115,-19.723448,3
32,3,115,54.504253,2
32,4,115,-32.241836,1
32,35,115,-16.304098,1
32,116,115,20.398181,2
32,25,115,28.222599,4
34,117,115,17.43087,3
34,27,115,6.43881,0
0,1,159,-8.675317,2
0,2,159,0.423932,1
0,3,159,7.075983,1
0,4,159,-17.451375,2
0,7,159,5.114279,1
0,9,159,-13.58239,0
0,11,159,22.830618,3
0,35,159,-15.009285,4
0,116,159,8.120486,1
0,14,159,14.676307,1
0,15,159,11.560236,2
0,17,159,3.182155,3
0,18,159,0.827024,2
0,19,159,10.325032,0
0,20,159,-0.408307,4
0,25,159,-7.018474,0
0,28,159,-11.361793,2
0,29,159,6.169627,3
0,30,159,-51.98862,0
0,34,159,-20.677513,2
1,3,159,27.425929,3
1,9,159,-9.285286,4
1,35,159,-17.080158,3
1,19,159,-1.64503,1
1,20,159,-32.477627,4
1,117,159,-16.119187,4
1,27,159,-12.243649,0
1,28,159,-4.469227,1
1,31,159,-3.791271,1
2,1,159,-11.1914,2
2,3,159,19.349739,4
2,4,159,-11.214968,2
2,7,159,-23.971659,3
2,9,159,-14.958497,0
2,11,159,6.08042,3
2,35,159,-12.467121,1
2,14,159,-12.031497,3
2,15,159,3.422621,4
2,17,159,11.729486,1
2,18,159,-7.277957,0
2,19,159,9.925605,4
2,20,159,36.018118,3
2,117,159,-6.539459,1
2,25,159,-5.428871,4
2,27,159,16.559589,0
2,28,159,-15.882404,1
2,31,159,14.96886,3
3,9,159,13.903047,0
3,20,159,12.865052,2
3,117,159,-2.42919,3
3,27,159,23.484439,4
3,28,159,-9.530871,1
4,1,159,-21.039203,2
4,3,159,19.324024,2
4,7,159,39.539089,2
4,9,159,-28.275177,1
4,35,159,-65.759814,4
4,19,159,-0.305533,1
4,20,159,-25.929063,3
4,117,159,-30.648732,2
4,27,159,1.969986,2
4,28,159,-27.046946,1
4,31,159,-22.41353,3
5,1,159,8.811154,1
5,2,159,-5.660103,0
5,3,159,5.368148,2
5,4,159,30.448302,1
5,7,159,2.66581,0
5,9,159,-9.821462,1
5,11,159,31.167338,0
5,35,159,-34.849511,1
5,116,159,0.042641,3
5,14,159,18.741721,4
5,15,159,-15.416716,4
5,17,159,-4.787798,2
5,18,159,3.40122,4
5,19,159,15.030653,1
5,20,159,6.19239,3
5,25,159,-22.474866,3
5,28,159,-24.460105,1
5,29,159,12.708767,2
5,30,159,-41.817276,4
5,34,159,-3.9429,4
6,1,159,-32.216293,0
6,2,159,0.069082,0
6,3,159,16.966212,1
6,4,159,8.865271,0
6,7,159,-16.764628,1
6,9,159,10.042299,1
6,11,159,5.862799,0
6,35,159,-6.707726,0
6,116,159,-8.968555,3
6,14,159,11.397728,4
6,15,159,8.645136,4
6,17,159,16.26602,3
6,18,159,6.153387,3
6,19,159,13.901513,2
6,20,159,12.817242,4
6,25,159,10.751487,0
6,28,159,-15.281876,1
6,29,159,-0.335043,2
6,30,159,6.779124,3
6,34,159,33.641816,3
7,1,159,-15.687141,0
7,3,159,21.548383,4
7,9,159,-17.049076,2
7,35,159,-23.646926,4
7,19,159,16.761165,4
7,20,159,20.482151,1
7,117,159,1.065353,1
7,27,159,-4.675034,4
7,28,159,21.349332,3
7,31,159,-0.046732,1
8,1,159,13.771881,2
8,2,159,17.638873,4
8,3,159,27.969956,2
8,4,159,5.298862,3
8,7,159,0.922192,4
8,9,159,-13.900865,3
8,11,159,29.720838,4
8,35,159,-17.597478,1
8,116,159,10.21165,3
8,14,159,34.226962,4
8,15,159,25.16323,4
8,17,159,20.467383,2
8,18,159,14.045696,0
8,19,159,37.898839,1
8,20,159,20.585485,4
8,25,159,8.318396,4
8,28,159,-17.402285,4
8,29,159,8.944344,4
8,30,159,-61.956235,0
8,34,159,5.571743,3
9,20,159,-12.474117,1
10,1,159,0.832933,2
10,2,159,8.457497,3
10,3,159,19.279019,4
10,4,159,-18.240649,4
10,7,159,14.930485,4
10,9,159,3.544855,0
10,11,159,22.757319,1
10,35,159,-5.531905,0
10,116,159,-0.136807,0
10,14,159,20.614891,0
10,15,159,16.429699,1
10,17,159,-4.896084,3
10,18,159,-10.855289,3
10,19,159,20.068482,3
10,20,159,-0.508321,4
10,25,159,10.779252,1
10,28,159,-18.742221,1
10,29,159,-6.119983,4
10,30,159,-13.277291,2
10,34,159,9.802361,0
11,1,159,-1.402436,4
11,3,159,52.126363,0
11,4,159,13.70666,0
11,7,159,-53.728335,3
11,9,159,13.891806,0
11,35,159,2.627795,4
11,19,159,71.438964,4
11,20,159,15.131513,2
11,117,159,11.798905,1
11,25,159,32.238419,2
11,27,159,52.344675,2
11,28,159,-3.034092,1
11,31,159,52.941248,3
12,1,159,23.689779,3
12,2,159,3.751568,3
12,3,159,37.208086,2
12,4,159,26.755043,1
12,7,159,5.129431,4
12,9,159,7.921321,1
12,11,159,51.473755,2
12,35,159,0.80298,0
12,14,159,42.947952,4
12,15,159,20.599214,2
12,17,159,3.07819,2
12,18,159,-13.801782,4
12,19,159,9.388527,0
12,20,159,18.634341,2
12,25,159,48.625321,4
12,28,159,-11.746899,1
12,29,159,9.435809,3
12,30,159,-16.399437,1
12,34,159,22.835736,2
35,3,159,8.741861,2
35,9,159,-19.074585,2
35,20,159,-28.732409,4
35,117,159,-8.507217,2
35,27,159,-8.550588,1
35,28,159,-17.095558,2
35,31,159,2.71249,3
13,1,159,0.875347,0
13,2,159,14.356058,3
13,3,159,15.515474,0
13,4,159,-5.297914,4
13,7,159,28.605044,2
13,9,159,-6.669875,3
13,11,159,37.489179,1
13,35,159,-5.952588,0
13,14,159,26.627035,0
13,15,159,9.415813,1
13,17,159,6.184584,3
13,18,159,-3.102483,4
13,19,159,13.089433,2
13,20,159,26.837899,2
13,25,159,16.126899,1
13,28,159,-3.931701,1
13,29,159,5.072181,2
13,30,159,-9.668603,2
116,1,159,-5.002761,1
116,2,159,7.160704,4
116,3,159,30.200536,0
116,4,159,-19.584533,2
116,7,159,5.926761,3
116,9,159,-0.617947,3
116,11,159,23.046744,0
116,12,159,20.008429,2
116,35,159,-2.288784,0
116,13,159,-2.128577,4
116,14,159,23.561618,3
116,15,159,24.373617,0
116,17,159,-0.415905,3
116,18,159,-10.649453,0
116,19,159,31.46964,3
116,20,159,0.796495,2
116,117,159,7.747203,2
116,25,159,15.456712,1
116,27,159,13.887325,2
116,28,159,-7.810085,4
116,29,159,5.737979,2
116,30,159,-29.407783,0
116,31,159,11.383152,0
116,33,159,3.848734,3
116,34,159,-7.603949,1
14,1,159,7.759365,2
14,3,159,41.239438,4
14,4,159,16.208837,0
14,7,159,-34.484919,1
14,9,159,15.186372,3
14,11,159,5.755799,3
14,35,159,-0.096871,3
14,15,159,48.866558,2
14,17,159,14.421972,3
14,18,159,9.099931,4
14,19,159,51.107325,2
14,20,159,4.87915,0
14,117,159,7.343046,0
14,25,159,53.385313,1
14,27,159,36.748667,3
14,28,159,-10.008093,3
14,31,159,42.337897,1
22,1,159,-16.567672,2
22,2,159,-17.074995,1
22,3,159,15.924124,3
22,4,159,-21.044327,4
22,7,159,-11.349103,0
22,9,159,-16.455591,4
22,11,159,11.202105,0
22,35,159,-19.427506,3
22,116,159,-10.095949,0
22,14,159,20.685565,3
22,15,159,-7.107517,4
22,17,159,-7.351933,2
22,18,159,-11.513279,2
22,19,159,17.05109,0
22,20,159,-37.646333,0
22,25,159,-17.79385,1
22,28,159,-18.504034,3
22,29,159,-9.124291,1
22,30,159,-71.789426,3
22,34,159,-17.722046,4
23,1,159,-12.042648,3
23,2,159,-13.97769,0
23,3,159,-6.989472,0
23,4,159,-39.872064,2
23,7,159,-29.409171,4
23,9,159,-8.314448,0
23,11,159,-8.751964,2
23,35,159,-26.008083,0
23,116,159,-14.897364,2
23,14,159,-21.390175,0
23,15,159,-15.846146,1
23,17,159,-12.767523,0
23,18,159,-18.653148,0
23,19,159,-19.54909,0
23,20,159,-20.989746,1
23,25,159,-14.258951,4
23,28,159,-13.774167,3
23,29,159,-15.34042,0
23,30,159,-65.919744,3
23,34,159,-21.456279,0
24,1,159,14.951261,4
24,2,159,13.621254,3
24,3,159,23.379566,1
24,4,159,-34.054574,0
24,7,159,16.656467,0
24,9,159,-21.719687,0
24,11,159,16.427758,3
24,35,159,-0.51286,2
24,116,159,-1.760531,0
24,14,159,34.785439,3
24,15,159,26.591953,4
24,17,159,-2.164113,2
24,18,159,-22.337553,4
24,19,159,22.172218,4
24,20,159,6.294589,1
24,25,159,27.95572,2
24,28,159,-43.846599,0
24,29,159,6.059045,0
24,30,159,-52.044269,3
24,34,159,-23.788676,3
15,1,159,8.650988,4
15,3,159,36.75358,2
15,4,159,-11.988365,4
15,7,159,27.622349,4
15,9,159,8.512575,4
15,11,159,51.877892,1
15,35,159,1.019916,3
15,19,159,34.534191,2
15,20,159,17.508468,4
15,117,159,-9.770873,4
15,25,159,41.926388,4
15,27,159,22.117026,1
15,28,159,-9.844146,4
15,31,159,31.524882,0
16,0,159,-1.786734,4
16,1,159,-17.201561,4
16,2,159,-8.860479,3
16,3,159,20.427067,3
16,4,159,-48.404374,1
16,5,159,9.017851,2
16,6,159,-23.790494,0
16,7,159,-41.641198,3
16,8,159,14.870024,2
16,9,159,-7.188981,1
16,10,159,18.13516,0
16,11,159,29.397717,2
16,12,159,20.378351,3
16,35,159,-8.129937,1
16,13,159,3.253779,4
16,116,159,-0.871131,0
16,14,159,27.131941,3
16,22,159,-40.969923,1
16,23,159,-27.466606,3
16,24,159,-30.918981,3
16,15,159,22.583161,3
16,17,159,13.747346,1
16,18,159,-11.876354,1
16,19,159,30.648522,3
16,20,159,-6.623396,4
16,21,159,-12.085992,2
16,117,159,0.448333,2
16,26,159,-11.797786,3
16,25,159,5.511156,0
16,27,159,-4.790869,1
16,28,159,-28.642901,0
16,29,159,0.781418,4
16,30,159,-102.136625,0
16,31,159,15.647679,3
16,32,159,-31.692819,1
16,33,159,-29.200337,4
16,34,159,-27.199382,1
17,1,159,-18.812883,4
17,3,159,13.616215,0
17,4,159,2.085547,1
17,7,159,27.370808,2
17,9,159,3.056509,0
17,11,159,26.619215,4
17,35,159,-11.936022,3
17,15,159,22.465102,1
17,19,159,25.744043,2
17,20,159,7.202369,1
17,117,159,-6.541436,0
17,25,159,13.931668,3
17,27,159,27.025258,2
17,28,159,-20.497321,3
17,31,159,10.980115,4
18,1,159,-13.822858,1
18,3,159,15.763533,1
18,4,159,-28.801722,2
18,7,159,1.306261,1
18,9,159,-17.721589,3
18,11,159,28.685674,1
18,35,159,-23.119288,1
18,15,159,21.899075,3
18,17,159,0.738814,3
18,19,159,19.872392,3
18,20,159,-8.311925,0
18,117,159,-19.665205,3
18,25,159,-18.510086,2
18,27,159,0.169653,1
18,28,159,-8.658922,1
18,31,159,-1.065763,3
19,3,159,63.908783,3
19,9,159,13.78135,3
19,35,159,2.6864,4
19,20,159,10.71586,2
