drug_row_idx,drug_col_idx,cell_line_idx,synergy_loewe,fold
4,20,15,-18.42388,4
4,117,15,-9.234354,4
4,27,15,-22.624749,4
4,28,15,-14.243697,4
4,31,15,-18.18158,4
5,1,15,0.767225,4
5,2,15,12.292364,4
5,3,15,33.249999,4
5,4,15,-14.876911,4
5,7,15,14.894293,4
5,9,15,-6.72976,4
5,11,15,5.890656,4
5,35,15,-14.20824,4
5,116,15,12.781794,4
5,14,15,6.492062,4
5,15,15,16.467292,4
5,17,15,13.194815,4
5,18,15,8.409513,4
5,19,15,26.926391,4
5,20,15,10.675897,4
5,25,15,-11.690856,4
5,28,15,-12.766394,4
5,29,15,10.598543,4
5,30,15,-13.24836,4
5,34,15,13.813863,4
6,1,15,0.67292,4
6,2,15,9.675348,4
6,3,15,27.569121,4
6,4,15,-16.676123,4
6,7,15,14.436302,4
6,9,15,0.49146,4
6,11,15,2.1698,4
6,35,15,2.547348,4
6,116,15,0.290122,4
6,14,15,1.914865,4
6,15,15,-0.319208,4
6,17,15,8.705601,4
6,18,15,5.783408,4
6,19,15,5.779515,4
6,20,15,-0.822583,4
6,25,15,3.68438,4
6,28,15,3.516734,4
6,29,15,9.431945,4
6,30,15,-3.243737,4
6,34,15,12.068892,4
7,1,15,4.937884,4
7,3,15,38.477144,4
7,9,15,12.98287,4
7,35,15,31.185871,4
7,19,15,58.362204,4
7,20,15,46.89219,4
7,117,15,11.823402,4
7,27,15,24.580917,4
7,28,15,22.032094,4
7,31,15,6.537491,4
8,1,15,-1.022497,4
8,2,15,11.01086,4
8,3,15,22.530009,4
8,4,15,-15.197921,4
8,7,15,9.243533,4
8,9,15,-2.217966,4
8,11,15,4.127037,4
8,35,15,-6.712499,4
8,116,15,6.158704,4
8,14,15,11.869553,4
8,15,15,11.524751,4
8,17,15,17.249731,4
8,18,15,11.977737,4
8,19,15,15.829828,4
8,20,15,4.601272,4
8,25,15,-2.036524,4
8,28,15,4.298112,4
8,29,15,9.398603,4
8,30,15,-9.884686,4
8,34,15,14.436582,4
9,20,15,-1.788949,4
10,1,15,9.97097,4
10,2,15,12.031389,4
10,3,15,13.299541,4
10,4,15,-15.48976,4
10,7,15,24.271413,4
10,9,15,-1.416964,4
10,11,15,6.139728,4
10,35,15,-0.738097,4
10,116,15,11.253317,4
10,14,15,-3.708764,4
10,15,15,24.334338,4
10,17,15,-8.006011,4
10,18,15,10.707036,4
10,19,15,22.997686,4
10,20,15,36.727898,4
10,25,15,4.284417,4
10,28,15,-13.360513,4
10,29,15,-7.94258,4
10,30,15,4.425713,4
10,34,15,24.568283,4
11,1,15,-11.263119,4
11,3,15,37.247326,4
11,4,15,-14.927956,4
11,7,15,26.653821,4
11,9,15,-3.655232,4
11,35,15,6.113327,4
11,19,15,31.57708,4
11,20,15,4.825128,4
11,117,15,-20.055945,4
11,25,15,11.092444,4
11,27,15,33.402838,4
11,28,15,5.478138,4
11,31,15,22.539329,4
12,1,15,8.849833,4
12,2,15,15.375807,4
12,3,15,16.226868,4
12,4,15,-16.413321,4
12,7,15,24.349939,4
12,9,15,-8.402235,4
12,11,15,28.789393,4
12,35,15,5.957126,4
12,14,15,15.977817,4
12,15,15,20.804525,4
12,17,15,9.885607,4
12,18,15,22.044884,4
12,19,15,18.363838,4
12,20,15,22.77599,4
12,25,15,12.270901,4
12,28,15,-5.500645,4
12,29,15,1.317738,4
12,30,15,7.020821,4
12,34,15,18.651804,4
35,3,15,13.70606,4
35,9,15,-3.265971,4
35,20,15,-3.556541,4
35,117,15,-4.167884,4
35,27,15,-3.851953,4
35,28,15,-4.474907,4
35,31,15,-2.196506,4
13,1,15,1.276291,4
13,2,15,16.331283,4
13,3,15,14.151227,4
13,4,15,-8.617803,4
13,7,15,20.417308,4
13,9,15,-8.596119,4
13,11,15,12.074114,4
13,35,15,-6.380499,4
13,14,15,9.885835,4
13,15,15,10.595078,4
13,17,15,2.3364,4
13,18,15,10.868633,4
13,19,15,9.772761,4
13,20,15,74.568562,4
13,25,15,1.25333,4
13,28,15,-6.007662,4
13,29,15,0.768578,4
13,30,15,4.62279,4
116,1,15,6.22427,4
116,2,15,9.384984,4
116,3,15,43.25883,4
116,4,15,-9.474013,4
116,7,15,54.361555,4
116,9,15,15.276169,4
116,11,15,23.675427,4
116,12,15,17.971745,4
116,35,15,9.306165,4
116,13,15,13.260399,4
116,14,15,19.836021,4
116,15,15,38.463658,4
116,17,15,12.305327,4
116,18,15,23.463482,4
116,19,15,42.35167,4
116,20,15,18.068046,4
116,117,15,12.008338,4
116,25,15,25.213884,4
116,27,15,13.366721,4
116,28,15,5.378074,4
116,29,15,21.618588,4
116,30,15,5.435722,4
116,31,15,24.959187,4
116,33,15,-6.116402,4
116,34,15,21.537094,4
14,1,15,7.880888,4
14,3,15,36.402784,4
14,4,15,-12.786287,4
14,7,15,28.128886,4
14,9,15,8.806779,4
14,11,15,-2.205115,4
14,35,15,1.149209,4
14,15,15,39.472799,4
14,17,15,22.5355,4
14,18,15,12.734565,4
14,19,15,21.742081,4
14,20,15,13.309184,4
14,117,15,-16.539048,4
14,25,15,29.513989,4
14,27,15,21.36732,4
14,28,15,-4.305863,4
14,31,15,-12.565243,4
22,1,15,-2.85169,4
22,2,15,6.217602,4
22,3,15,16.256043,4
22,4,15,-18.448979,4
22,7,15,9.301433,4
22,9,15,-3.808152,4
22,11,15,-2.767877,4
22,35,15,-10.551947,4
22,116,15,7.265738,4
22,14,15,0.48733,4
22,15,15,-0.452404,4
22,17,15,5.708632,4
22,18,15,2.378211,4
22,19,15,10.819885,4
22,20,15,-1.374302,4
22,25,15,-9.460398,4
22,28,15,1.843387,4
22,29,15,5.933378,4
22,30,15,-1.393987,4
22,34,15,11.196661,4
23,1,15,1.448785,4
23,2,15,-19.627497,4
23,3,15,-6.020534,4
23,4,15,-16.27109,4
23,7,15,-14.450117,4
23,9,15,-3.315125,4
23,11,15,-1.168374,4
23,35,15,-9.572355,4
23,116,15,-5.755134,4
23,14,15,-1.489595,4
23,15,15,2.825964,4
23,17,15,-2.456351,4
23,18,15,-4.677483,4
23,19,15,-2.024704,4
23,20,15,-15.642505,4
23,25,15,-11.812562,4
23,28,15,-6.53031,4
23,29,15,-12.267499,4
23,30,15,-12.954999,4
23,34,15,-16.480882,4
24,1,15,5.734151,4
24,2,15,24.145939,4
24,3,15,30.773447,4
24,4,15,-15.240482,4
24,7,15,39.086802,4
24,9,15,7.975045,4
24,11,15,-43.962015,4
24,35,15,5.41842,4
24,116,15,1.050363,4
24,14,15,16.875646,4
24,15,15,28.655525,4
24,17,15,2.230104,4
24,18,15,-3.130371,4
24,19,15,28.212375,4
24,20,15,61.668245,4
24,25,15,11.350709,4
24,28,15,-23.641114,4
24,29,15,4.101848,4
24,30,15,10.740533,4
24,34,15,14.826406,4
15,1,15,4.772514,4
15,3,15,45.721547,4
15,4,15,-24.831328,4
15,7,15,92.676348,4
15,9,15,15.53664,4
15,11,15,44.433408,4
15,35,15,10.95464,4
15,19,15,43.327516,4
15,20,15,32.567277,4
15,117,15,6.268219,4
15,25,15,40.046701,4
15,27,15,18.016307,4
15,28,15,17.999095,4
15,31,15,8.046807,4
16,0,15,6.917922,4
16,1,15,3.52491,4
16,2,15,9.423566,4
16,3,15,25.096584,4
16,4,15,-21.356816,4
16,5,15,4.485909,4
16,6,15,5.563114,4
16,7,15,19.721178,4
16,8,15,6.588424,4
16,9,15,7.560485,4
16,10,15,22.832958,4
16,11,15,16.456089,4
16,12,15,13.632083,4
16,35,15,-1.418297,4
16,13,15,0.859325,4
16,116,15,14.700736,4
16,14,15,24.005974,4
16,22,15,-1.677787,4
16,23,15,-1.829719,4
16,24,15,14.520201,4
16,15,15,34.32234,4
16,17,15,21.662163,4
16,18,15,11.091898,4
16,19,15,10.612796,4
16,20,15,10.776229,4
16,21,15,19.683787,4
16,117,15,3.86787,4
16,26,15,10.992163,4
16,25,15,4.950517,4
16,27,15,1.95041,4
16,28,15,3.544164,4
16,29,15,13.832616,4
16,30,15,-1.863727,4
16,31,15,13.951136,4
16,32,15,-4.846277,4
16,33,15,-18.371928,4
16,34,15,21.739422,4
17,1,15,8.804011,4
17,3,15,19.627075,4
17,4,15,-17.709528,4
17,7,15,26.433076,4
17,9,15,-5.78494,4
17,11,15,16.453584,4
17,35,15,-1.834416,4
17,15,15,24.449862,4
17,19,15,31.83648,4
17,20,15,0.94511,4
17,117,15,-2.333875,4
17,25,15,-2.484578,4
17,27,15,5.058295,4
17,28,15,2.715857,4
17,31,15,1.014011,4
18,1,15,8.316426,4
18,3,15,25.983755,4
18,4,15,-11.649023,4
18,7,15,23.686578,4
18,9,15,0.794074,4
18,11,15,6.151006,4
18,35,15,-4.832048,4
18,15,15,13.884079,4
18,17,15,20.013858,4
18,19,15,11.982107,4
18,20,15,0.265091,4
18,117,15,4.484924,4
18,25,15,2.564694,4
18,27,15,4.140525,4
18,28,15,4.702333,4
18,31,15,13.697573,4
19,3,15,52.847626,4
19,9,15,-3.536245,4
19,35,15,-0.524661,4
19,20,15,29.376713,4
19,117,15,12.74301,4
19,27,15,10.915422,4
19,28,15,13.612386,4
19,31,15,23.950556,4
21,0,15,3.720046,4
21,1,15,6.589106,4
21,2,15,-1.684955,4
21,3,15,26.109565,4
21,4,15,-13.094038,4
21,5,15,4.296273,4
21,6,15,8.956766,4
21,7,15,37.46797,4
21,8,15,11.181894,4
21,9,15,-6.266164,4
21,10,15,-5.290924,4
21,11,15,26.5095,4
21,12,15,5.602625,4
21,35,15,-5.74323,4
21,13,15,0.070288,4
21,116,15,17.831247,4
21,14,15,40.66975,4
21,22,15,6.921483,4
21,23,15,-10.624295,4
21,24,15,1.839478,4
21,15,15,31.774483,4
21,17,15,12.537932,4
21,18,15,10.449506,4
21,19,15,26.291735,4
21,20,15,10.330627,4
21,117,15,-8.166497,4
21,26,15,12.608963,4
21,25,15,13.253738,4
21,27,15,1.362806,4
21,28,15,3.187782,4
21,29,15,20.03976,4
21,30,15,11.928437,4
21,31,15,1.436201,4
21,32,15,-4.007458,4
21,33,15,-17.431541,4
21,34,15,8.649125,4
117,9,15,-3.909311,4
117,20,15,10.568444,4
117,28,15,-7.007454,4
26,1,15,-6.594579,4
26,2,15,5.185283,4
26,3,15,1.021297,4
26,4,15,-44.451852,4
26,7,15,35.032738,4
26,9,15,-6.27774,4
26,11,15,18.703203,4
26,35,15,-18.232493,4
26,116,15,15.290172,4
26,14,15,-0.579524,4
26,15,15,36.491518,4
26,17,15,-14.741925,4
26,18,15,32.118039,4
26,19,15,28.234425,4
26,20,15,-3.224749,4
26,25,15,2.364196,4
26,28,15,-6.702759,4
26,29,15,-2.908833,4
26,30,15,-14.117966,4
26,34,15,27.03319,4
25,1,15,-4.779915,4
25,3,15,42.382626,4
25,4,15,-16.794579,4
25,7,15,76.269443,4
25,9,15,-0.555341,4
25,35,15,6.902013,4
25,19,15,31.430701,4
25,20,15,14.01781,4
25,117,15,1.725563,4
25,27,15,-9.904444,4
25,28,15,4.64205,4
25,31,15,-0.465284,4
27,9,15,-12.21497,4
27,20,15,2.935663,4
27,28,15,-6.804719,4
28,9,15,-7.135308,4
28,20,15,2.607647,4
29,1,15,11.58456,4
29,2,15,-7.596775,4
29,3,15,29.83266,4
29,4,15,-9.481369,4
29,7,15,41.168525,4
29,9,15,6.895085,4
29,11,15,14.96301,4
29,35,15,0.891617,4
29,14,15,15.297237,4
29,15,15,35.492474,4
29,17,15,9.13517,4
29,18,15,7.778488,4
29,19,15,27.900313,4
29,20,15,14.518286,4
29,117,15,-2.381449,4
29,25,15,14.014963,4
29,27,15,-2.130164,4
29,28,15,-3.393707,4
29,30,15,10.318757,4
29,31,15,-17.94488,4
30,1,15,5.968211,4
30,2,15,15.223003,4
30,3,15,20.71306,4
30,4,15,-22.551391,4
30,7,15,-19.486774,4
30,9,15,-8.582762,4
30,11,15,-0.926017,4
30,35,15,-9.803306,4
30,14,15,12.93044,4
30,15,15,2.312278,4
30,17,15,57.946299,4
30,18,15,5.74867,4
30,19,15,9.208463,4
30,20,15,-9.358661,4
30,117,15,-17.089292,4
30,25,15,-11.548132,4
30,27,15,-7.888424,4
30,28,15,-3.106357,4
30,31,15,13.504026,4
31,3,15,21.725752,4
31,9,15,-17.070166,4
31,20,15,24.077063,4
31,28,15,-12.212211,4
32,1,15,-44.097932,4
32,2,15,-6.538344,4
32,3,15,12.462316,4
32,4,15,-27.192404,4
32,7,15,-10.93278,4
32,9,15,-23.808914,4
32,11,15,49.688475,4
32,35,15,-35.705277,4
32,116,15,29.801024,4
32,14,15,-10.921199,4
32,15,15,-4.761722,4
32,17,15,-10.085074,4
32,18,15,41.019074,4
32,19,15,0.382532,4
32,20,15,-18.850237,4
32,25,15,-25.204533,4
32,28,15,-2.261655,4
32,29,15,-11.524117,4
32,30,15,-50.045829,4
32,34,15,-3.148207,4
33,1,15,-21.0822,4
33,2,15,-19.938583,4
33,3,15,-8.977501,4
33,4,15,-42.688265,4
33,7,15,-1.339534,4
33,9,15,-29.925599,4
33,11,15,-13.107616,4
33,35,15,-27.860758,4
33,14,15,-25.901048,4
33,15,15,-7.286209,4
33,17,15,-38.68908,4
33,18,15,-8.367216,4
33,19,15,-5.871156,4
33,20,15,-13.565102,4
33,25,15,-21.872938,4
33,28,15,-15.199659,4
33,29,15,-20.324136,4
33,30,15,-25.589215,4
33,34,15,-3.096169,4
34,1,15,9.098551,4
34,2,15,-3.079778,4
34,3,15,22.638206,4
34,4,15,-1.059995,4
34,7,15,4.388122,4
34,9,15,-21.74451,4
34,11,15,7.925565,4
34,35,15,-3.157044,4
34,13,15,-5.005858,4
34,14,15,15.870213,4
34,15,15,41.433458,4
34,17,15,12.026126,4
34,18,15,19.40219,4
34,19,15,25.490108,4
34,20,15,7.111209,4
34,117,15,2.678582,4
34,25,15,5.004382,4
34,27,15,7.195503,4
34,28,15,-10.426263,4
34,29,15,-0.536953,4
34,30,15,12.159784,4
34,31,15,5.611372,4
0,1,71,-8.979214,3
0,2,71,-4.001507,3
0,3,71,0.049724,3
0,4,71,-6.175982,3
0,7,71,21.385588,3
0,9,71,-11.87696,3
0,11,71,12.417332,3
0,35,71,-6.353137,3
0,116,71,3.095071,3
0,14,71,17.490586,3
0,15,71,0.848531,3
0,17,71,-14.573716,3
0,18,71,0.95696,3
0,19,71,6.877591,3
0,20,71,3.629272,3
0,25,71,-6.245195,3
0,28,71,-13.815344,3
0,29,71,2.08231,3
0,30,71,-17.96614,3
0,34,71,-8.398048,3
1,3,71,19.445347,3
1,9,71,5.174003,3
1,35,71,13.068139,3
1,19,71,6.928314,3
1,20,71,1.066912,3
1,117,71,-22.774477,3
1,27,71,-6.582624,3
1,28,71,2.735997,3
1,31,71,-20.577748,3
2,1,71,-3.458477,3
2,3,71,6.85623,3
2,4,71,-6.806273,3
2,7,71,25.425716,3
2,9,71,-15.353428,3
2,11,71,14.131327,3
2,35,71,-9.604777,3
2,14,71,23.428309,3
2,15,71,18.255954,3
2,17,71,9.091255,3
2,18,71,7.130597,3
2,19,71,19.954368,3
2,20,71,26.649056,3
2,117,71,-2.694828,3
2,25,71,7.215539,3
2,27,71,5.65225,3
2,28,71,-6.000398,3
2,31,71,1.525824,3
3,9,71,6.940385,3
3,20,71,22.426613,3
3,117,71,-0.674865,3
3,27,71,11.580515,3
3,28,71,1.559929,3
4,1,71,1.040176,3
4,3,71,21.589942,3
4,7,71,38.262641,3
4,9,71,-16.742896,3
4,35,71,0.984737,3
4,19,71,20.475154,3
4,20,71,-3.359922,3
4,117,71,-12.432501,3
4,27,71,11.585801,3
4,28,71,-12.186227,3
4,31,71,0.558329,3
5,1,71,3.638212,3
5,2,71,1.036913,3
5,3,71,30.010727,3
5,4,71,17.172201,3
5,7,71,42.003888,3
5,9,71,-2.044819,3
5,11,71,20.165886,3
5,35,71,-1.086358,3
5,116,71,2.893768,3
5,14,71,29.269677,3
5,15,71,-11.798487,3
5,17,71,-12.172695,3
5,18,71,-6.419118,3
5,19,71,19.404287,3
5,20,71,19.406822,3
5,25,71,-0.555141,3
5,28,71,-20.724382,3
5,29,71,5.695108,3
5,30,71,4.52376,3
5,34,71,8.50496,3
6,1,71,-4.952741,3
6,2,71,-4.03992,3
6,3,71,15.215543,3
6,4,71,5.096487,3
6,7,71,20.840824,3
6,9,71,0.334127,3
6,11,71,-3.072281,3
6,35,71,1.09642,3
6,116,71,-3.479588,3
6,14,71,-9.03269,3
6,15,71,-11.154486,3
6,17,71,-13.741951,3
6,18,71,-7.0567,3
6,19,71,4.821455,3
6,20,71,6.366251,3
6,25,71,-3.885034,3
6,28,71,-3.30107,3
6,29,71,0.808876,3
6,30,71,-0.019538,3
6,34,71,3.969062,3
7,1,71,28.275034,3
7,3,71,49.585378,3
7,9,71,19.808146,3
7,35,71,28.700707,3
7,19,71,56.926413,3
7,20,71,39.556927,3
7,117,71,15.858287,3
7,27,71,39.685989,3
7,28,71,12.233963,3
7,31,71,27.200248,3
8,1,71,-5.19646,3
8,2,71,7.245505,3
8,3,71,26.615608,3
8,4,71,8.380429,3
8,7,71,61.013999,3
8,9,71,2.582137,3
8,11,71,18.496378,3
8,35,71,2.463237,3
8,116,71,-1.557649,3
8,14,71,28.11855,3
8,15,71,38.209598,3
8,17,71,17.132256,3
8,18,71,8.084234,3
8,19,71,49.614099,3
8,20,71,5.418211,3
8,25,71,6.198264,3
8,28,71,5.380538,3
8,29,71,10.874181,3
8,30,71,-11.965953,3
8,34,71,15.147822,3
9,20,71,-7.508787,3
10,1,71,4.940928,3
10,2,71,8.227605,3
10,3,71,10.418771,3
10,4,71,3.783414,3
10,7,71,40.488006,3
10,9,71,-2.28871,3
10,11,71,21.365068,3
10,35,71,-8.242674,3
10,116,71,-5.77293,3
10,14,71,27.364849,3
10,15,71,22.723333,3
10,17,71,-9.400357,3
10,18,71,-11.253046,3
10,19,71,10.031512,3
10,20,71,11.167932,3
10,25,71,8.596143,3
10,28,71,-15.297864,3
10,29,71,-2.036964,3
10,30,71,-0.185936,3
10,34,71,9.890444,3
11,1,71,0.859202,3
11,3,71,38.901575,3
11,4,71,4.443649,3
11,7,71,39.95269,3
11,9,71,6.488872,3
11,35,71,-2.718359,3
11,19,71,47.34442,3
11,20,71,21.947755,3
11,117,71,-3.211574,3
11,25,71,37.168791,3
11,27,71,17.72508,3
11,28,71,-2.257154,3
11,31,71,32.126385,3
12,1,71,-6.133936,3
12,2,71,9.202071,3
12,3,71,8.533463,3
12,4,71,5.782023,3
12,7,71,60.79997,3
12,9,71,3.071693,3
12,11,71,42.426016,3
12,35,71,-10.675032,3
12,14,71,50.428185,3
12,15,71,36.553883,3
12,17,71,3.284336,3
12,18,71,2.761795,3
12,19,71,11.945611,3
12,20,71,18.185671,3
12,25,71,30.235409,3
12,28,71,-10.079768,3
12,29,71,4.569778,3
12,30,71,-3.522125,3
12,34,71,10.275116,3
35,3,71,14.327271,3
35,9,71,-2.492824,3
35,20,71,6.96355,3
35,117,71,-24.374815,3
35,27,71,-18.130816,3
35,28,71,-8.422197,3
35,31,71,-5.569632,3
13,1,71,-2.376073,3
13,2,71,0.714251,3
13,3,71,0.141034,3
13,4,71,-3.696604,3
13,7,71,19.232244,3
13,9,71,-8.387552,3
13,11,71,10.291699,3
13,35,71,-3.335361,3
13,14,71,6.353204,3
13,15,71,5.47532,3
13,17,71,-3.155548,3
13,18,71,-2.220349,3
13,19,71,5.067261,3
13,20,71,17.871104,3
13,25,71,7.479853,3
13,28,71,-10.476917,3
13,29,71,-4.242587,3
13,30,71,-0.763087,3
116,1,71,1.053192,3
116,2,71,3.07034,3
116,3,71,23.249507,3
116,4,71,6.896125,3
116,7,71,46.915236,3
116,9,71,5.403311,3
116,11,71,24.546344,3
116,12,71,6.946267,3
116,35,71,10.493891,3
116,13,71,-0.094836,3
116,14,71,25.767577,3
116,15,71,23.914765,3
116,17,71,4.548406,3
116,18,71,2.420622,3
116,19,71,28.395157,3
116,20,71,11.795164,3
116,117,71,-2.452649,3
116,25,71,12.830249,3
116,27,71,8.337981,3
116,28,71,0.941753,3
116,29,71,5.443011,3
116,30,71,4.867555,3
116,31,71,10.04656,3
116,33,71,5.237041,3
116,34,71,15.290453,3
14,1,71,15.544876,3
14,3,71,48.306222,3
14,4,71,18.277886,3
14,7,71,56.421624,3
14,9,71,24.107749,3
14,11,71,-4.665475,3
14,35,71,13.608464,3
14,15,71,38.312111,3
14,17,71,31.111581,3
14,18,71,28.431355,3
14,19,71,58.28508,3
14,20,71,34.52903,3
14,117,71,-2.930482,3
14,25,71,62.695815,3
14,27,71,25.47653,3
14,28,71,-1.253803,3
14,31,71,26.61683,3
22,1,71,-5.391054,3
22,2,71,-0.805493,3
22,3,71,14.794469,3
22,4,71,-3.955375,3
22,7,71,22.881912,3
22,9,71,-4.712548,3
22,11,71,2.917968,3
22,35,71,-14.012956,3
22,116,71,2.351426,3
22,14,71,11.416344,3
22,15,71,-4.865891,3
22,17,71,-7.318764,3
22,18,71,-8.198487,3
22,19,71,18.380205,3
22,20,71,6.653448,3
22,25,71,-15.738533,3
22,28,71,-3.263749,3
22,29,71,1.199822,3
22,30,71,-5.989669,3
22,34,71,1.456261,3
23,1,71,-15.095545,3
23,2,71,-3.938173,3
23,3,71,7.17553,3
23,4,71,-0.275438,3
23,7,71,10.308408,3
23,9,71,-2.552213,3
23,11,71,-1.960146,3
23,35,71,-5.997125,3
23,116,71,-3.976776,3
23,14,71,4.15858,3
23,15,71,-6.344416,3
23,17,71,-7.987242,3
23,18,71,-15.795261,3
23,19,71,-4.623337,3
23,20,71,6.969632,3
23,25,71,-11.544363,3
23,28,71,1.656346,3
23,29,71,-1.031291,3
23,30,71,-4.57223,3
23,34,71,-3.452911,3
24,1,71,18.023811,3
24,2,71,8.613722,3
24,3,71,19.889387,3
24,4,71,9.839589,3
24,7,71,60.024118,3
24,9,71,8.887981,3
24,11,71,5.025603,3
24,35,71,-0.762137,3
24,116,71,0.756971,3
24,14,71,48.260455,3
24,15,71,21.294732,3
24,17,71,7.470231,3
24,18,71,-10.260091,3
24,19,71,19.455189,3
24,20,71,4.236455,3
24,25,71,18.981417,3
24,28,71,-32.891592,3
24,29,71,0.409407,3
24,30,71,9.692914,3
24,34,71,11.348329,3
15,1,71,-2.037891,3
15,3,71,34.680189,3
15,4,71,9.059068,3
15,7,71,58.952898,3
15,9,71,-3.3221,3
15,11,71,32.119866,3
15,35,71,-9.939653,3
15,19,71,30.820174,3
15,20,71,26.087276,3
15,117,71,-8.6521,3
15,25,71,40.307034,3
15,27,71,9.428333,3
15,28,71,3.29498,3
15,31,71,29.406472,3
16,0,71,-16.466624,3
16,1,71,-2.763945,3
16,2,71,5.245593,3
16,3,71,22.938725,3
16,4,71,11.022371,3
16,5,71,-0.024954,3
16,6,71,-7.130174,3
16,7,71,37.64562,3
16,8,71,20.460928,3
16,9,71,-6.929982,3
16,10,71,9.422196,3
16,11,71,19.22379,3
16,12,71,3.696659,3
16,35,71,3.933545,3
16,13,71,1.70781,3
16,116,71,3.990674,3
16,14,71,16.43462,3
16,22,71,-19.040471,3
16,23,71,-29.077324,3
16,24,71,15.284489,3
16,15,71,12.953196,3
16,17,71,5.748893,3
16,18,71,3.395241,3
16,19,71,15.434014,3
16,20,71,5.59008,3
16,21,71,-6.64122,3
16,117,71,-19.747736,3
16,26,71,7.858936,3
16,25,71,-2.294369,3
16,27,71,-22.559758,3
16,28,71,-5.475117,3
16,29,71,3.822642,3
16,30,71,-25.837213,3
16,31,71,8.603952,3
16,32,71,-8.207479,3
16,33,71,-0.188559,3
16,34,71,10.413559,3
17,1,71,-10.491603,3
17,3,71,13.13127,3
17,4,71,4.844794,3
17,7,71,34.298532,3
17,9,71,-12.535977,3
17,11,71,16.410264,3
17,35,71,-17.267812,3
17,15,71,12.72684,3
17,19,71,22.085575,3
17,20,71,-10.475462,3
17,117,71,-17.716372,3
17,25,71,-2.842615,3
17,27,71,-0.57336,3
17,28,71,-5.599614,3
17,31,71,12.040626,3
18,1,71,8.058885,3
18,3,71,22.505549,3
18,4,71,-5.124067,3
18,7,71,42.365481,3
18,9,71,-4.43496,3
18,11,71,24.639643,3
18,35,71,-8.03182,3
18,15,71,16.502083,3
18,17,71,0.111499,3
18,19,71,18.753434,3
18,20,71,3.968895,3
18,117,71,-11.861788,3
18,25,71,12.125826,3
18,27,71,-9.004607,3
18,28,71,-7.198627,3
18,31,71,8.618847,3
19,3,71,56.874851,3
19,9,71,-0.119382,3
19,35,71,5.763741,3
19,20,71,19.826472,3
19,117,71,-12.628062,3
19,27,71,-2.02986,3
19,28,71,7.138885,3
19,31,71,18.6709,3
21,0,71,-0.374345,3
21,1,71,10.217636,3
21,2,71,5.006018,3
21,3,71,27.917768,3
21,4,71,11.266177,3
21,5,71,-11.098332,3
21,6,71,-10.069429,3
21,7,71,44.177229,3
21,8,71,19.899032,3
21,9,71,-7.185271,3
21,10,71,1.947656,3
21,11,71,22.849122,3
21,12,71,4.006328,3
21,35,71,-2.922886,3
21,13,71,1.650883,3
21,116,71,15.713081,3
21,14,71,56.241644,3
21,22,71,2.469764,3
21,23,71,-1.578099,3
21,24,71,7.006187,3
21,15,71,19.863133,3
21,17,71,11.291903,3
21,18,71,-0.916445,3
21,19,71,29.673007,3
21,20,71,14.674893,3
21,117,71,-24.238584,3
21,26,71,21.693501,3
21,25,71,20.923262,3
21,27,71,-4.459781,3
21,28,71,0.578393,3
21,29,71,16.082512,3
21,30,71,-8.392284,3
21,31,71,17.233816,3
21,32,71,23.974812,3
21,33,71,16.078588,3
21,34,71,4.345394,3
117,9,71,-19.222607,3
117,20,71,0.908468,3
117,28,71,-25.00545,3
26,1,71,-2.106319,3
26,2,71,10.225667,3
26,3,71,-0.172009,3
26,4,71,3.077142,3
26,7,71,51.968631,3
26,9,71,-5.761764,3
26,11,71,29.38236,3
26,35,71,-17.564002,3
26,116,71,-5.088877,3
26,14,71,44.746811,3
26,15,71,28.656906,3
26,17,71,-3.933991,3
26,18,71,11.084306,3
26,19,71,30.128785,3
26,20,71,9.877601,3
26,25,71,8.631546,3
26,28,71,-12.218733,3
26,29,71,0.443245,3
26,30,71,3.434488,3
26,34,71,10.374975,3
25,1,71,-11.590203,3
25,3,71,36.876987,3
25,4,71,1.136032,3
25,7,71,47.845346,3
25,9,71,-2.6281,3
25,35,71,-14.475384,3
25,19,71,22.126051,3
25,20,71,18.848499,3
25,117,71,-4.443888,3
25,27,71,-16.718736,3
25,28,71,14.535497,3
25,31,71,15.782409,3
27,9,71,-13.480233,3
27,20,71,1.432401,3
27,28,71,-5.286355,3
28,9,71,-18.950081,3
28,20,71,-8.251372,3
29,1,71,3.756533,3
29,2,71,-0.626436,3
29,3,71,13.911732,3
29,4,71,0.499239,3
29,7,71,23.547681,3
29,9,71,0.720142,3
29,11,71,16.805676,3
29,35,71,6.834627,3
29,14,71,22.244502,3
29,15,71,24.367121,3
29,17,71,5.029133,3
29,18,71,1.271916,3
29,19,71,21.185131,3
29,20,71,3.411699,3
29,117,71,-3.221488,3
29,25,71,7.441131,3
29,27,71,2.256047,3
29,28,71,-5.681687,3
29,30,71,7.432575,3
29,31,71,-2.977937,3
30,1,71,1.1154,3
30,2,71,2.423488,3
30,3,71,22.244722,3
30,4,71,0.238134,3
30,7,71,12.567384,3
30,9,71,-11.896391,3
30,11,71,-9.579303,3
30,35,71,-3.986723,3
30,14,71,6.005304,3
30,15,71,0.121418,3
30,17,71,59.976841,3
30,18,71,2.180026,3
30,19,71,13.322606,3
30,20,71,8.689166,3
30,117,71,-34.219704,3
30,25,71,-6.771503,3
30,27,71,-29.848242,3
30,28,71,-7.36138,3
30,31,71,-7.742677,3
31,3,71,14.126891,3
31,9,71,-2.240435,3
