drug_idx,cell_line_idx,ri,fold
1493,82,17.381026,2
1493,139,1.491,3
1493,93,30.428706,2
1493,28,13.091571,0
1493,148,-5.365696,4
1493,162,36.505611,3
1493,2,47.38521,4
1493,172,22.297,0
1493,22,11.846176,1
1493,103,23.783123,0
1493,60,5.189132,3
1493,85,37.129189,4
1493,154,-3.149619,3
1493,81,34.824,3
1493,116,50.651,4
1493,94,30.867,1
1493,147,35.682,1
1493,104,47.09,1
1493,37,7.314,2
1493,168,36.382868,4
1493,101,-3.061297,0
1493,53,36.583,0
1493,18,57.951526,4
1493,56,2.977979,0
1493,24,25.79,3
1493,171,-12.548915,2
1493,57,20.708658,0
1493,38,0.911,2
1493,17,0.118521,0
1493,67,19.441059,0
1493,61,12.736221,3
1493,44,13.928735,1
1493,110,7.313,3
1493,15,37.580021,4
1493,65,26.237,4
1493,42,50.388,0
1493,32,33.058,1
1493,50,9.444941,2
1757,76,13.06825,1
1757,47,47.64075,2
1757,1,32.28225,0
1757,31,65.202661,2
1757,143,33.84475,4
1757,118,25.066,3
1757,17,11.392,0
1757,36,38.7415,4
1757,56,10.50025,0
1757,15,2.94725,4
1757,151,10.397,2
1757,154,42.322,3
1757,25,-1.67875,1
3058,50,27.583654,2
3058,44,-4.362169,1
3058,160,41.8892,2
3058,53,25.722865,0
3058,104,25.983,1
3058,147,0.61649,1
3058,94,13.090448,1
3058,142,9.483521,4
3058,149,-5.587923,0
3058,132,23.770823,3
3058,69,-2.781862,1
3058,134,18.882969,3
3058,62,5.020392,4
3058,167,19.396929,0
3058,159,33.690562,1
3058,61,39.574592,3
3058,119,34.0275,0
3058,67,5.050538,0
3058,27,6.403333,0
3058,38,29.06049,2
3058,35,11.332531,4
3058,55,-0.101583,1
3058,22,33.491762,1
3058,93,39.986575,2
3058,165,34.834698,1
3058,145,20.591031,3
3058,77,14.908767,4
3058,10,6.255292,4
3058,139,6.131531,3
3058,30,-9.117927,2
3058,34,16.233875,3
3058,48,5.534688,1
3058,124,26.346896,2
3058,128,-0.500177,2
3058,123,-3.394531,1
3058,16,13.772375,1
3058,96,34.152177,0
3058,8,2.694656,4
37,11,3.115889,0
37,45,-1.467667,3
37,108,21.314,1
37,163,5.136333,0
37,80,2.381222,4
37,90,0.139611,2
37,136,4.948111,3
37,40,3.549389,4
37,66,1.192056,2
37,95,-1.469667,1
37,161,0.799667,3
37,92,-2.459444,1
37,107,0.047389,4
37,54,-0.843444,0
37,20,10.4755,3
37,115,4.183444,2
37,75,2.500056,3
37,166,0.227667,4
37,64,0.515111,2
37,21,8.798,1
37,131,-2.190611,0
37,99,-0.179333,2
37,118,-1.656167,3
37,72,-1.282889,3
37,114,-0.615833,1
37,78,6.276062,1
37,156,-2.4895,3
37,28,0.782278,0
37,169,0.302222,4
37,165,0.044944,1
37,63,-2.287667,2
37,29,-0.158611,0
37,17,-0.396111,0
37,117,-0.394456,0
37,87,2.255742,4
37,35,-1.803063,4
37,15,1.304889,4
37,121,3.4005,4
37,43,3.424389,2
37,102,11.329,3
37,171,8.515411,2
37,127,0.877167,2
37,18,3.982689,4
37,84,1.746389,0
37,141,0.714389,1
37,147,23.5435,1
1471,38,-5.83,2
1471,53,0.590875,0
1471,104,25.051875,1
1471,147,7.24875,1
1471,159,1.081625,1
1471,142,4.22425,4
1471,132,14.794875,3
1471,31,17.886376,2
1471,8,2.052875,4
1471,94,3.62675,1
1471,16,13.005,1
1471,35,-11.86525,4
1471,128,-3.816125,2
1471,124,2.628875,2
1471,48,-4.75925,1
1471,34,26.68325,3
1471,30,-185.298125,2
1471,96,4.430625,0
1471,10,3.684875,4
1471,77,3.5154,4
1471,145,-4.58075,3
1471,165,2.432,1
1471,139,9.863875,3
1471,123,-1.62325,1
2260,64,-2.943412,2
2260,118,0.212004,3
2260,11,-4.260059,0
2260,147,8.237618,1
2260,12,3.49218,0
2260,156,-2.199941,3
2260,172,13.21,0
2260,24,13.765,3
286,21,12.018907,1
286,163,18.411585,0
286,136,10.816203,3
286,90,19.142525,2
286,80,14.508799,4
286,66,19.867058,2
286,108,32.508059,1
286,45,16.962516,3
286,11,19.760272,0
286,40,26.250138,4
286,161,20.401234,3
286,131,24.091726,0
286,92,28.250382,1
286,107,12.399536,4
286,54,23.160376,0
286,20,45.456174,3
286,118,25.198071,3
286,115,27.99992,2
286,75,31.885887,3
286,64,27.219358,2
286,166,28.312477,4
286,95,18.328458,1
286,99,25.744467,2
286,15,16.649117,4
286,72,14.44502,3
286,78,19.572163,1
286,156,23.71649,3
286,28,27.721765,0
286,169,28.405126,4
286,165,23.974872,1
286,87,21.615851,4
286,63,13.180608,2
286,29,22.037254,0
286,17,33.904484,0
286,117,22.086517,0
286,114,28.763771,1
286,35,23.034992,4
286,121,16.801667,4
286,43,28.250842,2
286,102,29.536354,3
286,171,31.362893,2
286,127,21.054654,2
286,18,17.157688,4
286,84,18.039927,0
286,147,27.044481,1
286,141,25.500447,1
279,40,7.399445,4
279,11,14.499742,0
279,45,6.504001,3
279,163,9.647208,0
279,66,10.339595,2
279,80,6.748419,4
279,90,11.009894,2
279,95,13.785528,1
279,108,14.240253,1
279,131,7.239665,0
279,118,4.431303,3
279,107,11.46704,4
279,54,5.960987,0
279,20,21.378704,3
279,115,7.342402,2
279,75,9.500827,3
279,161,-0.655876,3
279,64,6.635,2
279,21,10.597643,1
279,166,7.778037,4
279,92,6.322766,1
279,99,6.556417,2
279,136,8.404592,3
279,72,3.172565,3
279,78,12.883347,1
279,156,7.780034,3
279,28,12.607205,0
279,169,10.521509,4
279,165,11.298133,1
279,87,12.547661,4
279,63,8.808113,2
279,29,12.289626,0
279,17,7.702978,0
279,117,5.944968,0
279,141,4.631633,1
279,15,11.36172,4
279,121,11.180141,4
279,43,10.790748,2
279,102,5.855877,3
279,171,7.713838,2
279,127,10.093218,2
279,18,10.945419,4
279,84,7.478215,0
279,147,13.034622,1
279,35,10.957646,4
279,114,5.53073,1
2002,24,7.597,3
2002,3,8.301333,4
2002,111,18.325405,3
2002,172,22.582,0
2002,150,10.216,0
43,163,-1.79558,0
43,90,-1.43575,2
43,21,-0.005722,1
43,80,-4.366333,4
43,66,-2.376,2
43,108,-5.515537,1
43,45,-1.763444,3
43,11,2.087,0
43,40,12.388278,4
43,95,-1.532667,1
43,131,-3.525364,0
43,107,-1.732444,4
43,54,1.724,0
43,20,18.02,3
43,118,-1.428389,3
43,115,-0.645778,2
43,31,83.019481,2
43,75,10.287111,3
43,161,-1.028278,3
43,64,0.445722,2
43,136,-0.048556,3
43,92,-6.553167,1
43,166,-1.667556,4
43,18,2.665,4
43,114,1.945222,1
43,99,2.378722,2
43,78,0.134753,1
43,156,4.724167,3
43,28,1.957556,0
43,169,0.7705,4
43,165,-1.772056,1
43,63,2.469444,2
43,29,-1.810111,0
43,17,3.973556,0
43,117,-3.234222,0
43,87,1.458667,4
43,35,-1.345333,4
43,15,-1.959278,4
43,121,-0.241,4
43,43,38.139,2
43,102,10.379333,3
43,171,2.423814,2
43,127,-1.277944,2
43,84,-3.271389,0
43,147,2.014611,1
43,141,-1.733944,1
43,72,-1.039444,3
276,11,6.150362,0
276,45,2.84475,3
276,108,34.090912,1
276,66,7.750037,2
276,136,12.607719,3
276,90,11.139935,2
276,163,9.933534,0
276,40,8.134804,4
276,80,6.492553,4
276,95,13.173394,1
276,21,9.776273,1
276,92,4.463766,1
276,107,2.286335,4
276,54,1.998356,0
276,20,28.18964,3
276,118,15.439513,3
276,115,2.10671,2
276,75,11.953934,3
276,161,0.74424,3
276,64,20.93277,2
276,166,2.650546,4
276,131,2.381467,0
276,99,9.391638,2
276,84,6.798064,0
276,72,8.865355,3
276,78,9.120389,1
276,114,31.12082,1
276,28,3.716835,0
276,169,14.785636,4
276,165,13.834013,1
276,87,16.944219,4
276,63,0.099789,2
276,29,8.288932,0
276,17,25.850221,0
276,117,4.154719,0
276,156,7.000808,3
276,35,5.655095,4
276,141,3.107234,1
276,18,3.149754,4
276,127,1.767999,2
276,171,19.776693,2
276,147,28.761414,1
276,43,30.602681,2
276,121,4.010122,4
276,15,11.039982,4
276,102,12.200155,3
3097,119,-14.362,0
3097,159,-8.099,1
3097,149,2.545,0
3097,41,-5.27,1
3097,140,-0.03,1
3097,0,5.519,0
3097,112,0.815,0
3097,42,-5.841,0
3097,18,26.567,4
3097,32,-4.991,1
3097,65,-13.097,4
3097,23,-5.03,1
3097,145,7.367,3
3097,91,11.233,2
2608,106,26.749,0
2608,164,48.558453,0
2608,158,18.5735,0
2608,24,38.106234,3
2608,150,58.015688,0
2608,172,70.144,0
2608,3,29.0015,4
1523,95,7.973313,1
1523,97,-61.677494,2
1523,64,26.480968,2
1523,161,24.327021,3
1523,31,77.73821,2
1523,100,12.085281,3
1523,92,24.973143,1
1523,131,-25.794603,0
1523,49,18.850841,1
1523,52,47.799278,4
1523,103,-10.043193,0
1523,144,14.939078,1
1523,171,48.664713,2
1523,24,52.375,3
1523,110,25.341311,3
1523,59,17.976336,4
1523,146,37.37311,1
1523,130,-54.899971,4
1523,170,3.831758,2
1523,148,-14.19203,4
1523,162,-9.130437,3
1523,2,29.713327,4
1523,172,78.4,0
1998,52,16.162929,4
1998,49,7.756182,1
1998,95,37.212125,1
1998,131,16.369006,0
1998,161,-73.347054,3
1998,100,4.656349,3
1998,64,-33.028,2
1998,97,-1.784156,2
1998,103,0.849414,0
1998,92,-92.30892,1
1998,144,4.534305,1
1998,148,35.887161,4
1998,24,1.306,3
1998,110,12.768466,3
1998,59,16.815563,4
1998,146,-3.097607,1
1998,130,14.604264,4
1998,170,13.061165,2
1998,162,-6.345513,3
1998,2,28.983747,4
1998,171,-40.827839,2
1998,172,4.109,0
1733,49,-54.298728,1
1733,11,-7.056906,0
1733,95,-17.467243,1
1733,131,45.402592,0
1733,92,26.74914,1
1733,64,4.58998,2
1733,31,10.088681,2
1733,161,8.295614,3
1733,97,-8.234107,2
1733,52,3.658398,4
1733,118,-0.977159,3
1733,103,56.511267,0
1733,100,-0.170461,3
1733,147,16.557171,1
1733,171,-1.618913,2
1733,110,-29.634653,3
1733,59,-6.354619,4
1733,146,-21.37886,1
1733,130,26.547355,4
1733,170,27.41184,2
1733,12,6.07094,0
1733,156,-3.815597,3
1733,148,45.331479,4
1733,162,16.335692,3
1733,2,50.442305,4
1733,144,18.46738,1
3076,64,-2.16759,2
3076,118,0.67775,3
3076,11,-0.07216,0
3076,12,6.65112,0
3076,156,0.258542,3
3076,147,2.833861,1
2139,103,40.265817,0
2139,97,27.18099,2
2139,64,21.200694,2
2139,161,-30.114495,3
2139,100,-70.167121,3
2139,92,15.411502,1
2139,131,43.70125,0
2139,95,-21.719066,1
2139,49,22.289914,1
2139,52,49.081941,4
2139,144,13.35927,1
2139,146,27.850865,1
2139,24,12.699,3
2139,172,17.993,0
2139,162,10.320805,3
2139,148,-30.246772,4
2139,170,20.486251,2
2139,2,9.901675,4
2139,171,8.479669,2
2139,59,20.492522,4
2139,110,2.988625,3
2139,130,38.370611,4
1706,172,35.936,0
1706,24,-0.723,3
1706,158,17.336914,0
1706,106,32.039529,0
1706,31,84.318917,2
1011,31,87.426329,2
1011,74,37.167,2
1011,68,28.995,4
1011,164,36.871175,0
1011,24,6.133667,3
1011,88,19.365,3
1011,172,25.143,0
1011,26,6.18975,2
45,136,-0.110145,3
45,163,2.509933,0
45,90,4.345691,2
45,80,0.07088,4
45,66,0.912589,2
45,108,0.659077,1
45,45,-0.421668,3
45,11,0.167644,0
45,40,0.993611,4
45,95,0.333873,1
45,92,1.259982,1
45,107,0.336793,4
45,54,-0.017025,0
45,20,7.981043,3
45,118,-0.581629,3
45,115,2.298116,2
45,31,17.841636,2
45,75,2.464667,3
45,161,-1.070102,3
45,166,0.625292,4
45,21,1.384866,1
45,131,-0.072265,0
45,99,3.643996,2
45,64,2.326391,2
45,72,0.993738,3
45,78,0.159249,1
45,156,0.021963,3
45,28,-0.091547,0
45,169,-0.328342,4
45,165,0.923853,1
45,114,0.793842,1
45,63,-0.087845,2
45,29,-0.249098,0
45,17,0.508054,0
45,117,-1.420387,0
45,87,1.473161,4
45,35,2.019933,4
45,15,2.370707,4
45,121,0.630297,4
45,43,0.167033,2
45,102,1.897167,3
45,171,1.915363,2
45,127,1.768704,2
45,18,0.964026,4
45,84,0.884355,0
45,147,2.95805,1
45,141,1.096238,1
870,49,20.97733,1
870,95,9.965888,1
870,131,9.589159,0
870,92,-7.909188,1
870,52,-4.028778,4
870,31,-9.776378,2
870,161,-0.264498,3
870,64,1.936928,2
870,97,-13.702029,2
870,100,23.355969,3
870,103,5.715393,0
870,130,-49.163,4
870,171,29.648268,2
870,172,1.242,0
870,144,-23.160728,1
870,162,-1.107688,3
870,148,29.448126,4
870,170,2.772363,2
870,2,-37.001814,4
870,146,38.820406,1
870,59,13.834409,4
870,110,17.688327,3
870,24,-11.758,3
4,108,29.558423,1
4,25,39.164,1
4,66,22.516263,2
4,98,62.5405,2
4,80,47.176354,4
4,90,22.432872,2
4,163,25.403239,0
4,52,51.954968,4
4,153,51.385,0
4,13,67.62,3
4,112,52.3195,0
4,166,41.621488,4
4,137,31.263,2
4,49,49.098037,1
4,99,30.90354,2
4,114,24.199478,1
4,72,26.442885,3
4,144,46.03776,1
4,135,30.015,1
4,94,49.232,1
4,173,54.3245,1
4,45,31.324753,3
4,92,37.541601,1
4,40,34.389661,4
4,159,22.67068,1
4,97,46.507749,2
4,167,50.721,0
4,83,47.674,2
4,83,51.477,2
4,21,26.607224,1
4,64,36.842259,2
4,46,100.7219,3
4,161,22.49454,3
4,75,28.244041,3
4,11,25.524459,0
4,31,97.831148,2
4,1,31.947,0
4,118,39.966073,3
4,20,33.250438,3
4,54,22.82883,0
4,58,55.358,1
4,100,47.188469,3
4,107,31.179821,4
4,147,27.585364,1
4,131,36.94461,0
4,95,42.143508,1
4,115,35.13808,2
4,168,61.999545,4
4,136,20.713643,3
4,101,88.422727,0
4,4,33.855,1
4,138,46.6765,3
4,89,18.7685,0
4,146,0.972044,1
4,130,14.340112,4
4,170,38.693942,2
4,39,55.8185,2
4,96,86.9427,0
4,87,25.551542,4
4,165,32.323948,1
4,82,95.349182,2
4,169,22.978781,4
4,28,18.656738,0
4,156,28.663244,3
4,120,48.819,4
4,148,35.004735,4
4,122,55.9335,0
4,84,28.974309,0
4,2,-52.968497,4
4,172,49.477,0
4,78,27.19774,1
4,63,16.692971,2
4,51,24.6025,3
4,162,37.405925,3
4,60,82.8141,3
4,59,5.447774,4
4,18,18.720843,4
4,127,30.852868,2
4,171,10.17438,2
4,160,46.439,2
4,3,13.6684,4
4,24,20.046946,3
4,57,25.320654,0
4,102,30.489229,3
4,43,24.62393,2
4,71,45.375,3
4,121,23.28013,4
4,15,45.513184,4
4,14,42.758,3
4,35,26.10218,4
4,141,28.46252,1
4,117,15.362424,0
4,150,32.2555,0
4,17,42.339768,0
4,29,28.176102,0
4,110,47.917613,3
4,85,101.1104,4
1622,24,15.95,3
1622,53,14.88735,0
1622,104,23.27995,1
1622,147,7.3857,1
1622,94,9.17465,1
1622,31,89.714738,2
1622,158,5.9475,0
1622,106,7.642,0
1622,132,1.62585,3
1622,164,15.796903,0
1622,159,9.78185,1
1622,35,17.1382,4
1622,142,14.981125,4
1622,38,0.29995,2
1622,34,9.0645,3
1622,16,8.4103,1
1622,8,6.26855,4
1622,139,18.2918,3
1622,165,14.84165,1
1622,145,4.5193,3
1622,77,2.4599,4
1622,10,13.85555,4
1622,172,11.75,0
1622,30,32.88825,2
1622,48,20.2927,1
1622,124,10.40855,2
1622,128,15.6705,2
1622,123,16.07535,1
1622,96,-12.36045,0
48,40,41.595246,4
48,45,39.304693,3
48,108,77.853061,1
48,66,32.247198,2
48,163,48.075831,0
48,90,62.047992,2
48,136,23.207111,3
48,95,47.385136,1
48,166,34.852638,4
48,80,48.646264,4
48,131,30.910086,0
48,31,88.061215,2
48,107,39.561324,4
48,54,28.6033,0
48,20,55.355489,3
48,118,41.436691,3
48,115,30.835845,2
48,75,45.203318,3
48,161,18.916841,3
48,64,32.188054,2
48,21,25.945906,1
48,99,31.574033,2
48,92,33.35335,1
48,114,42.245113,1
48,11,33.395556,0
48,147,45.842562,1
48,172,98.312,0
48,156,33.848769,3
48,28,51.556542,0
48,169,36.593253,4
48,72,28.788034,3
48,165,52.542173,1
48,87,41.531308,4
48,29,37.820561,0
48,17,55.191832,0
48,117,35.33916,0
48,141,22.217066,1
48,63,30.682222,2
48,15,55.65743,4
48,35,54.547247,4
48,18,39.766381,4
48,127,23.770722,2
48,171,32.764448,2
48,24,38.072,3
48,84,38.90548,0
48,43,53.009328,2
48,121,30.16167,4
48,78,52.400091,1
48,102,41.818045,3
3114,52,29.503271,4
3114,97,-9.063787,2
3114,64,-8.047806,2
3114,161,48.982963,3
3114,100,-35.670064,3
3114,92,-14.037622,1
3114,131,22.163366,0
3114,95,10.670756,1
3114,49,-83.3278,1
3114,103,47.838528,0
3114,144,40.573027,1
3114,171,13.238491,2
3114,110,3.22689,3
3114,59,-8.634271,4
3114,146,23.486985,1
3114,130,28.515021,4
3114,170,-8.25047,2
3114,148,25.219756,4
3114,162,-7.005865,3
3114,2,22.165839,4
277,11,2.344586,0
277,45,1.197398,3
277,108,6.021484,1
277,66,6.507807,2
277,136,0.869855,3
277,90,37.1475,2
277,163,12.804062,0
277,40,4.971406,4
277,80,2.030349,4
277,95,9.717366,1
277,20,28.611129,3
277,92,9.403768,1
277,107,0.933495,4
277,54,0.186036,0
277,166,20.206176,4
277,118,18.227723,3
277,115,4.127234,2
277,75,6.898709,3
277,161,3.004587,3
277,64,16.691327,2
277,21,13.128623,1
277,131,6.337609,0
277,99,9.642816,2
277,28,6.614747,0
277,72,-0.993398,3
277,78,3.644987,1
277,156,4.392857,3
277,169,25.943306,4
277,165,23.504701,1
277,87,17.297152,4
277,63,-4.053589,2
277,29,18.204155,0
277,17,19.065719,0
277,114,2.174953,1
277,141,19.404209,1
277,117,14.778419,0
277,15,6.669004,4
277,121,1.824188,4
277,43,18.692495,2
277,102,11.245329,3
277,171,7.82887,2
277,127,9.515302,2
277,18,-0.648416,4
277,84,20.684454,0
277,147,2.19621,1
277,35,1.468338,4
2547,68,20.954867,4
2547,74,12.746867,2
2547,3,10.03475,4
2547,164,38.472776,0
2547,150,35.57775,0
2547,172,64.518,0
2547,24,34.430136,3
2547,88,12.2852,3
3081,143,46.042333,4
3081,47,28.381,2
3081,1,34.372667,0
3081,118,31.170333,3
3081,25,18.653333,1
3081,76,15.901,1
3081,56,4.727667,0
3081,15,27.771,4
3081,17,-13.603667,0
3081,151,-6.569,2
3081,154,31.166,3
3081,36,-5.553,4
281,40,5.278224,4
281,163,3.752456,0
281,90,28.43048,2
281,80,3.586544,4
281,66,6.863815,2
281,108,-1.760322,1
281,45,5.2921,3
281,11,0.969769,0
281,136,0.767095,3
281,75,5.294097,3
281,92,13.341417,1
281,107,11.130032,4
281,54,1.37078,0
281,20,-0.002135,3
281,118,5.869679,3
281,115,0.042398,2
281,166,15.520491,4
281,161,5.17295,3
281,64,7.499883,2
281,21,5.646466,1
281,131,9.303341,0
281,99,8.991473,2
281,95,21.238011,1
281,72,1.284734,3
281,114,1.900397,1
281,78,13.266399,1
281,156,6.4752,3
281,28,10.199967,0
281,169,15.253488,4
281,165,11.2058,1
281,87,15.723708,4
281,63,7.111769,2
281,29,11.235609,0
281,117,18.836016,0
281,17,17.719881,0
281,35,3.620939,4
281,15,1.594874,4
281,121,3.623236,4
281,43,11.705696,2
281,102,6.000165,3
281,171,2.040398,2
281,127,6.439328,2
281,18,1.499655,4
281,84,15.960529,0
281,147,7.617178,1
281,141,13.506183,1
3086,118,39.743682,3
3086,47,20.516273,2
3086,1,24.346227,0
3086,143,58.032591,4
3086,25,20.374864,1
3086,76,45.475773,1
3086,56,33.203318,0
3086,15,34.7485,4
3086,17,14.893227,0
3086,151,29.176182,2
3086,154,26.847909,3
3086,36,62.968545,4
3087,99,40.938292,2
3087,133,38.244361,2
3087,113,49.264944,2
3087,152,55.279556,1
3087,86,29.465792,1
3087,125,29.107278,1
3087,36,18.3822,4
3087,19,26.781944,1
3087,7,13.661125,2
3087,109,26.791111,4
3087,6,10.978,3
3087,72,67.665958,3
3087,129,51.447875,4
3087,105,26.323583,3
3087,112,29.929,0
3087,115,38.9,2
3087,25,10.4552,1
3087,5,64.552333,0
3087,41,18.323667,1
3087,118,37.7354,3
3087,76,-5.686,1
3087,143,40.6784,4
3087,1,4.7384,0
3087,70,20.335375,4
3087,47,1.4118,2
3087,155,44.589583,3
3087,166,50.853472,4
3087,91,41.927153,2
3087,124,60.808667,2
3087,73,43.959792,2
3087,126,28.627958,3
3087,28,37.244222,0
3087,139,46.204333,3
3087,82,37.487,2
3087,96,4.139667,0
3087,33,35.082444,3
3087,9,0.395653,0
3087,79,25.603486,0
3087,23,20.900389,1
3087,48,49.876667,1
3087,116,59.209,4
3087,81,39.622667,3
3087,60,52.613,3
3087,17,7.4772,0
3087,157,26.630542,4
3087,94,36.893667,1
3087,147,26.879667,1
3087,38,33.547333,2
3087,37,39.247333,2
3087,168,3.706667,4
3087,104,32.431333,1
3087,18,35.252667,4
3087,56,27.5626,0
3087,57,29.351333,0
3087,15,11.657,4
3087,53,48.368,0
2617,172,49.157,0
2617,24,41.442,3
2617,158,9.053545,0
2617,106,22.406455,0
2617,164,21.375558,0
2486,164,21.898254,0
2486,24,-11.745613,3
2486,3,3.449667,4
2486,150,32.672,0
2486,172,69.56,0
2563,172,99.663,0
2563,150,50.69,0
2563,24,11.3395,3
2563,3,18.294,4
2563,164,2.989264,0
1966,64,3.418371,2
1966,118,1.605708,3
1966,147,7.414667,1
1966,11,7.369862,0
1966,156,9.668321,3
1966,172,-2.491,0
1966,24,-9.468,3
1966,12,8.472841,0
56,80,14.499562,4
56,45,9.033726,3
56,108,6.576441,1
56,21,17.647324,1
56,166,32.056138,4
56,163,22.553096,0
56,136,1.019644,3
56,11,4.931329,0
56,90,31.679338,2
56,40,16.068625,4
56,115,4.395143,2
56,131,17.544658,0
56,92,7.700571,1
56,107,10.507619,4
56,54,2.465115,0
56,20,25.35835,3
56,118,25.479726,3
56,75,15.657516,3
56,161,2.195151,3
56,64,11.27449,2
56,95,27.281915,1
56,99,25.457819,2
56,66,14.041754,2
56,72,3.824832,3
56,114,31.890194,1
56,78,16.438179,1
56,156,14.030963,3
56,28,35.4323,0
56,169,42.292757,4
56,165,18.32653,1
56,87,28.873367,4
56,29,19.214091,0
56,17,44.09994,0
56,117,40.458657,0
56,63,3.950116,2
56,35,19.853943,4
56,147,10.762622,1
56,141,20.453146,1
56,18,8.974171,4
56,127,23.659958,2
56,171,29.000301,2
56,84,15.658741,0
56,43,35.192349,2
56,121,4.357844,4
56,15,23.597205,4
56,102,10.763873,3
3084,86,45.831167,1
3084,155,27.383,3
3084,6,20.297,3
3084,109,56.477333,4
3084,7,38.407333,2
3084,19,14.873,1
3084,125,26.839167,1
3084,72,33.151,3
3084,152,24.531667,1
3084,115,17.218,2
3084,133,31.286,2
3084,99,34.9565,2
3084,129,35.358,4
3084,166,35.020333,4
3084,112,20.854667,0
3084,105,20.9245,3
3084,5,31.642,0
3084,41,29.83,1
3084,70,29.292167,4
3084,91,30.2735,2
3084,113,19.527833,2
3084,126,34.319,3
3084,147,57.536,1
3084,157,19.512167,4
3084,28,24.598833,0
3084,73,25.603,2
3084,82,-0.611,2
3084,96,35.036,0
3084,33,15.729833,3
3084,9,-3.552167,0
3084,79,29.556833,0
3084,23,35.384833,1
3084,124,9.033,2
3084,60,6.895,3
3084,139,38.707,3
3084,81,44.695,3
3084,116,29.85,4
3084,104,24.691,1
3084,37,29.762,2
3084,168,26.432,4
3084,94,47.933,1
3084,18,31.089,4
3084,57,43.489,0
3084,38,51.037,2
3084,53,34.627,0
5,66,7.427756,2
5,11,15.139703,0
5,45,11.505694,3
5,52,26.3225,4
5,108,15.803142,1
5,40,9.648023,4
5,25,-0.378,1
5,98,66.605,2
5,153,11.8465,0
5,90,6.284095,2
5,163,4.744008,0
5,136,2.957332,3
5,173,4.3375,1
5,112,6.286,0
5,166,20.361353,4
5,137,4.794,2
5,80,6.667764,4
5,95,7.08117,1
5,118,8.039304,3
5,107,4.490562,4
5,13,1.261,3
5,159,12.1115,1
5,167,-3.791,0
5,83,18.5705,2
5,83,34.35,2
5,21,2.515746,1
5,64,11.222828,2
5,131,4.729024,0
5,161,1.752315,3
5,31,6.629191,2
5,115,5.055222,2
5,1,1.847,0
5,20,33.162755,3
5,54,2.913194,0
5,58,6.7435,1
5,100,-0.754,3
5,75,14.733543,3
5,99,7.693596,2
5,92,12.302014,1
5,72,3.571742,3
5,51,1.0135,3
5,63,1.175753,2
5,4,16.5165,1
5,138,1.9195,3
5,89,4.572,0
5,39,22.8535,2
5,87,7.17554,4
5,114,20.187764,1
5,165,6.969731,1
5,28,13.685293,0
5,156,2.347473,3
5,120,10.402,4
5,148,3.022,4
5,122,23.21,0
5,162,19.0575,3
5,78,9.68432,1
5,169,15.771291,4
5,17,8.614779,0
5,29,1.622005,0
5,141,12.077764,1
5,135,11.355,1
5,94,35.528,1
5,147,30.10436,1
5,84,4.819084,0
5,18,6.509925,4
5,127,9.409493,2
5,117,4.709281,0
5,71,11.5235,3
5,171,9.776225,2
5,57,-2.419,0
5,102,2.576533,3
5,43,4.315121,2
5,121,14.508111,4
5,15,2.813109,4
5,14,3.971,3
5,35,6.836013,4
5,160,13.4735,2
3115,171,30.749686,2
3115,92,-38.442831,1
3115,49,-15.888805,1
3115,103,83.455794,0
3115,110,76.53264,3
3115,95,55.87862,1
3115,146,1.595681,1
3115,130,-20.778622,4
3115,170,68.665,2
3115,148,63.913917,4
3115,2,54.451342,4
3115,59,41.066546,4
1546,26,1.869429,2
1546,119,98.312,0
1546,0,76.573,0
1546,140,87.073,1
1546,41,65.234,1
1546,31,98.191476,2
1546,115,79.0608,2
1546,112,77.581,0
1546,74,17.278667,2
1546,164,36.024155,0
1546,46,101.007182,3
1546,159,58.59825,1
1546,149,56.911,0
1546,91,84.823,2
1546,68,25.645333,4
1546,101,82.725091,0
1546,168,69.401727,4
1546,172,61.293,0
1546,82,91.681727,2
1546,145,98.287,3
1546,23,79.807,1
1546,88,14.574556,3
1546,96,83.3454,0
1546,85,100.591091,4
1546,65,88.062,4
1546,42,88.581,0
1546,32,69.888,1
1546,57,64.787,0
1546,18,94.4387,4
1546,60,81.5188,3
1440,131,30.091117,0
1440,52,31.508099,4
1440,119,59.632,0
1440,0,23.182,0
1440,49,32.054928,1
1440,95,3.937351,1
1440,92,1.502958,1
1440,159,10.562,1
1440,41,42.782,1
1440,149,-3.912,0
1440,31,58.671603,2
1440,161,-12.520012,3
1440,64,3.429717,2
1440,97,45.512525,2
1440,112,25.646,0
1440,140,63.531,1
1440,91,72.918,2
1440,100,15.315993,3
1440,144,36.404795,1
1440,103,-12.148602,0
1440,172,0.796,0
1440,2,6.892727,4
1440,162,19.428674,3
1440,148,-2.759,4
1440,170,41.687836,2
1440,130,-3.292356,4
1440,146,-0.628022,1
1440,145,30.052,3
1440,23,27.116,1
1440,59,21.327701,4
1440,110,29.141457,3
1440,65,27.987,4
1440,42,67.777,0
1440,32,-0.304,1
1440,24,-5.2,3
1440,18,-26.232,4
290,11,1.697999,0
290,45,0.153747,3
290,108,3.805882,1
290,163,2.741103,0
290,80,-3.568585,4
290,90,0.964031,2
290,136,1.134081,3
290,40,-4.766322,4
290,66,0.397178,2
290,95,2.429994,1
290,161,0.532226,3
290,92,1.620105,1
290,107,-0.087654,4
290,54,1.695435,0
290,20,1.986021,3
290,115,4.018226,2
290,75,-1.270404,3
290,166,-0.130747,4
290,64,-0.335159,2
