drug_row_idx,drug_col_idx,cell_line_idx,synergy_loewe,fold,drug_row_fold,drug_col_fold
26,14,25,-10.573489,2,1,4
26,15,25,24.531498,4,1,0
26,17,25,-18.215415,0,1,1
26,18,25,32.716809,1,1,2
26,19,25,27.476761,2,1,3
26,20,25,14.614945,4,1,4
26,25,25,24.744406,0,1,0
26,28,25,2.070244,1,1,1
26,29,25,-7.430379,2,1,2
26,30,25,-8.810532,4,1,3
26,34,25,6.764034,0,1,4
25,1,25,6.700037,1,0,0
25,3,25,47.232829,2,0,2
25,4,25,7.546182,3,0,3
25,7,25,15.62436,4,0,4
25,9,25,19.12581,0,0,0
25,35,25,47.158513,1,0,2
25,19,25,51.322409,2,0,3
25,20,25,10.088978,4,0,4
25,117,25,-5.897915,3,0,3
25,27,25,16.667981,0,0,4
25,28,25,49.226002,1,0,1
25,31,25,24.551443,2,0,0
27,9,25,-8.195791,4,4,0
27,20,25,-5.694817,0,4,4
27,28,25,12.183569,1,4,1
28,9,25,2.382687,2,1,0
28,20,25,-7.972424,4,1,4
29,1,25,6.196822,0,2,0
29,2,25,-7.737023,1,2,1
29,3,25,15.753216,2,2,2
29,4,25,-4.675703,3,2,3
29,7,25,34.356069,4,2,4
29,9,25,1.346041,0,2,0
29,11,25,9.894551,1,2,1
29,35,25,2.051149,2,2,2
29,14,25,7.288584,4,2,4
29,15,25,15.794646,0,2,0
29,17,25,-2.643643,1,2,1
29,18,25,4.855578,2,2,2
29,19,25,19.373739,4,2,3
29,20,25,0.267995,0,2,4
29,117,25,-11.62245,3,2,3
29,25,25,27.813626,1,2,0
29,27,25,6.468281,2,2,4
29,28,25,-3.78889,4,2,1
29,30,25,5.912206,0,2,3
29,31,25,-2.24745,1,2,0
30,1,25,-17.732365,2,3,0
30,2,25,6.761725,4,3,1
30,3,25,-11.942206,0,3,2
30,4,25,-26.609104,3,3,3
30,7,25,-31.061418,1,3,4
30,9,25,3.722225,2,3,0
30,11,25,-14.281991,4,3,1
30,35,25,-32.852127,0,3,2
30,14,25,-7.3664,1,3,4
30,15,25,18.634029,2,3,0
30,17,25,53.113361,4,3,1
30,18,25,7.020131,0,3,2
30,19,25,31.389147,1,3,3
30,20,25,4.905891,2,3,4
30,117,25,25.180549,3,3,3
30,25,25,1.359386,4,3,0
30,27,25,-12.047797,0,3,4
30,28,25,16.909761,1,3,1
30,31,25,5.016994,2,3,0
31,3,25,26.360181,4,0,2
31,9,25,0.321147,0,0,0
31,20,25,7.370193,1,0,4
31,28,25,2.083251,2,0,1
32,1,25,-5.541468,4,2,0
32,2,25,8.375035,0,2,1
32,3,25,25.657862,1,2,2
32,4,25,-10.568214,3,2,3
32,7,25,-4.558272,2,2,4
32,9,25,-0.017718,4,2,0
32,11,25,64.852305,0,2,1
32,35,25,-7.001956,1,2,2
32,116,25,42.866994,3,2,3
32,14,25,-14.772333,2,2,4
32,15,25,3.377623,4,2,0
32,17,25,0.442817,0,2,1
32,18,25,41.336198,1,2,2
32,19,25,16.906984,2,2,3
32,20,25,7.551551,4,2,4
32,25,25,29.232764,0,2,0
32,28,25,29.177943,1,2,1
32,29,25,-3.001569,2,2,2
32,30,25,-24.270925,4,2,3
32,34,25,-3.191113,0,2,4
33,1,25,-1.336451,1,2,0
33,2,25,-1.42578,2,2,1
33,3,25,14.850809,4,2,2
33,4,25,-19.385194,3,2,3
33,7,25,7.414647,0,2,4
33,9,25,12.811518,1,2,0
33,11,25,13.451391,2,2,1
33,35,25,-9.152321,4,2,2
33,14,25,-5.780505,0,2,4
33,15,25,11.352566,1,2,0
33,17,25,-23.057334,2,2,1
33,18,25,-22.725196,4,2,2
33,19,25,19.59786,0,2,3
33,20,25,23.143404,1,2,4
33,25,25,11.046568,2,2,0
33,28,25,-2.716415,4,2,1
33,29,25,-11.606151,0,2,2
33,30,25,-10.819318,1,2,3
33,34,25,-15.491789,2,2,4
34,1,25,-0.819536,4,4,0
34,2,25,-1.735367,0,4,1
34,3,25,20.009054,1,4,2
34,4,25,13.57105,3,4,3
34,7,25,1.061039,2,4,4
34,9,25,0.209058,4,4,0
34,11,25,17.008605,0,4,1
34,35,25,-12.003736,1,4,2
34,13,25,-11.466673,2,4,1
34,14,25,5.889257,4,4,4
34,15,25,13.2512,0,4,0
34,17,25,-2.855516,1,4,1
34,18,25,17.901921,2,4,2
34,19,25,37.797511,4,4,3
34,20,25,8.227037,0,4,4
34,117,25,-14.076929,3,4,3
34,25,25,5.019581,1,4,0
34,27,25,6.468146,2,4,4
34,28,25,5.177238,4,4,1
34,29,25,-4.420136,0,4,2
34,30,25,7.600359,1,4,3
34,31,25,0.178565,2,4,0
0,1,118,0.108108,4,2,0
0,2,118,8.051673,0,2,1
0,3,118,12.02859,1,2,2
0,4,118,-1.907967,3,2,3
0,7,118,30.444631,2,2,4
0,9,118,-4.568071,4,2,0
0,11,118,0.49489,0,2,1
0,35,118,-2.851271,1,2,2
0,116,118,4.815797,3,2,3
0,14,118,-2.418192,2,2,4
0,15,118,12.555488,4,2,0
0,17,118,4.271393,0,2,1
0,18,118,4.198235,1,2,2
0,19,118,12.137378,2,2,3
0,20,118,7.24851,4,2,4
0,25,118,2.347255,0,2,0
0,28,118,0.574153,1,2,1
0,29,118,6.859498,2,2,2
0,30,118,4.840173,4,2,3
0,34,118,-17.228005,0,2,4
1,3,118,17.592965,1,0,2
1,9,118,1.247225,2,0,0
1,35,118,-15.002646,4,0,2
1,19,118,1.016524,0,0,3
1,20,118,0.06259,1,0,4
1,117,118,2.679346,3,0,3
1,27,118,17.885222,2,0,4
1,28,118,15.896371,4,0,1
1,31,118,2.55756,0,0,0
2,1,118,-2.961819,1,1,0
2,3,118,17.647723,2,1,2
2,4,118,-6.008927,3,1,3
2,7,118,64.274353,4,1,4
2,9,118,-8.463039,0,1,0
2,11,118,-7.66282,1,1,1
2,35,118,-9.336885,2,1,2
2,14,118,-1.392522,4,1,4
2,15,118,10.226392,0,1,0
2,17,118,4.26478,1,1,1
2,18,118,2.055698,2,1,2
2,19,118,18.279441,4,1,3
2,20,118,22.602063,0,1,4
2,117,118,-5.75975,3,1,3
2,25,118,5.693653,1,1,0
2,27,118,-3.248693,2,1,4
2,28,118,-2.811948,4,1,1
2,31,118,17.123545,0,1,0
3,9,118,-0.653971,1,2,0
3,20,118,18.485757,2,2,4
3,117,118,5.773716,3,2,3
3,27,118,1.262104,4,2,4
3,28,118,7.147969,0,2,1
4,1,118,6.598888,3,3,0
4,3,118,15.50634,3,3,2
4,7,118,20.413447,3,3,4
4,9,118,-17.56227,3,3,0
4,35,118,-20.846759,3,3,2
4,19,118,-2.606203,3,3,3
4,20,118,17.045085,3,3,4
4,117,118,-1.770554,3,3,3
4,27,118,-1.334622,3,3,4
4,28,118,4.095415,3,3,1
4,31,118,7.747142,3,3,0
5,1,118,7.538592,1,1,0
5,2,118,-5.326799,2,1,1
5,3,118,13.578245,4,1,2
5,4,118,2.083495,3,1,3
5,7,118,15.687139,0,1,4
5,9,118,-6.377867,1,1,0
5,11,118,-5.224596,2,1,1
5,35,118,-24.434761,4,1,2
5,116,118,-13.834025,3,1,3
5,14,118,-11.097151,0,1,4
5,15,118,21.968124,1,1,0
5,17,118,12.58177,2,1,1
5,18,118,0.931083,4,1,2
5,19,118,20.430239,0,1,3
5,20,118,-3.851474,1,1,4
5,25,118,-17.206208,2,1,0
5,28,118,-15.743521,4,1,1
5,29,118,4.85638,0,1,2
5,30,118,1.218623,1,1,3
5,34,118,-12.762539,2,1,4
6,1,118,1.384972,4,2,0
6,2,118,1.46437,0,2,1
6,3,118,15.923317,1,2,2
6,4,118,8.077038,3,2,3
6,7,118,6.425429,2,2,4
6,9,118,6.294978,4,2,0
6,11,118,-11.928976,0,2,1
6,35,118,-6.434765,1,2,2
6,116,118,4.265071,3,2,3
6,14,118,-9.981856,2,2,4
6,15,118,1.899001,4,2,0
6,17,118,5.29702,0,2,1
6,18,118,1.46132,1,2,2
6,19,118,9.047323,2,2,3
6,20,118,1.503059,4,2,4
6,25,118,-4.081865,0,2,0
6,28,118,5.668229,1,2,1
6,29,118,3.04211,2,2,2
6,30,118,2.560395,4,2,3
6,34,118,7.806799,0,2,4
7,1,118,13.208318,1,4,0
7,3,118,59.520885,2,4,2
7,9,118,19.828238,4,4,0
7,35,118,10.256606,0,4,2
7,19,118,45.552921,1,4,3
7,20,118,54.126016,2,4,4
7,117,118,10.97142,3,4,3
7,27,118,30.396356,4,4,4
7,28,118,26.671383,0,4,1
7,31,118,51.342078,1,4,0
8,1,118,0.63724,3,3,0
8,2,118,2.546402,3,3,1
8,3,118,15.717326,3,3,2
8,4,118,13.032424,3,3,3
8,7,118,7.398223,3,3,4
8,9,118,4.837083,3,3,0
8,11,118,-7.473678,3,3,1
8,35,118,-8.092457,3,3,2
8,116,118,2.584351,3,3,3
8,14,118,-4.669341,3,3,4
8,15,118,5.789776,3,3,0
8,17,118,8.782484,3,3,1
8,18,118,3.960584,3,3,2
8,19,118,10.030399,3,3,3
8,20,118,2.210412,3,3,4
8,25,118,-4.715033,3,3,0
8,28,118,4.937039,3,3,1
8,29,118,3.773114,3,3,2
8,30,118,-1.471739,3,3,3
8,34,118,8.657861,3,3,4
9,20,118,4.075857,2,0,4
10,1,118,6.146686,4,4,0
10,2,118,3.222406,0,4,1
10,3,118,6.711973,1,4,2
10,4,118,1.733038,3,4,3
10,7,118,36.685712,2,4,4
10,9,118,0.727079,4,4,0
10,11,118,4.873495,0,4,1
10,35,118,-3.807001,1,4,2
10,116,118,0.50549,3,4,3
10,14,118,17.547904,2,4,4
10,15,118,18.677499,4,4,0
10,17,118,-1.057762,0,4,1
10,18,118,7.882974,1,4,2
10,19,118,12.599724,2,4,3
10,20,118,-4.565437,4,4,4
10,25,118,13.72266,0,4,0
10,28,118,-5.600375,1,4,1
10,29,118,0.598104,2,4,2
10,30,118,1.524463,4,4,3
10,34,118,-2.414926,0,4,4
11,1,118,-11.644681,1,1,0
11,3,118,12.786861,2,1,2
11,4,118,3.15781,3,1,3
11,7,118,31.199867,4,1,4
11,9,118,-8.866956,0,1,0
11,35,118,-8.082115,1,1,2
11,19,118,21.629252,2,1,3
11,20,118,1.994338,4,1,4
11,117,118,-33.750344,3,1,3
11,25,118,-10.394543,0,1,0
11,27,118,18.909865,1,1,4
11,28,118,1.72746,2,1,1
11,31,118,23.349236,4,1,0
12,1,118,6.352316,0,0,0
12,2,118,-1.583561,1,0,1
12,3,118,1.294203,2,0,2
12,4,118,7.873716,3,0,3
12,7,118,42.247707,4,0,4
12,9,118,-11.100637,0,0,0
12,11,118,13.5792,1,0,1
12,35,118,10.056532,2,0,2
12,14,118,17.839153,4,0,4
12,15,118,19.414889,0,0,0
12,17,118,6.395543,1,0,1
12,18,118,20.044861,2,0,2
12,19,118,9.187571,4,0,3
12,20,118,-12.876306,0,0,4
12,25,118,13.896983,1,0,0
12,28,118,0.892238,2,0,1
12,29,118,7.089517,4,0,2
12,30,118,17.560535,0,0,3
12,34,118,0.182139,1,0,4
35,3,118,1.696232,2,2,2
35,9,118,-13.565711,4,2,0
35,20,118,-6.888644,0,2,4
35,117,118,-13.6064,3,2,3
35,27,118,-1.370647,1,2,4
35,28,118,-10.966086,2,2,1
35,31,118,18.550489,4,2,0
13,1,118,-1.423346,0,1,0
13,2,118,21.717734,1,1,1
13,3,118,4.92,2,1,2
13,4,118,-0.427805,3,1,3
13,7,118,26.070923,4,1,4
13,9,118,-6.651497,0,1,0
13,11,118,1.601427,1,1,1
13,35,118,-6.746327,2,1,2
13,14,118,-2.723366,4,1,4
13,15,118,14.424671,0,1,0
13,17,118,-1.478575,1,1,1
13,18,118,7.016761,2,1,2
13,19,118,8.367051,4,1,3
13,20,118,66.102818,0,1,4
13,25,118,8.187212,1,1,0
13,28,118,-5.832302,2,1,1
13,29,118,-1.337535,4,1,2
13,30,118,4.390496,0,1,3
116,1,118,-3.519163,3,3,0
116,2,118,6.431589,3,3,1
116,3,118,29.769644,3,3,2
116,4,118,-2.366408,3,3,3
116,7,118,44.957537,3,3,4
116,9,118,0.882357,3,3,0
116,11,118,-6.679473,3,3,1
116,12,118,3.816672,3,3,0
116,35,118,21.087161,3,3,2
116,13,118,6.010697,3,3,1
116,14,118,4.194756,3,3,4
116,15,118,16.892281,3,3,0
116,17,118,6.504715,3,3,1
116,18,118,22.668674,3,3,2
116,19,118,22.860955,3,3,3
116,20,118,4.908819,3,3,4
116,117,118,1.942674,3,3,3
116,25,118,15.917607,3,3,0
116,27,118,4.19522,3,3,4
116,28,118,6.278743,3,3,1
116,29,118,15.083412,3,3,2
116,30,118,-7.623654,3,3,3
116,31,118,24.685238,3,3,0
116,33,118,4.506492,3,3,2
116,34,118,1.123987,3,3,4
14,1,118,-9.000071,1,4,0
14,3,118,10.698945,2,4,2
14,4,118,17.703851,3,4,3
14,7,118,-1.563471,4,4,4
14,9,118,8.49871,0,4,0
14,11,118,-16.446585,1,4,1
14,35,118,-5.016191,2,4,2
14,15,118,-5.904608,4,4,0
14,17,118,12.6369,0,4,1
14,18,118,3.453767,1,4,2
14,19,118,3.092555,2,4,3
14,20,118,-4.420447,4,4,4
14,117,118,-17.78016,3,4,3
14,25,118,-0.308136,0,4,0
14,27,118,19.413222,1,4,4
14,28,118,11.837235,2,4,1
14,31,118,14.100491,4,4,0
22,1,118,-3.009638,0,3,0
22,2,118,1.124541,1,3,1
22,3,118,15.43741,2,3,2
22,4,118,-5.089268,3,3,3
22,7,118,9.52379,4,3,4
22,9,118,2.446372,0,3,0
22,11,118,-7.555064,1,3,1
22,35,118,-12.738485,2,3,2
22,116,118,0.822841,3,3,3
22,14,118,-6.512917,4,3,4
22,15,118,1.166465,0,3,0
22,17,118,6.435731,1,3,1
22,18,118,3.501544,2,3,2
22,19,118,8.192451,4,3,3
22,20,118,1.439375,0,3,4
22,25,118,-7.726737,1,3,0
22,28,118,10.225987,2,3,1
22,29,118,2.934422,4,3,2
22,30,118,-0.723836,0,3,3
22,34,118,8.21529,1,3,4
23,1,118,-7.447237,2,4,0
23,2,118,-15.172625,4,4,1
23,3,118,-19.462076,0,4,2
23,4,118,-11.858795,3,4,3
23,7,118,-2.862696,1,4,4
23,9,118,-12.676222,2,4,0
23,11,118,5.752544,4,4,1
23,35,118,-26.099487,0,4,2
23,116,118,-1.989747,3,4,3
23,14,118,5.021428,1,4,4
23,15,118,2.612741,2,4,0
23,17,118,-11.411889,4,4,1
23,18,118,-3.174639,0,4,2
23,19,118,-4.195781,1,4,3
23,20,118,1.258514,2,4,4
23,25,118,-16.057484,4,4,0
23,28,118,-5.248786,0,4,1
23,29,118,-16.17773,1,4,2
23,30,118,-25.254273,2,4,3
23,34,118,-17.787873,4,4,4
24,1,118,7.509888,0,0,0
24,2,118,8.3862,1,0,1
24,3,118,11.465669,2,0,2
24,4,118,4.497441,3,0,3
24,7,118,55.67321,4,0,4
24,9,118,9.129547,0,0,0
24,11,118,-67.80903,1,0,1
24,35,118,-5.341776,2,0,2
24,116,118,-23.05446,3,0,3
24,14,118,19.320109,4,0,4
24,15,118,15.310807,0,0,0
24,17,118,9.54434,1,0,1
24,18,118,-0.058602,2,0,2
24,19,118,8.261398,4,0,3
24,20,118,23.985118,0,0,4
24,25,118,15.095353,1,0,0
24,28,118,-32.535957,2,0,1
24,29,118,5.2934,4,0,2
24,30,118,11.784973,0,0,3
24,34,118,-4.302006,1,0,4
15,1,118,3.017145,2,0,0
15,3,118,39.257826,4,0,2
15,4,118,8.198739,3,0,3
15,7,118,43.85973,0,0,4
15,9,118,6.34741,1,0,0
15,11,118,-2.159068,2,0,1
15,35,118,5.914089,4,0,2
15,19,118,19.72651,0,0,3
15,20,118,-11.871772,1,0,4
15,117,118,-5.807656,3,0,3
15,25,118,9.165778,2,0,0
15,27,118,18.321823,4,0,4
15,28,118,15.846991,0,0,1
15,31,118,22.965681,1,0,0
16,0,118,-2.471803,2,0,2
16,1,118,9.910049,4,0,0
16,2,118,2.026433,0,0,1
16,3,118,16.254173,1,0,2
16,4,118,18.272235,3,0,3
16,5,118,1.755031,2,0,1
16,6,118,3.362913,4,0,2
16,7,118,6.811591,0,0,4
16,8,118,5.490195,3,0,3
16,9,118,0.981328,1,0,0
16,10,118,13.678836,2,0,4
16,11,118,-4.543976,4,0,1
16,12,118,13.269085,0,0,0
16,35,118,-7.118265,1,0,2
16,13,118,4.565823,2,0,1
16,116,118,3.63239,3,0,3
16,14,118,-1.684512,4,0,4
16,22,118,0.877227,0,0,3
16,23,118,-4.15379,1,0,4
16,24,118,12.288271,2,0,0
16,15,118,-1.966761,4,0,0
16,17,118,9.908114,0,0,1
16,18,118,1.770109,1,0,2
16,19,118,0.53428,2,0,3
16,20,118,4.803457,4,0,4
16,21,118,-4.203049,0,0,1
16,117,118,2.009751,3,0,3
16,26,118,3.703942,1,0,1
16,25,118,1.853874,2,0,0
16,27,118,-1.307078,4,0,4
16,28,118,9.477599,0,0,1
16,29,118,2.753082,1,0,2
16,30,118,1.369231,2,0,3
16,31,118,19.832045,4,0,0
16,32,118,-0.790968,0,0,2
16,33,118,-2.559811,1,0,2
16,34,118,7.352566,2,0,4
17,1,118,-4.818807,4,1,0
17,3,118,5.094878,0,1,2
17,4,118,0.81895,3,1,3
17,7,118,37.056338,1,1,4
17,9,118,-6.138001,2,1,0
17,11,118,6.298916,4,1,1
17,35,118,2.148309,0,1,2
17,15,118,36.54412,1,1,0
17,19,118,24.036511,2,1,3
17,20,118,7.544176,4,1,4
17,117,118,13.400168,3,1,3
17,25,118,6.885429,0,1,0
17,27,118,22.292562,1,1,4
17,28,118,1.689342,2,1,1
17,31,118,11.17491,4,1,0
18,1,118,5.967152,0,2,0
18,3,118,15.437661,1,2,2
18,4,118,-4.847395,3,2,3
18,7,118,24.554218,2,2,4
18,9,118,-5.445263,4,2,0
18,11,118,0.789649,0,2,1
18,35,118,-0.857664,1,2,2
18,15,118,9.821077,2,2,0
18,17,118,21.134643,4,2,1
18,19,118,13.714989,0,2,3
18,20,118,1.527291,1,2,4
18,117,118,4.299064,3,2,3
18,25,118,16.371043,2,2,0
18,27,118,-3.596975,4,2,4
18,28,118,5.095081,0,2,1
18,31,118,13.690345,1,2,0
19,3,118,82.794969,2,3,2
19,9,118,-5.392112,4,3,0
19,35,118,-4.220686,0,3,2
19,20,118,0.090827,1,3,4
19,117,118,3.906487,3,3,3
19,27,118,4.71402,2,3,4
19,28,118,16.406701,4,3,1
19,31,118,15.039909,0,3,0
21,0,118,0.985785,1,1,2
21,1,118,2.967547,2,1,0
21,2,118,-1.578169,4,1,1
21,3,118,21.031433,0,1,2
21,4,118,10.923979,3,1,3
21,5,118,0.880635,1,1,1
21,6,118,-2.157759,2,1,2
21,7,118,16.78464,4,1,4
21,8,118,4.093926,3,1,3
21,9,118,-5.497578,0,1,0
21,10,118,8.244397,1,1,4
21,11,118,-2.562364,2,1,1
21,12,118,6.389601,4,1,0
21,35,118,-15.409729,0,1,2
21,13,118,3.462857,1,1,1
21,116,118,7.824953,3,1,3
21,14,118,7.629303,2,1,4
21,22,118,4.585373,4,1,3
21,23,118,2.425178,0,1,4
21,24,118,0.90888,1,1,0
21,15,118,4.553545,2,1,0
21,17,118,16.574477,4,1,1
21,18,118,-1.481747,0,1,2
21,19,118,4.377888,1,1,3
21,20,118,0.613169,2,1,4
21,117,118,-16.465135,3,1,3
21,26,118,15.446934,4,1,1
21,25,118,-5.540681,0,1,0
21,27,118,5.491669,1,1,4
21,28,118,17.249593,2,1,1
21,29,118,9.259122,4,1,2
21,30,118,6.030241,0,1,3
21,31,118,20.582614,1,1,0
21,32,118,23.573003,2,1,2
21,33,118,3.081192,4,1,2
21,34,118,3.956639,0,1,4
117,9,118,-8.450352,3,3,0
117,20,118,-3.860671,3,3,4
117,28,118,-7.630458,3,3,1
26,1,118,5.302859,1,1,0
26,2,118,8.819893,2,1,1
26,3,118,8.649254,4,1,2
26,4,118,0.696916,3,1,3
26,7,118,42.792812,0,1,4
26,9,118,-2.353124,1,1,0
26,11,118,-7.241219,2,1,1
26,35,118,0.966012,4,1,2
26,116,118,13.44661,3,1,3
26,14,118,1.409339,0,1,4
26,15,118,18.797477,1,1,0
26,17,118,7.80264,2,1,1
26,18,118,18.421684,4,1,2
26,19,118,20.1742,0,1,3
26,20,118,3.081008,1,1,4
26,25,118,33.251678,2,1,0
26,28,118,4.060644,4,1,1
26,29,118,15.352389,0,1,2
26,30,118,23.770756,1,1,3
26,34,118,-9.726495,2,1,4
25,1,118,-3.379321,4,0,0
25,3,118,25.290423,0,0,2
25,4,118,6.077513,3,0,3
25,7,118,3.96461,1,0,4
25,9,118,-5.337684,2,0,0
25,35,118,8.583942,4,0,2
25,19,118,1.957667,0,0,3
25,20,118,-3.287146,1,0,4
25,117,118,6.135409,3,0,3
25,27,118,-3.554914,2,0,4
25,28,118,11.26529,4,0,1
25,31,118,21.000215,0,0,0
27,9,118,-12.571291,1,4,0
27,20,118,-8.931741,2,4,4
27,28,118,-1.277212,4,4,1
28,9,118,-5.91637,0,1,0
28,20,118,9.473851,1,1,4
29,1,118,6.302001,2,2,0
29,2,118,-7.940615,4,2,1
29,3,118,14.007943,0,2,2
29,4,118,-5.067799,3,2,3
29,7,118,35.401551,1,2,4
29,9,118,-2.082654,2,2,0
29,11,118,2.03067,4,2,1
29,35,118,-3.434701,0,2,2
29,14,118,5.151966,1,2,4
29,15,118,16.973212,2,2,0
29,17,118,5.569253,4,2,1
29,18,118,12.268586,0,2,2
29,19,118,18.072506,1,2,3
29,20,118,10.50612,2,2,4
29,117,118,-5.112278,3,2,3
29,25,118,7.169997,4,2,0
29,27,118,-1.174907,0,2,4
29,28,118,-2.035418,1,2,1
29,30,118,16.451558,2,2,3
29,31,118,5.236479,4,2,0
30,1,118,19.779652,0,3,0
30,2,118,18.647425,1,3,1
30,3,118,8.952268,2,3,2
30,4,118,-2.141415,3,3,3
30,7,118,42.141499,4,3,4
30,9,118,5.382022,0,3,0
30,11,118,15.717648,1,3,1
30,35,118,-2.320946,2,3,2
30,14,118,9.657582,4,3,4
30,15,118,13.54297,0,3,0
30,17,118,30.897395,1,3,1
30,18,118,7.802894,2,3,2
30,19,118,12.040954,4,3,3
30,20,118,36.645317,0,3,4
30,117,118,-0.625148,3,3,3
30,25,118,14.766789,1,3,0
30,27,118,8.969656,2,3,4
30,28,118,5.611064,4,3,1
30,31,118,12.675256,0,3,0
31,3,118,17.199828,1,0,2
31,9,118,-1.984012,2,0,0
31,20,118,23.706352,4,0,4
31,28,118,1.676853,0,0,1
32,1,118,-5.712797,1,2,0
32,2,118,20.371524,2,2,1
32,3,118,48.624279,4,2,2
32,4,118,15.126918,3,2,3
32,7,118,22.378404,0,2,4
32,9,118,12.692249,1,2,0
32,11,118,59.562065,2,2,1
32,35,118,-3.809025,4,2,2
32,116,118,54.055831,3,2,3
32,14,118,5.966315,0,2,4
32,15,118,6.217602,1,2,0
32,17,118,30.931845,2,2,1
32,18,118,37.520969,4,2,2
32,19,118,22.749525,0,2,3
32,20,118,3.99284,1,2,4
32,25,118,21.10617,2,2,0
32,28,118,35.172485,4,2,1
32,29,118,25.169215,0,2,2
32,30,118,18.310693,1,2,3
32,34,118,19.968121,2,2,4
33,1,118,-2.032072,4,2,0
33,2,118,-0.374495,0,2,1
33,3,118,15.161364,1,2,2
33,4,118,1.755604,3,2,3
33,7,118,31.29389,2,2,4
33,9,118,-1.814979,4,2,0
33,11,118,0.190055,0,2,1
33,35,118,-13.209395,1,2,2
33,14,118,-0.100551,2,2,4
33,15,118,8.766687,4,2,0
33,17,118,-0.996066,0,2,1
33,18,118,-3.646732,1,2,2
33,19,118,12.386301,2,2,3
33,20,118,4.539918,4,2,4
33,25,118,18.05798,0,2,0
33,28,118,0.509333,1,2,1
33,29,118,13.815688,2,2,2
33,30,118,5.45483,4,2,3
33,34,118,-11.39461,0,2,4
34,1,118,1.573625,1,4,0
34,2,118,-5.037714,2,4,1
34,3,118,-4.460738,4,4,2
34,4,118,0.391651,3,4,3
34,7,118,18.392137,0,4,4
34,9,118,-39.950663,1,4,0
34,11,118,-10.655506,2,4,1
34,35,118,-35.297355,4,4,2
34,13,118,-12.223498,0,4,1
34,14,118,10.265257,1,4,4
34,15,118,28.299398,2,4,0
34,17,118,-9.561989,4,4,1
34,18,118,-0.403799,0,4,2
34,19,118,4.231851,1,4,3
34,20,118,11.408625,2,4,4
34,117,118,-17.367487,3,4,3
34,25,118,-28.412603,4,4,0
34,27,118,-17.211552,0,4,4
34,28,118,-13.262975,1,4,1
34,29,118,-12.805036,2,4,2
34,30,118,2.065789,4,4,3
34,31,118,1.950612,0,4,0
0,1,1,-14.523109,1,2,0
0,2,1,2.577855,2,2,1
0,3,1,5.514511,4,2,2
0,4,1,-1.36186,3,2,3
0,7,1,15.877337,0,2,4
0,9,1,-19.573323,1,2,0
0,11,1,17.299388,2,2,1
0,35,1,-10.014181,4,2,2
0,116,1,-4.457131,3,2,3
0,14,1,6.956325,0,2,4
0,15,1,5.172332,1,2,0
0,17,1,-12.724515,2,2,1
0,18,1,-3.194709,4,2,2
0,19,1,12.416592,0,2,3
0,20,1,-20.526583,1,2,4
0,25,1,0.946096,2,2,0
0,28,1,-8.608963,4,2,1
0,29,1,-4.901837,0,2,2
0,30,1,-44.617897,1,2,3
0,34,1,-3.532158,2,2,4
1,3,1,23.289599,4,0,2
1,9,1,-5.389242,0,0,0
1,35,1,6.088915,1,0,2
1,19,1,-16.01122,2,0,3
1,20,1,-85.532337,4,0,4
1,117,1,-9.044801,3,0,3
1,27,1,7.044316,0,0,4
1,28,1,5.935989,1,0,1
1,31,1,-13.775373,2,0,0
2,1,1,-10.757338,4,1,0
2,3,1,23.612532,0,1,2
2,4,1,5.281345,3,1,3
2,7,1,37.537679,1,1,4
2,9,1,-5.084259,2,1,0
2,11,1,26.339718,4,1,1
2,35,1,-5.092496,0,1,2
2,14,1,33.69724,1,1,4
2,15,1,20.68443,2,1,0
2,17,1,17.783886,4,1,1
2,18,1,8.76961,0,1,2
2,19,1,23.985674,1,1,3
2,20,1,28.518304,2,1,4
2,117,1,-2.946619,3,1,3
2,25,1,11.578416,4,1,0
2,27,1,18.058725,0,1,4
2,28,1,-1.30314,1,1,1
2,31,1,7.666736,2,1,0
3,9,1,9.729603,4,2,0
3,20,1,-166.377562,0,2,4
3,117,1,15.951265,3,2,3
3,27,1,13.975083,1,2,4
3,28,1,-0.789725,2,2,1
4,1,1,-11.226516,3,3,0
4,3,1,27.789438,3,3,2
4,7,1,26.884706,3,3,4
4,9,1,-33.782995,3,3,0
4,35,1,-33.365092,3,3,2
4,19,1,19.053671,3,3,3
4,20,1,-194.361426,3,3,4
4,117,1,5.982386,3,3,3
4,27,1,-5.738344,3,3,4
4,28,1,-4.021399,3,3,1
4,31,1,5.687471,3,3,0
5,1,1,-8.487631,4,1,0
5,2,1,5.336096,0,1,1
5,3,1,27.212175,1,1,2
5,4,1,7.737982,3,1,3
5,7,1,16.772325,2,1,4
5,9,1,-15.417823,4,1,0
5,11,1,12.971519,0,1,1
5,35,1,-20.872831,1,1,2
5,116,1,-2.407338,3,1,3
5,14,1,6.266815,2,1,4
5,15,1,-2.426845,4,1,0
5,17,1,-18.401042,0,1,1
5,18,1,-15.75844,1,1,2
5,19,1,22.18211,2,1,3
5,20,1,-9.382041,4,1,4
5,25,1,-21.729475,0,1,0
5,28,1,-12.046139,1,1,1
5,29,1,-12.850463,2,1,2
5,30,1,-27.053293,4,1,3
5,34,1,-0.824076,0,1,4
6,1,1,-15.420558,1,2,0
6,2,1,4.417125,2,2,1
6,3,1,24.162981,4,2,2
6,4,1,5.00591,3,2,3
6,7,1,9.981122,0,2,4
6,9,1,-11.812889,1,2,0
