drug_idx,cell_line_idx,ri,fold
276,147,28.761414,0
276,43,30.602681,0
276,121,4.010122,0
276,15,11.039982,0
276,102,12.200155,0
3097,119,-14.362,1
3097,159,-8.099,1
3097,149,2.545,1
3097,41,-5.27,1
3097,140,-0.03,1
3097,0,5.519,1
3097,112,0.815,1
3097,42,-5.841,1
3097,18,26.567,1
3097,32,-4.991,1
3097,65,-13.097,1
3097,23,-5.03,1
3097,145,7.367,1
3097,91,11.233,1
2608,106,26.749,2
2608,164,48.558453,2
2608,158,18.5735,2
2608,24,38.106234,2
2608,150,58.015688,2
2608,172,70.144,2
2608,3,29.0015,2
1523,95,7.973313,1
1523,97,-61.677494,1
1523,64,26.480968,1
1523,161,24.327021,1
1523,31,77.73821,1
1523,100,12.085281,1
1523,92,24.973143,1
1523,131,-25.794603,1
1523,49,18.850841,1
1523,52,47.799278,1
1523,103,-10.043193,1
1523,144,14.939078,1
1523,171,48.664713,1
1523,24,52.375,1
1523,110,25.341311,1
1523,59,17.976336,1
1523,146,37.37311,1
1523,130,-54.899971,1
1523,170,3.831758,1
1523,148,-14.19203,1
1523,162,-9.130437,1
1523,2,29.713327,1
1523,172,78.4,1
1998,52,16.162929,0
1998,49,7.756182,0
1998,95,37.212125,0
1998,131,16.369006,0
1998,161,-73.347054,0
1998,100,4.656349,0
1998,64,-33.028,0
1998,97,-1.784156,0
1998,103,0.849414,0
1998,92,-92.30892,0
1998,144,4.534305,0
1998,148,35.887161,0
1998,24,1.306,0
1998,110,12.768466,0
1998,59,16.815563,0
1998,146,-3.097607,0
1998,130,14.604264,0
1998,170,13.061165,0
1998,162,-6.345513,0
1998,2,28.983747,0
1998,171,-40.827839,0
1998,172,4.109,0
1733,49,-54.298728,2
1733,11,-7.056906,2
1733,95,-17.467243,2
1733,131,45.402592,2
1733,92,26.74914,2
1733,64,4.58998,2
1733,31,10.088681,2
1733,161,8.295614,2
1733,97,-8.234107,2
1733,52,3.658398,2
1733,118,-0.977159,2
1733,103,56.511267,2
1733,100,-0.170461,2
1733,147,16.557171,2
1733,171,-1.618913,2
1733,110,-29.634653,2
1733,59,-6.354619,2
1733,146,-21.37886,2
1733,130,26.547355,2
1733,170,27.41184,2
1733,12,6.07094,2
1733,156,-3.815597,2
1733,148,45.331479,2
1733,162,16.335692,2
1733,2,50.442305,2
1733,144,18.46738,2
3076,64,-2.16759,1
3076,118,0.67775,1
3076,11,-0.07216,1
3076,12,6.65112,1
3076,156,0.258542,1
3076,147,2.833861,1
2139,103,40.265817,2
2139,97,27.18099,2
2139,64,21.200694,2
2139,161,-30.114495,2
2139,100,-70.167121,2
2139,92,15.411502,2
2139,131,43.70125,2
2139,95,-21.719066,2
2139,49,22.289914,2
2139,52,49.081941,2
2139,144,13.35927,2
2139,146,27.850865,2
2139,24,12.699,2
2139,172,17.993,2
2139,162,10.320805,2
2139,148,-30.246772,2
2139,170,20.486251,2
2139,2,9.901675,2
2139,171,8.479669,2
2139,59,20.492522,2
2139,110,2.988625,2
2139,130,38.370611,2
1706,172,35.936,4
1706,24,-0.723,4
1706,158,17.336914,4
1706,106,32.039529,4
1706,31,84.318917,4
1011,31,87.426329,4
1011,74,37.167,4
1011,68,28.995,4
1011,164,36.871175,4
1011,24,6.133667,4
1011,88,19.365,4
1011,172,25.143,4
1011,26,6.18975,4
45,136,-0.110145,4
45,163,2.509933,4
45,90,4.345691,4
45,80,0.07088,4
45,66,0.912589,4
45,108,0.659077,4
45,45,-0.421668,4
45,11,0.167644,4
45,40,0.993611,4
45,95,0.333873,4
45,92,1.259982,4
45,107,0.336793,4
45,54,-0.017025,4
45,20,7.981043,4
45,118,-0.581629,4
45,115,2.298116,4
45,31,17.841636,4
45,75,2.464667,4
45,161,-1.070102,4
45,166,0.625292,4
45,21,1.384866,4
45,131,-0.072265,4
45,99,3.643996,4
45,64,2.326391,4
45,72,0.993738,4
45,78,0.159249,4
45,156,0.021963,4
45,28,-0.091547,4
45,169,-0.328342,4
45,165,0.923853,4
45,114,0.793842,4
45,63,-0.087845,4
45,29,-0.249098,4
45,17,0.508054,4
45,117,-1.420387,4
45,87,1.473161,4
45,35,2.019933,4
45,15,2.370707,4
45,121,0.630297,4
45,43,0.167033,4
45,102,1.897167,4
45,171,1.915363,4
45,127,1.768704,4
45,18,0.964026,4
45,84,0.884355,4
45,147,2.95805,4
45,141,1.096238,4
870,49,20.97733,4
870,95,9.965888,4
870,131,9.589159,4
870,92,-7.909188,4
870,52,-4.028778,4
870,31,-9.776378,4
870,161,-0.264498,4
870,64,1.936928,4
870,97,-13.702029,4
870,100,23.355969,4
870,103,5.715393,4
870,130,-49.163,4
870,171,29.648268,4
870,172,1.242,4
870,144,-23.160728,4
870,162,-1.107688,4
870,148,29.448126,4
870,170,2.772363,4
870,2,-37.001814,4
870,146,38.820406,4
870,59,13.834409,4
870,110,17.688327,4
870,24,-11.758,4
4,108,29.558423,3
4,25,39.164,3
4,66,22.516263,3
4,98,62.5405,3
4,80,47.176354,3
4,90,22.432872,3
4,163,25.403239,3
4,52,51.954968,3
4,153,51.385,3
4,13,67.62,3
4,112,52.3195,3
4,166,41.621488,3
4,137,31.263,3
4,49,49.098037,3
4,99,30.90354,3
4,114,24.199478,3
4,72,26.442885,3
4,144,46.03776,3
4,135,30.015,3
4,94,49.232,3
4,173,54.3245,3
4,45,31.324753,3
4,92,37.541601,3
4,40,34.389661,3
4,159,22.67068,3
4,97,46.507749,3
4,167,50.721,3
4,83,47.674,3
4,83,51.477,3
4,21,26.607224,3
4,64,36.842259,3
4,46,100.7219,3
4,161,22.49454,3
4,75,28.244041,3
4,11,25.524459,3
4,31,97.831148,3
4,1,31.947,3
4,118,39.966073,3
4,20,33.250438,3
4,54,22.82883,3
4,58,55.358,3
4,100,47.188469,3
4,107,31.179821,3
4,147,27.585364,3
4,131,36.94461,3
4,95,42.143508,3
4,115,35.13808,3
4,168,61.999545,3
4,136,20.713643,3
4,101,88.422727,3
4,4,33.855,3
4,138,46.6765,3
4,89,18.7685,3
4,146,0.972044,3
4,130,14.340112,3
4,170,38.693942,3
4,39,55.8185,3
4,96,86.9427,3
4,87,25.551542,3
4,165,32.323948,3
4,82,95.349182,3
4,169,22.978781,3
4,28,18.656738,3
4,156,28.663244,3
4,120,48.819,3
4,148,35.004735,3
4,122,55.9335,3
4,84,28.974309,3
4,2,-52.968497,3
4,172,49.477,3
4,78,27.19774,3
4,63,16.692971,3
4,51,24.6025,3
4,162,37.405925,3
4,60,82.8141,3
4,59,5.447774,3
4,18,18.720843,3
4,127,30.852868,3
4,171,10.17438,3
4,160,46.439,3
4,3,13.6684,3
4,24,20.046946,3
4,57,25.320654,3
4,102,30.489229,3
4,43,24.62393,3
4,71,45.375,3
4,121,23.28013,3
4,15,45.513184,3
4,14,42.758,3
4,35,26.10218,3
4,141,28.46252,3
4,117,15.362424,3
4,150,32.2555,3
4,17,42.339768,3
4,29,28.176102,3
4,110,47.917613,3
4,85,101.1104,3
1622,24,15.95,4
1622,53,14.88735,4
1622,104,23.27995,4
1622,147,7.3857,4
1622,94,9.17465,4
1622,31,89.714738,4
1622,158,5.9475,4
1622,106,7.642,4
1622,132,1.62585,4
1622,164,15.796903,4
1622,159,9.78185,4
1622,35,17.1382,4
1622,142,14.981125,4
1622,38,0.29995,4
1622,34,9.0645,4
1622,16,8.4103,4
1622,8,6.26855,4
1622,139,18.2918,4
1622,165,14.84165,4
1622,145,4.5193,4
1622,77,2.4599,4
1622,10,13.85555,4
1622,172,11.75,4
1622,30,32.88825,4
1622,48,20.2927,4
1622,124,10.40855,4
1622,128,15.6705,4
1622,123,16.07535,4
1622,96,-12.36045,4
48,40,41.595246,2
48,45,39.304693,2
48,108,77.853061,2
48,66,32.247198,2
48,163,48.075831,2
48,90,62.047992,2
48,136,23.207111,2
48,95,47.385136,2
48,166,34.852638,2
48,80,48.646264,2
48,131,30.910086,2
48,31,88.061215,2
48,107,39.561324,2
48,54,28.6033,2
48,20,55.355489,2
48,118,41.436691,2
48,115,30.835845,2
48,75,45.203318,2
48,161,18.916841,2
48,64,32.188054,2
48,21,25.945906,2
48,99,31.574033,2
48,92,33.35335,2
48,114,42.245113,2
48,11,33.395556,2
48,147,45.842562,2
48,172,98.312,2
48,156,33.848769,2
48,28,51.556542,2
48,169,36.593253,2
48,72,28.788034,2
48,165,52.542173,2
48,87,41.531308,2
48,29,37.820561,2
48,17,55.191832,2
48,117,35.33916,2
48,141,22.217066,2
48,63,30.682222,2
48,15,55.65743,2
48,35,54.547247,2
48,18,39.766381,2
48,127,23.770722,2
48,171,32.764448,2
48,24,38.072,2
48,84,38.90548,2
48,43,53.009328,2
48,121,30.16167,2
48,78,52.400091,2
48,102,41.818045,2
3114,52,29.503271,3
3114,97,-9.063787,3
3114,64,-8.047806,3
3114,161,48.982963,3
3114,100,-35.670064,3
3114,92,-14.037622,3
3114,131,22.163366,3
3114,95,10.670756,3
3114,49,-83.3278,3
3114,103,47.838528,3
3114,144,40.573027,3
3114,171,13.238491,3
3114,110,3.22689,3
3114,59,-8.634271,3
3114,146,23.486985,3
3114,130,28.515021,3
3114,170,-8.25047,3
3114,148,25.219756,3
3114,162,-7.005865,3
3114,2,22.165839,3
277,11,2.344586,2
277,45,1.197398,2
277,108,6.021484,2
277,66,6.507807,2
277,136,0.869855,2
277,90,37.1475,2
277,163,12.804062,2
277,40,4.971406,2
277,80,2.030349,2
277,95,9.717366,2
277,20,28.611129,2
277,92,9.403768,2
277,107,0.933495,2
277,54,0.186036,2
277,166,20.206176,2
277,118,18.227723,2
277,115,4.127234,2
277,75,6.898709,2
277,161,3.004587,2
277,64,16.691327,2
277,21,13.128623,2
277,131,6.337609,2
277,99,9.642816,2
277,28,6.614747,2
277,72,-0.993398,2
277,78,3.644987,2
277,156,4.392857,2
277,169,25.943306,2
277,165,23.504701,2
277,87,17.297152,2
277,63,-4.053589,2
277,29,18.204155,2
277,17,19.065719,2
277,114,2.174953,2
277,141,19.404209,2
277,117,14.778419,2
277,15,6.669004,2
277,121,1.824188,2
277,43,18.692495,2
277,102,11.245329,2
277,171,7.82887,2
277,127,9.515302,2
277,18,-0.648416,2
277,84,20.684454,2
277,147,2.19621,2
277,35,1.468338,2
2547,68,20.954867,3
2547,74,12.746867,3
2547,3,10.03475,3
2547,164,38.472776,3
2547,150,35.57775,3
2547,172,64.518,3
2547,24,34.430136,3
2547,88,12.2852,3
3081,143,46.042333,3
3081,47,28.381,3
3081,1,34.372667,3
3081,118,31.170333,3
3081,25,18.653333,3
3081,76,15.901,3
3081,56,4.727667,3
3081,15,27.771,3
3081,17,-13.603667,3
3081,151,-6.569,3
3081,154,31.166,3
3081,36,-5.553,3
281,40,5.278224,3
281,163,3.752456,3
281,90,28.43048,3
281,80,3.586544,3
281,66,6.863815,3
281,108,-1.760322,3
281,45,5.2921,3
281,11,0.969769,3
281,136,0.767095,3
281,75,5.294097,3
281,92,13.341417,3
281,107,11.130032,3
281,54,1.37078,3
281,20,-0.002135,3
281,118,5.869679,3
281,115,0.042398,3
281,166,15.520491,3
281,161,5.17295,3
281,64,7.499883,3
281,21,5.646466,3
281,131,9.303341,3
281,99,8.991473,3
281,95,21.238011,3
281,72,1.284734,3
281,114,1.900397,3
281,78,13.266399,3
281,156,6.4752,3
281,28,10.199967,3
281,169,15.253488,3
281,165,11.2058,3
281,87,15.723708,3
281,63,7.111769,3
281,29,11.235609,3
281,117,18.836016,3
281,17,17.719881,3
281,35,3.620939,3
281,15,1.594874,3
281,121,3.623236,3
281,43,11.705696,3
281,102,6.000165,3
281,171,2.040398,3
281,127,6.439328,3
281,18,1.499655,3
281,84,15.960529,3
281,147,7.617178,3
281,141,13.506183,3
3086,118,39.743682,0
3086,47,20.516273,0
3086,1,24.346227,0
3086,143,58.032591,0
3086,25,20.374864,0
3086,76,45.475773,0
3086,56,33.203318,0
3086,15,34.7485,0
3086,17,14.893227,0
3086,151,29.176182,0
3086,154,26.847909,0
3086,36,62.968545,0
3087,99,40.938292,2
3087,133,38.244361,2
3087,113,49.264944,2
3087,152,55.279556,2
3087,86,29.465792,2
3087,125,29.107278,2
3087,36,18.3822,2
3087,19,26.781944,2
3087,7,13.661125,2
3087,109,26.791111,2
3087,6,10.978,2
3087,72,67.665958,2
3087,129,51.447875,2
3087,105,26.323583,2
3087,112,29.929,2
3087,115,38.9,2
3087,25,10.4552,2
3087,5,64.552333,2
3087,41,18.323667,2
3087,118,37.7354,2
3087,76,-5.686,2
3087,143,40.6784,2
3087,1,4.7384,2
3087,70,20.335375,2
3087,47,1.4118,2
3087,155,44.589583,2
3087,166,50.853472,2
3087,91,41.927153,2
3087,124,60.808667,2
3087,73,43.959792,2
3087,126,28.627958,2
3087,28,37.244222,2
3087,139,46.204333,2
3087,82,37.487,2
3087,96,4.139667,2
3087,33,35.082444,2
3087,9,0.395653,2
3087,79,25.603486,2
3087,23,20.900389,2
3087,48,49.876667,2
3087,116,59.209,2
3087,81,39.622667,2
3087,60,52.613,2
3087,17,7.4772,2
3087,157,26.630542,2
3087,94,36.893667,2
3087,147,26.879667,2
3087,38,33.547333,2
3087,37,39.247333,2
3087,168,3.706667,2
3087,104,32.431333,2
3087,18,35.252667,2
3087,56,27.5626,2
3087,57,29.351333,2
3087,15,11.657,2
3087,53,48.368,2
2617,172,49.157,1
2617,24,41.442,1
2617,158,9.053545,1
2617,106,22.406455,1
2617,164,21.375558,1
2486,164,21.898254,3
2486,24,-11.745613,3
2486,3,3.449667,3
2486,150,32.672,3
2486,172,69.56,3
2563,172,99.663,0
2563,150,50.69,0
2563,24,11.3395,0
2563,3,18.294,0
2563,164,2.989264,0
1966,64,3.418371,0
1966,118,1.605708,0
1966,147,7.414667,0
1966,11,7.369862,0
1966,156,9.668321,0
1966,172,-2.491,0
1966,24,-9.468,0
1966,12,8.472841,0
56,80,14.499562,3
56,45,9.033726,3
56,108,6.576441,3
56,21,17.647324,3
56,166,32.056138,3
56,163,22.553096,3
56,136,1.019644,3
56,11,4.931329,3
56,90,31.679338,3
56,40,16.068625,3
56,115,4.395143,3
56,131,17.544658,3
56,92,7.700571,3
56,107,10.507619,3
56,54,2.465115,3
56,20,25.35835,3
56,118,25.479726,3
56,75,15.657516,3
56,161,2.195151,3
56,64,11.27449,3
56,95,27.281915,3
56,99,25.457819,3
56,66,14.041754,3
56,72,3.824832,3
56,114,31.890194,3
56,78,16.438179,3
56,156,14.030963,3
56,28,35.4323,3
56,169,42.292757,3
56,165,18.32653,3
56,87,28.873367,3
56,29,19.214091,3
56,17,44.09994,3
56,117,40.458657,3
56,63,3.950116,3
56,35,19.853943,3
56,147,10.762622,3
56,141,20.453146,3
56,18,8.974171,3
56,127,23.659958,3
56,171,29.000301,3
56,84,15.658741,3
56,43,35.192349,3
56,121,4.357844,3
56,15,23.597205,3
56,102,10.763873,3
3084,86,45.831167,4
3084,155,27.383,4
3084,6,20.297,4
3084,109,56.477333,4
3084,7,38.407333,4
3084,19,14.873,4
3084,125,26.839167,4
3084,72,33.151,4
3084,152,24.531667,4
3084,115,17.218,4
3084,133,31.286,4
3084,99,34.9565,4
3084,129,35.358,4
3084,166,35.020333,4
3084,112,20.854667,4
3084,105,20.9245,4
3084,5,31.642,4
3084,41,29.83,4
3084,70,29.292167,4
3084,91,30.2735,4
3084,113,19.527833,4
3084,126,34.319,4
3084,147,57.536,4
3084,157,19.512167,4
3084,28,24.598833,4
3084,73,25.603,4
3084,82,-0.611,4
3084,96,35.036,4
3084,33,15.729833,4
3084,9,-3.552167,4
3084,79,29.556833,4
3084,23,35.384833,4
3084,124,9.033,4
3084,60,6.895,4
3084,139,38.707,4
3084,81,44.695,4
3084,116,29.85,4
3084,104,24.691,4
3084,37,29.762,4
3084,168,26.432,4
3084,94,47.933,4
3084,18,31.089,4
3084,57,43.489,4
3084,38,51.037,4
3084,53,34.627,4
5,66,7.427756,1
5,11,15.139703,1
5,45,11.505694,1
5,52,26.3225,1
5,108,15.803142,1
5,40,9.648023,1
5,25,-0.378,1
5,98,66.605,1
5,153,11.8465,1
5,90,6.284095,1
5,163,4.744008,1
5,136,2.957332,1
5,173,4.3375,1
5,112,6.286,1
5,166,20.361353,1
5,137,4.794,1
5,80,6.667764,1
5,95,7.08117,1
5,118,8.039304,1
5,107,4.490562,1
5,13,1.261,1
5,159,12.1115,1
5,167,-3.791,1
5,83,18.5705,1
5,83,34.35,1
5,21,2.515746,1
5,64,11.222828,1
5,131,4.729024,1
5,161,1.752315,1
5,31,6.629191,1
5,115,5.055222,1
5,1,1.847,1
5,20,33.162755,1
5,54,2.913194,1
5,58,6.7435,1
5,100,-0.754,1
5,75,14.733543,1
5,99,7.693596,1
5,92,12.302014,1
5,72,3.571742,1
5,51,1.0135,1
5,63,1.175753,1
5,4,16.5165,1
5,138,1.9195,1
5,89,4.572,1
5,39,22.8535,1
5,87,7.17554,1
5,114,20.187764,1
5,165,6.969731,1
5,28,13.685293,1
5,156,2.347473,1
5,120,10.402,1
5,148,3.022,1
5,122,23.21,1
5,162,19.0575,1
5,78,9.68432,1
5,169,15.771291,1
5,17,8.614779,1
5,29,1.622005,1
5,141,12.077764,1
5,135,11.355,1
5,94,35.528,1
5,147,30.10436,1
5,84,4.819084,1
5,18,6.509925,1
5,127,9.409493,1
5,117,4.709281,1
5,71,11.5235,1
5,171,9.776225,1
5,57,-2.419,1
5,102,2.576533,1
5,43,4.315121,1
5,121,14.508111,1
5,15,2.813109,1
5,14,3.971,1
5,35,6.836013,1
5,160,13.4735,1
3115,171,30.749686,3
3115,92,-38.442831,3
3115,49,-15.888805,3
3115,103,83.455794,3
3115,110,76.53264,3
3115,95,55.87862,3
3115,146,1.595681,3
3115,130,-20.778622,3
3115,170,68.665,3
3115,148,63.913917,3
3115,2,54.451342,3
3115,59,41.066546,3
1546,26,1.869429,4
1546,119,98.312,4
1546,0,76.573,4
1546,140,87.073,4
1546,41,65.234,4
1546,31,98.191476,4
1546,115,79.0608,4
1546,112,77.581,4
1546,74,17.278667,4
1546,164,36.024155,4
1546,46,101.007182,4
1546,159,58.59825,4
1546,149,56.911,4
1546,91,84.823,4
1546,68,25.645333,4
1546,101,82.725091,4
1546,168,69.401727,4
1546,172,61.293,4
1546,82,91.681727,4
1546,145,98.287,4
1546,23,79.807,4
1546,88,14.574556,4
1546,96,83.3454,4
1546,85,100.591091,4
1546,65,88.062,4
1546,42,88.581,4
1546,32,69.888,4
1546,57,64.787,4
1546,18,94.4387,4
1546,60,81.5188,4
1440,131,30.091117,3
1440,52,31.508099,3
1440,119,59.632,3
1440,0,23.182,3
1440,49,32.054928,3
1440,95,3.937351,3
1440,92,1.502958,3
1440,159,10.562,3
1440,41,42.782,3
1440,149,-3.912,3
1440,31,58.671603,3
1440,161,-12.520012,3
1440,64,3.429717,3
1440,97,45.512525,3
1440,112,25.646,3
1440,140,63.531,3
1440,91,72.918,3
1440,100,15.315993,3
1440,144,36.404795,3
1440,103,-12.148602,3
1440,172,0.796,3
1440,2,6.892727,3
1440,162,19.428674,3
1440,148,-2.759,3
1440,170,41.687836,3
1440,130,-3.292356,3
1440,146,-0.628022,3
1440,145,30.052,3
1440,23,27.116,3
1440,59,21.327701,3
1440,110,29.141457,3
1440,65,27.987,3
1440,42,67.777,3
1440,32,-0.304,3
1440,24,-5.2,3
1440,18,-26.232,3
290,11,1.697999,4
290,45,0.153747,4
290,108,3.805882,4
290,163,2.741103,4
290,80,-3.568585,4
290,90,0.964031,4
290,136,1.134081,4
290,40,-4.766322,4
290,66,0.397178,4
290,95,2.429994,4
290,161,0.532226,4
290,92,1.620105,4
290,107,-0.087654,4
290,54,1.695435,4
290,20,1.986021,4
290,115,4.018226,4
290,75,-1.270404,4
290,166,-0.130747,4
290,64,-0.335159,4
290,21,-0.01618,4
290,131,0.277207,4
290,99,1.318628,4
290,118,0.648348,4
290,72,1.136981,4
290,114,-0.636091,4
290,78,-0.3087,4
290,156,-0.113727,4
290,28,1.536775,4
290,169,0.31231,4
290,165,1.532642,4
290,87,0.471293,4
290,63,0.033911,4
290,29,0.723558,4
290,17,1.263193,4
290,117,-0.917453,4
290,35,-0.250773,4
290,15,-0.541401,4
290,121,0.193406,4
290,43,4.380162,4
290,102,-3.214793,4
290,171,1.82318,4
290,127,2.758628,4
290,18,2.060647,4
290,84,1.28802,4
290,147,1.886435,4
290,141,0.490503,4
1484,74,3.462667,1
1484,164,-6.243395,1
1484,31,69.607939,1
1484,24,-20.042977,1
1484,88,8.682667,1
1484,172,0.738,1
1484,68,15.487333,1
55,108,-3.950519,4
55,105,2.641,4
55,66,3.343196,4
55,80,-3.030786,4
55,90,0.282667,4
55,163,-0.054696,4
55,136,-1.270453,4
55,112,14.469,4
55,166,9.245483,4
55,129,14.818,4
55,114,3.251482,4
55,133,28.234,4
55,109,8.856,4
55,113,9.64,4
55,152,61.496,4
55,86,11.656,4
55,72,0.937034,4
55,125,50.324,4
55,19,14.166,4
55,7,17.722,4
55,99,-0.231,4
55,52,6.121004,4
55,31,76.214222,4
55,45,-2.589982,4
55,6,10.274,4
55,159,-2.028364,4
55,97,-3.01696,4
55,21,2.760429,4
55,64,10.273197,4
55,46,14.882818,4
55,161,8.485491,4
55,75,0.049161,4
55,115,-0.700355,4
55,49,28.632683,4
55,70,11.835,4
55,20,51.747768,4
55,54,-0.482393,4
55,100,42.063909,4
55,107,2.13925,4
55,92,5.937094,4
55,131,11.110201,4
55,95,-35.080797,4
55,40,0.682304,4
55,11,8.109232,4
55,118,2.731054,4
55,155,19.26,4
55,162,-0.849948,4
55,126,13.031,4
55,59,-14.093516,4
55,63,0.197661,4
55,79,1.985,4
55,9,2.835,4
55,33,9.323,4
55,146,22.155206,4
55,130,46.880449,4
55,170,4.188299,4
55,96,-7.9963,4
55,60,-11.4467,4
55,87,6.104446,4
55,82,2.748273,4
55,169,1.108625,4
55,28,4.703276,4
55,156,1.355956,4
55,148,4.06168,4
55,91,18.749,4
55,2,41.931179,4
55,172,-3.737,4
55,78,0.482464,4
55,165,-3.502018,4
55,85,17.953273,4
55,23,27.502,4
55,17,4.682,4
55,73,10.714,4
55,157,19.379,4
55,103,23.780029,4
55,144,21.825553,4
55,147,1.377357,4
55,168,4.266,4
55,29,0.126661,4
55,101,-25.270364,4
55,18,5.131645,4
55,127,-0.193339,4
55,84,3.083982,4
55,24,19.538,4
55,171,-3.714855,4
55,141,2.568054,4
55,35,-5.463768,4
55,15,-0.39625,4
55,117,-2.13475,4
55,43,35.382839,4
55,102,31.799357,4
55,57,15.8701,4
55,121,-0.4145,4
2062,52,-65.750942,3
2062,64,30.450955,3
2062,161,-21.496087,3
2062,164,2.0005,3
2062,100,7.77952,3
2062,92,-28.643499,3
2062,131,-0.7889,3
2062,49,-20.891352,3
2062,103,32.859122,3
2062,97,13.244056,3
2062,171,57.401553,3
2062,2,28.427969,3
2062,162,19.95806,3
2062,148,-7.155723,3
2062,144,-28.071876,3
2062,130,-37.175596,3
2062,146,-36.929148,3
2062,110,-11.413477,3
2062,170,-25.821255,3
3074,52,20.545277,4
3074,97,34.298368,4
3074,64,39.740486,4
3074,161,-0.639025,4
3074,100,22.362697,4
3074,131,36.444494,4
3074,95,13.739037,4
3074,49,9.439184,4
3074,103,12.543881,4
3074,92,18.148778,4
3074,171,21.596127,4
3074,144,55.08974,4
3074,162,42.651776,4
3074,148,13.336522,4
3074,170,1.356403,4
3074,2,-27.095399,4
3074,130,-1.811782,4
3074,146,27.231951,4
3074,59,14.396148,4
3074,110,30.78856,4
7,90,1.999282,4
7,52,62.783714,4
7,108,1.43787,4
7,25,8.5845,4
7,66,9.373732,4
7,98,71.129,4
7,80,35.546364,4
7,49,31.302911,4
7,163,4.59298,4
7,112,58.927,4
7,153,27.866,4
7,72,3.796373,4
7,173,9.3725,4
7,166,19.043557,4
7,137,-29.2715,4
7,13,59.768,4
7,99,8.018957,4
7,114,3.505129,4
7,45,0.471645,4
7,136,3.241173,4
7,11,1.561716,4
7,75,-1.343933,4
7,95,-30.764097,4
7,103,18.341558,4
7,97,6.218898,4
7,167,1.022,4
7,83,70.83,4
7,83,72.3045,4
7,21,7.188757,4
7,64,0.783982,4
7,161,4.019316,4
7,31,83.504681,4
7,115,12.212052,4
7,1,41.7625,4
7,118,6.780497,4
7,159,10.314,4
7,54,7.891206,4
7,58,47.138,4
7,100,3.829721,4
7,107,42.9629,4
7,92,2.823296,4
7,131,7.816488,4
7,40,3.652293,4
7,144,24.025898,4
7,20,0.026264,4
7,94,12.8775,4
7,4,12.435,4
7,138,21.6875,4
7,89,-3.786,4
7,130,45.33999,4
7,170,-14.999724,4
7,39,52.1795,4
7,87,16.696715,4
7,165,0.090456,4
7,169,12.708964,4
7,28,9.176892,4
7,156,2.641148,4
7,120,43.79,4
7,148,15.989962,4
7,122,30.0125,4
7,162,-1.121459,4
7,2,-13.792472,4
7,172,12.662,4
7,78,3.375669,4
7,135,56.037,4
7,63,4.602909,4
7,51,0.6995,4
7,146,-6.567966,4
7,29,4.191102,4
7,147,1.354819,4
7,84,13.393614,4
7,18,0.164792,4
7,127,-0.72775,4
7,171,31.170313,4
7,59,30.791938,4
7,160,24.122,4
7,24,-18.647,4
7,57,7.929,4
7,102,-0.378469,4
7,71,62.7205,4
7,110,24.12283,4
7,121,13.587479,4
7,15,28.567929,4
7,14,-10.596,4
7,35,6.607285,4
7,141,4.780087,4
7,117,3.975413,4
7,17,-1.382794,4
7,43,71.998909,4
59,49,23.276985,1
59,95,1.547208,1
59,131,32.841907,1
59,92,-29.232737,1
59,97,-24.389576,1
59,31,1.721321,1
59,161,-17.248143,1
59,64,10.972719,1
59,52,-37.477891,1
59,100,78.546691,1
59,103,-20.505133,1
59,172,10.903,1
59,171,45.152885,1
59,24,-42.764,1
59,110,36.003381,1
59,59,34.478482,1
59,146,16.872237,1
59,130,-24.601397,1
59,170,18.69707,1
59,148,52.513756,1
59,162,39.448964,1
59,2,-30.501825,1
59,144,57.458519,1
19,52,37.0355,3
19,25,17.869,3
19,98,15.7505,3
19,166,21.409,3
19,153,35.159,3
19,173,32.723,3
19,112,26.626,3
19,107,21.065,3
19,80,11.841,3
19,100,8.238,3
19,46,-8.463636,3
19,118,14.206,3
19,1,9.0355,3
19,115,14.991556,3
19,31,24.286182,3
19,64,17.1445,3
19,83,23.407,3
19,83,14.54,3
19,167,2.72,3
19,159,33.204898,3
19,137,5.0895,3
19,58,7.183,3
19,13,14.293,3
19,114,4.062,3
19,39,19.819,3
19,135,11.77,3
19,162,16.863,3
19,122,37.8705,3
19,148,3.2715,3
19,120,15.9515,3
19,82,59.827091,3
19,96,56.506,3
19,89,3.478,3
19,138,9.5445,3
19,4,25.4,3
19,60,46.4918,3
19,51,13.765,3
19,17,0.42,3
19,14,10.007,3
19,15,16.396,3
19,57,13.900063,3
19,160,32.967,3
19,71,26.868,3
19,18,66.3471,3
19,101,23.458636,3
19,168,33.273,3
19,94,21.5445,3
19,85,88.008182,3
60,108,28.454944,1
60,11,18.857598,1
60,45,7.240504,1
60,66,9.587579,1
60,84,10.505638,1
60,90,10.404399,1
60,163,5.087279,1
60,136,4.872694,1
60,40,9.218583,1
60,80,2.758408,1
60,95,14.379581,1
60,21,8.683407,1
60,92,9.221985,1
60,107,3.229813,1
60,54,1.630384,1
60,20,52.678077,1
60,118,18.684454,1
60,115,3.311757,1
60,31,18.055679,1
60,75,15.248587,1
60,161,0.583268,1
60,64,9.680484,1
60,166,13.249754,1
60,131,7.333152,1
60,99,8.760914,1
60,102,17.248617,1
60,72,7.325209,1
60,78,9.830077,1
60,172,7.453,1
60,156,14.931057,1
60,28,33.357536,1
60,169,21.502411,1
60,165,6.767338,1
60,87,19.824284,1
60,114,30.70616,1
60,29,18.416997,1
