drug_idx,cell_line_idx,ri,fold
1493,109,16.969571,3
1493,6,12.542857,4
1493,91,48.288857,0
1493,126,3.828143,1
1493,0,27.365,2
1493,152,32.358143,3
1493,49,17.233892,4
1493,46,21.476676,0
1493,95,21.81185,1
1493,73,6.897857,2
1493,97,45.672279,3
1493,27,8.622897,4
1493,62,11.929324,0
1493,64,42.504082,1
1493,161,-7.546555,2
1493,164,34.724,3
1493,134,28.381103,4
1493,31,99.209001,0
1493,69,31.514485,1
1493,115,-10.586474,2
1493,47,17.620312,3
1493,70,23.948429,4
1493,1,32.965667,0
1493,149,6.088549,1
1493,143,20.478438,2
1493,76,19.966167,3
1493,118,17.879583,4
1493,41,18.784,0
1493,140,38.506,1
1493,100,26.767051,2
1493,92,17.601968,3
1493,131,20.857151,4
1493,5,50.056,0
1493,157,20.077286,1
1493,105,18.787286,2
1493,144,-48.301142,3
1493,124,27.375,4
1493,48,-3.554,0
1493,59,28.322377,1
1493,23,19.504929,2
1493,79,30.408143,3
1493,9,7.019571,4
1493,33,6.710571,0
1493,146,16.443265,1
1493,130,15.83212,2
1493,170,49.504772,3
1493,151,-9.058,4
1493,96,4.487684,0
1493,145,26.989,1
1493,82,17.381026,2
1493,139,1.491,3
1493,93,30.428706,4
1493,28,13.091571,0
1493,148,-5.365696,1
1493,162,36.505611,2
1493,2,47.38521,3
1493,172,22.297,4
1493,22,11.846176,0
1493,103,23.783123,1
1493,60,5.189132,2
1493,85,37.129189,3
1493,154,-3.149619,4
1493,81,34.824,0
1493,116,50.651,1
1493,94,30.867,2
1493,147,35.682,3
1493,104,47.09,4
1493,37,7.314,0
1493,168,36.382868,1
1493,101,-3.061297,2
1493,53,36.583,3
1493,18,57.951526,4
1493,56,2.977979,0
1493,24,25.79,1
1493,171,-12.548915,2
1493,57,20.708658,3
1493,38,0.911,4
1493,17,0.118521,0
1493,67,19.441059,1
1493,61,12.736221,2
1493,44,13.928735,3
1493,110,7.313,4
1493,15,37.580021,0
1493,65,26.237,1
1493,42,50.388,2
1493,32,33.058,3
1493,50,9.444941,4
1757,76,13.06825,0
1757,47,47.64075,1
1757,1,32.28225,2
1757,31,65.202661,3
1757,143,33.84475,4
1757,118,25.066,0
1757,17,11.392,1
1757,36,38.7415,2
1757,56,10.50025,3
1757,15,2.94725,4
1757,151,10.397,0
1757,154,42.322,1
1757,25,-1.67875,2
3058,50,27.583654,3
3058,44,-4.362169,4
3058,160,41.8892,0
3058,53,25.722865,1
3058,104,25.983,2
3058,147,0.61649,3
3058,94,13.090448,4
3058,142,9.483521,0
3058,149,-5.587923,1
3058,132,23.770823,2
3058,69,-2.781862,3
3058,134,18.882969,4
3058,62,5.020392,0
3058,167,19.396929,1
3058,159,33.690562,2
3058,61,39.574592,3
3058,119,34.0275,4
3058,67,5.050538,0
3058,27,6.403333,1
3058,38,29.06049,2
3058,35,11.332531,3
3058,55,-0.101583,4
3058,22,33.491762,0
3058,93,39.986575,1
3058,165,34.834698,2
3058,145,20.591031,3
3058,77,14.908767,4
3058,10,6.255292,0
3058,139,6.131531,1
3058,30,-9.117927,2
3058,34,16.233875,3
3058,48,5.534688,4
3058,124,26.346896,0
3058,128,-0.500177,1
3058,123,-3.394531,2
3058,16,13.772375,3
3058,96,34.152177,4
3058,8,2.694656,0
37,11,3.115889,1
37,45,-1.467667,2
37,108,21.314,3
37,163,5.136333,4
37,80,2.381222,0
37,90,0.139611,1
37,136,4.948111,2
37,40,3.549389,3
37,66,1.192056,4
37,95,-1.469667,0
37,161,0.799667,1
37,92,-2.459444,2
37,107,0.047389,3
37,54,-0.843444,4
37,20,10.4755,0
37,115,4.183444,1
37,75,2.500056,2
37,166,0.227667,3
37,64,0.515111,4
37,21,8.798,0
37,131,-2.190611,1
37,99,-0.179333,2
37,118,-1.656167,3
37,72,-1.282889,4
37,114,-0.615833,0
37,78,6.276062,1
37,156,-2.4895,2
37,28,0.782278,3
37,169,0.302222,4
37,165,0.044944,0
37,63,-2.287667,1
37,29,-0.158611,2
37,17,-0.396111,3
37,117,-0.394456,4
37,87,2.255742,0
37,35,-1.803063,1
37,15,1.304889,2
37,121,3.4005,3
37,43,3.424389,4
37,102,11.329,0
37,171,8.515411,1
37,127,0.877167,2
37,18,3.982689,3
37,84,1.746389,4
37,141,0.714389,0
37,147,23.5435,1
1471,38,-5.83,2
1471,53,0.590875,3
1471,104,25.051875,4
1471,147,7.24875,0
1471,159,1.081625,1
1471,142,4.22425,2
1471,132,14.794875,3
1471,31,17.886376,4
1471,8,2.052875,0
1471,94,3.62675,1
1471,16,13.005,2
1471,35,-11.86525,3
1471,128,-3.816125,4
1471,124,2.628875,0
1471,48,-4.75925,1
1471,34,26.68325,2
1471,30,-185.298125,3
1471,96,4.430625,4
1471,10,3.684875,0
1471,77,3.5154,1
1471,145,-4.58075,2
1471,165,2.432,3
1471,139,9.863875,4
1471,123,-1.62325,0
2260,64,-2.943412,1
2260,118,0.212004,2
2260,11,-4.260059,3
2260,147,8.237618,4
2260,12,3.49218,0
2260,156,-2.199941,1
2260,172,13.21,2
2260,24,13.765,3
286,21,12.018907,4
286,163,18.411585,0
286,136,10.816203,1
286,90,19.142525,2
286,80,14.508799,3
286,66,19.867058,4
286,108,32.508059,0
286,45,16.962516,1
286,11,19.760272,2
286,40,26.250138,3
286,161,20.401234,4
286,131,24.091726,0
286,92,28.250382,1
286,107,12.399536,2
286,54,23.160376,3
286,20,45.456174,4
286,118,25.198071,0
286,115,27.99992,1
286,75,31.885887,2
286,64,27.219358,3
286,166,28.312477,4
286,95,18.328458,0
286,99,25.744467,1
286,15,16.649117,2
286,72,14.44502,3
286,78,19.572163,4
286,156,23.71649,0
286,28,27.721765,1
286,169,28.405126,2
286,165,23.974872,3
286,87,21.615851,4
286,63,13.180608,0
286,29,22.037254,1
286,17,33.904484,2
286,117,22.086517,3
286,114,28.763771,4
286,35,23.034992,0
286,121,16.801667,1
286,43,28.250842,2
286,102,29.536354,3
286,171,31.362893,4
286,127,21.054654,0
286,18,17.157688,1
286,84,18.039927,2
286,147,27.044481,3
286,141,25.500447,4
279,40,7.399445,0
279,11,14.499742,1
279,45,6.504001,2
279,163,9.647208,3
279,66,10.339595,4
279,80,6.748419,0
279,90,11.009894,1
279,95,13.785528,2
279,108,14.240253,3
279,131,7.239665,4
279,118,4.431303,0
279,107,11.46704,1
279,54,5.960987,2
279,20,21.378704,3
279,115,7.342402,4
279,75,9.500827,0
279,161,-0.655876,1
279,64,6.635,2
279,21,10.597643,3
279,166,7.778037,4
279,92,6.322766,0
279,99,6.556417,1
279,136,8.404592,2
279,72,3.172565,3
279,78,12.883347,4
279,156,7.780034,0
279,28,12.607205,1
279,169,10.521509,2
279,165,11.298133,3
279,87,12.547661,4
279,63,8.808113,0
279,29,12.289626,1
279,17,7.702978,2
279,117,5.944968,3
279,141,4.631633,4
279,15,11.36172,0
279,121,11.180141,1
279,43,10.790748,2
279,102,5.855877,3
279,171,7.713838,4
279,127,10.093218,0
279,18,10.945419,1
279,84,7.478215,2
279,147,13.034622,3
279,35,10.957646,4
279,114,5.53073,0
2002,24,7.597,1
2002,3,8.301333,2
2002,111,18.325405,3
2002,172,22.582,4
2002,150,10.216,0
43,163,-1.79558,1
43,90,-1.43575,2
43,21,-0.005722,3
43,80,-4.366333,4
43,66,-2.376,0
43,108,-5.515537,1
43,45,-1.763444,2
43,11,2.087,3
43,40,12.388278,4
43,95,-1.532667,0
43,131,-3.525364,1
43,107,-1.732444,2
43,54,1.724,3
43,20,18.02,4
43,118,-1.428389,0
43,115,-0.645778,1
43,31,83.019481,2
43,75,10.287111,3
43,161,-1.028278,4
43,64,0.445722,0
43,136,-0.048556,1
43,92,-6.553167,2
43,166,-1.667556,3
43,18,2.665,4
43,114,1.945222,0
43,99,2.378722,1
43,78,0.134753,2
43,156,4.724167,3
43,28,1.957556,4
43,169,0.7705,0
43,165,-1.772056,1
43,63,2.469444,2
43,29,-1.810111,3
43,17,3.973556,4
43,117,-3.234222,0
43,87,1.458667,1
43,35,-1.345333,2
43,15,-1.959278,3
43,121,-0.241,4
43,43,38.139,0
43,102,10.379333,1
43,171,2.423814,2
43,127,-1.277944,3
43,84,-3.271389,4
43,147,2.014611,0
43,141,-1.733944,1
43,72,-1.039444,2
276,11,6.150362,3
276,45,2.84475,4
276,108,34.090912,0
276,66,7.750037,1
276,136,12.607719,2
276,90,11.139935,3
276,163,9.933534,4
276,40,8.134804,0
276,80,6.492553,1
276,95,13.173394,2
276,21,9.776273,3
276,92,4.463766,4
276,107,2.286335,0
276,54,1.998356,1
276,20,28.18964,2
276,118,15.439513,3
276,115,2.10671,4
276,75,11.953934,0
276,161,0.74424,1
276,64,20.93277,2
276,166,2.650546,3
276,131,2.381467,4
276,99,9.391638,0
276,84,6.798064,1
276,72,8.865355,2
276,78,9.120389,3
276,114,31.12082,4
276,28,3.716835,0
276,169,14.785636,1
276,165,13.834013,2
276,87,16.944219,3
276,63,0.099789,4
276,29,8.288932,0
276,17,25.850221,1
276,117,4.154719,2
276,156,7.000808,3
276,35,5.655095,4
276,141,3.107234,0
276,18,3.149754,1
276,127,1.767999,2
276,171,19.776693,3
276,147,28.761414,4
276,43,30.602681,0
276,121,4.010122,1
276,15,11.039982,2
276,102,12.200155,3
3097,119,-14.362,4
3097,159,-8.099,0
3097,149,2.545,1
3097,41,-5.27,2
3097,140,-0.03,3
3097,0,5.519,4
3097,112,0.815,0
3097,42,-5.841,1
3097,18,26.567,2
3097,32,-4.991,3
3097,65,-13.097,4
3097,23,-5.03,0
3097,145,7.367,1
3097,91,11.233,2
2608,106,26.749,3
2608,164,48.558453,4
2608,158,18.5735,0
2608,24,38.106234,1
2608,150,58.015688,2
2608,172,70.144,3
2608,3,29.0015,4
1523,95,7.973313,0
1523,97,-61.677494,1
1523,64,26.480968,2
1523,161,24.327021,3
1523,31,77.73821,4
1523,100,12.085281,0
1523,92,24.973143,1
1523,131,-25.794603,2
1523,49,18.850841,3
1523,52,47.799278,4
1523,103,-10.043193,0
1523,144,14.939078,1
1523,171,48.664713,2
1523,24,52.375,3
1523,110,25.341311,4
1523,59,17.976336,0
1523,146,37.37311,1
1523,130,-54.899971,2
1523,170,3.831758,3
1523,148,-14.19203,4
1523,162,-9.130437,0
1523,2,29.713327,1
1523,172,78.4,2
1998,52,16.162929,3
1998,49,7.756182,4
1998,95,37.212125,0
1998,131,16.369006,1
1998,161,-73.347054,2
1998,100,4.656349,3
1998,64,-33.028,4
1998,97,-1.784156,0
1998,103,0.849414,1
1998,92,-92.30892,2
1998,144,4.534305,3
1998,148,35.887161,4
1998,24,1.306,0
1998,110,12.768466,1
1998,59,16.815563,2
1998,146,-3.097607,3
1998,130,14.604264,4
1998,170,13.061165,0
1998,162,-6.345513,1
1998,2,28.983747,2
1998,171,-40.827839,3
1998,172,4.109,4
1733,49,-54.298728,0
1733,11,-7.056906,1
1733,95,-17.467243,2
1733,131,45.402592,3
1733,92,26.74914,4
1733,64,4.58998,0
1733,31,10.088681,1
1733,161,8.295614,2
1733,97,-8.234107,3
1733,52,3.658398,4
1733,118,-0.977159,0
1733,103,56.511267,1
1733,100,-0.170461,2
1733,147,16.557171,3
1733,171,-1.618913,4
1733,110,-29.634653,0
1733,59,-6.354619,1
1733,146,-21.37886,2
1733,130,26.547355,3
1733,170,27.41184,4
1733,12,6.07094,0
1733,156,-3.815597,1
1733,148,45.331479,2
1733,162,16.335692,3
1733,2,50.442305,4
1733,144,18.46738,0
3076,64,-2.16759,1
3076,118,0.67775,2
3076,11,-0.07216,3
3076,12,6.65112,4
3076,156,0.258542,0
3076,147,2.833861,1
2139,103,40.265817,2
2139,97,27.18099,3
2139,64,21.200694,4
2139,161,-30.114495,0
2139,100,-70.167121,1
2139,92,15.411502,2
2139,131,43.70125,3
2139,95,-21.719066,4
2139,49,22.289914,0
2139,52,49.081941,1
2139,144,13.35927,2
2139,146,27.850865,3
2139,24,12.699,4
2139,172,17.993,0
2139,162,10.320805,1
2139,148,-30.246772,2
2139,170,20.486251,3
2139,2,9.901675,4
2139,171,8.479669,0
2139,59,20.492522,1
2139,110,2.988625,2
2139,130,38.370611,3
1706,172,35.936,4
1706,24,-0.723,0
1706,158,17.336914,1
1706,106,32.039529,2
1706,31,84.318917,3
1011,31,87.426329,4
1011,74,37.167,0
1011,68,28.995,1
1011,164,36.871175,2
1011,24,6.133667,3
1011,88,19.365,4
1011,172,25.143,0
1011,26,6.18975,1
45,136,-0.110145,2
45,163,2.509933,3
45,90,4.345691,4
45,80,0.07088,0
45,66,0.912589,1
45,108,0.659077,2
45,45,-0.421668,3
45,11,0.167644,4
45,40,0.993611,0
45,95,0.333873,1
45,92,1.259982,2
45,107,0.336793,3
45,54,-0.017025,4
45,20,7.981043,0
45,118,-0.581629,1
45,115,2.298116,2
45,31,17.841636,3
45,75,2.464667,4
45,161,-1.070102,0
45,166,0.625292,1
45,21,1.384866,2
45,131,-0.072265,3
45,99,3.643996,4
45,64,2.326391,0
45,72,0.993738,1
45,78,0.159249,2
45,156,0.021963,3
45,28,-0.091547,4
45,169,-0.328342,0
45,165,0.923853,1
45,114,0.793842,2
45,63,-0.087845,3
45,29,-0.249098,4
45,17,0.508054,0
45,117,-1.420387,1
45,87,1.473161,2
45,35,2.019933,3
45,15,2.370707,4
45,121,0.630297,0
45,43,0.167033,1
45,102,1.897167,2
45,171,1.915363,3
45,127,1.768704,4
45,18,0.964026,0
45,84,0.884355,1
45,147,2.95805,2
45,141,1.096238,3
870,49,20.97733,4
870,95,9.965888,0
870,131,9.589159,1
870,92,-7.909188,2
870,52,-4.028778,3
870,31,-9.776378,4
870,161,-0.264498,0
870,64,1.936928,1
870,97,-13.702029,2
870,100,23.355969,3
870,103,5.715393,4
870,130,-49.163,0
870,171,29.648268,1
870,172,1.242,2
870,144,-23.160728,3
870,162,-1.107688,4
870,148,29.448126,0
870,170,2.772363,1
870,2,-37.001814,2
870,146,38.820406,3
870,59,13.834409,4
870,110,17.688327,0
870,24,-11.758,1
4,108,29.558423,2
4,25,39.164,3
4,66,22.516263,4
4,98,62.5405,0
4,80,47.176354,1
4,90,22.432872,2
4,163,25.403239,3
4,52,51.954968,4
4,153,51.385,0
4,13,67.62,1
4,112,52.3195,2
4,166,41.621488,3
4,137,31.263,4
4,49,49.098037,0
4,99,30.90354,1
4,114,24.199478,2
4,72,26.442885,3
4,144,46.03776,4
4,135,30.015,0
4,94,49.232,1
4,173,54.3245,2
4,45,31.324753,3
4,92,37.541601,4
4,40,34.389661,0
4,159,22.67068,1
4,97,46.507749,2
4,167,50.721,3
4,83,47.674,4
4,83,51.477,0
4,21,26.607224,1
4,64,36.842259,2
4,46,100.7219,3
4,161,22.49454,4
4,75,28.244041,0
4,11,25.524459,1
4,31,97.831148,2
4,1,31.947,3
4,118,39.966073,4
4,20,33.250438,0
4,54,22.82883,1
4,58,55.358,2
4,100,47.188469,3
4,107,31.179821,4
4,147,27.585364,0
4,131,36.94461,1
4,95,42.143508,2
4,115,35.13808,3
4,168,61.999545,4
4,136,20.713643,0
4,101,88.422727,1
4,4,33.855,2
4,138,46.6765,3
4,89,18.7685,4
4,146,0.972044,0
4,130,14.340112,1
4,170,38.693942,2
4,39,55.8185,3
4,96,86.9427,4
4,87,25.551542,0
4,165,32.323948,1
4,82,95.349182,2
4,169,22.978781,3
4,28,18.656738,4
4,156,28.663244,0
4,120,48.819,1
4,148,35.004735,2
4,122,55.9335,3
4,84,28.974309,4
4,2,-52.968497,0
4,172,49.477,1
4,78,27.19774,2
4,63,16.692971,3
4,51,24.6025,4
4,162,37.405925,0
4,60,82.8141,1
4,59,5.447774,2
4,18,18.720843,3
4,127,30.852868,4
4,171,10.17438,0
4,160,46.439,1
4,3,13.6684,2
4,24,20.046946,3
4,57,25.320654,4
4,102,30.489229,0
4,43,24.62393,1
4,71,45.375,2
4,121,23.28013,3
4,15,45.513184,4
4,14,42.758,0
4,35,26.10218,1
4,141,28.46252,2
4,117,15.362424,3
4,150,32.2555,4
4,17,42.339768,0
4,29,28.176102,1
4,110,47.917613,2
4,85,101.1104,3
1622,24,15.95,4
1622,53,14.88735,0
1622,104,23.27995,1
1622,147,7.3857,2
1622,94,9.17465,3
1622,31,89.714738,4
1622,158,5.9475,0
1622,106,7.642,1
1622,132,1.62585,2
1622,164,15.796903,3
1622,159,9.78185,4
1622,35,17.1382,0
1622,142,14.981125,1
1622,38,0.29995,2
1622,34,9.0645,3
1622,16,8.4103,4
1622,8,6.26855,0
1622,139,18.2918,1
1622,165,14.84165,2
1622,145,4.5193,3
1622,77,2.4599,4
1622,10,13.85555,0
1622,172,11.75,1
1622,30,32.88825,2
1622,48,20.2927,3
1622,124,10.40855,4
1622,128,15.6705,0
1622,123,16.07535,1
1622,96,-12.36045,2
48,40,41.595246,3
48,45,39.304693,4
48,108,77.853061,0
48,66,32.247198,1
48,163,48.075831,2
48,90,62.047992,3
48,136,23.207111,4
48,95,47.385136,0
48,166,34.852638,1
48,80,48.646264,2
48,131,30.910086,3
48,31,88.061215,4
48,107,39.561324,0
48,54,28.6033,1
48,20,55.355489,2
48,118,41.436691,3
48,115,30.835845,4
48,75,45.203318,0
48,161,18.916841,1
48,64,32.188054,2
48,21,25.945906,3
48,99,31.574033,4
48,92,33.35335,0
48,114,42.245113,1
48,11,33.395556,2
48,147,45.842562,3
48,172,98.312,4
48,156,33.848769,0
48,28,51.556542,1
48,169,36.593253,2
48,72,28.788034,3
48,165,52.542173,4
48,87,41.531308,0
48,29,37.820561,1
48,17,55.191832,2
48,117,35.33916,3
48,141,22.217066,4
48,63,30.682222,0
48,15,55.65743,1
48,35,54.547247,2
48,18,39.766381,3
48,127,23.770722,4
48,171,32.764448,0
48,24,38.072,1
48,84,38.90548,2
48,43,53.009328,3
48,121,30.16167,4
48,78,52.400091,0
48,102,41.818045,1
3114,52,29.503271,2
3114,97,-9.063787,3
3114,64,-8.047806,4
3114,161,48.982963,0
3114,100,-35.670064,1
3114,92,-14.037622,2
3114,131,22.163366,3
3114,95,10.670756,4
3114,49,-83.3278,0
3114,103,47.838528,1
3114,144,40.573027,2
3114,171,13.238491,3
3114,110,3.22689,4
3114,59,-8.634271,0
3114,146,23.486985,1
3114,130,28.515021,2
3114,170,-8.25047,3
3114,148,25.219756,4
3114,162,-7.005865,0
3114,2,22.165839,1
277,11,2.344586,2
277,45,1.197398,3
277,108,6.021484,4
277,66,6.507807,0
277,136,0.869855,1
277,90,37.1475,2
277,163,12.804062,3
277,40,4.971406,4
277,80,2.030349,0
277,95,9.717366,1
277,20,28.611129,2
277,92,9.403768,3
277,107,0.933495,4
277,54,0.186036,0
277,166,20.206176,1
277,118,18.227723,2
277,115,4.127234,3
277,75,6.898709,4
277,161,3.004587,0
277,64,16.691327,1
277,21,13.128623,2
277,131,6.337609,3
277,99,9.642816,4
277,28,6.614747,0
277,72,-0.993398,1
277,78,3.644987,2
277,156,4.392857,3
277,169,25.943306,4
277,165,23.504701,0
277,87,17.297152,1
277,63,-4.053589,2
277,29,18.204155,3
277,17,19.065719,4
277,114,2.174953,0
277,141,19.404209,1
277,117,14.778419,2
277,15,6.669004,3
277,121,1.824188,4
277,43,18.692495,0
277,102,11.245329,1
277,171,7.82887,2
277,127,9.515302,3
277,18,-0.648416,4
277,84,20.684454,0
277,147,2.19621,1
277,35,1.468338,2
2547,68,20.954867,3
2547,74,12.746867,4
2547,3,10.03475,0
2547,164,38.472776,1
2547,150,35.57775,2
2547,172,64.518,3
2547,24,34.430136,4
2547,88,12.2852,0
3081,143,46.042333,1
3081,47,28.381,2
3081,1,34.372667,3
3081,118,31.170333,4
3081,25,18.653333,0
3081,76,15.901,1
3081,56,4.727667,2
3081,15,27.771,3
3081,17,-13.603667,4
3081,151,-6.569,0
3081,154,31.166,1
3081,36,-5.553,2
281,40,5.278224,3
281,163,3.752456,4
281,90,28.43048,0
281,80,3.586544,1
281,66,6.863815,2
281,108,-1.760322,3
281,45,5.2921,4
281,11,0.969769,0
281,136,0.767095,1
281,75,5.294097,2
281,92,13.341417,3
281,107,11.130032,4
281,54,1.37078,0
281,20,-0.002135,1
281,118,5.869679,2
281,115,0.042398,3
281,166,15.520491,4
281,161,5.17295,0
281,64,7.499883,1
281,21,5.646466,2
281,131,9.303341,3
281,99,8.991473,4
281,95,21.238011,0
281,72,1.284734,1
281,114,1.900397,2
281,78,13.266399,3
281,156,6.4752,4
281,28,10.199967,0
281,169,15.253488,1
281,165,11.2058,2
281,87,15.723708,3
281,63,7.111769,4
281,29,11.235609,0
281,117,18.836016,1
281,17,17.719881,2
281,35,3.620939,3
281,15,1.594874,4
281,121,3.623236,0
281,43,11.705696,1
281,102,6.000165,2
281,171,2.040398,3
281,127,6.439328,4
281,18,1.499655,0
281,84,15.960529,1
281,147,7.617178,2
281,141,13.506183,3
3086,118,39.743682,4
3086,47,20.516273,0
3086,1,24.346227,1
3086,143,58.032591,2
3086,25,20.374864,3
3086,76,45.475773,4
3086,56,33.203318,0
3086,15,34.7485,1
3086,17,14.893227,2
3086,151,29.176182,3
3086,154,26.847909,4
3086,36,62.968545,0
3087,99,40.938292,1
3087,133,38.244361,2
3087,113,49.264944,3
3087,152,55.279556,4
3087,86,29.465792,0
3087,125,29.107278,1
3087,36,18.3822,2
3087,19,26.781944,3
3087,7,13.661125,4
3087,109,26.791111,0
3087,6,10.978,1
3087,72,67.665958,2
3087,129,51.447875,3
3087,105,26.323583,4
3087,112,29.929,0
3087,115,38.9,1
3087,25,10.4552,2
3087,5,64.552333,3
3087,41,18.323667,4
3087,118,37.7354,0
3087,76,-5.686,1
3087,143,40.6784,2
3087,1,4.7384,3
3087,70,20.335375,4
3087,47,1.4118,0
3087,155,44.589583,1
3087,166,50.853472,2
3087,91,41.927153,3
3087,124,60.808667,4
3087,73,43.959792,0
3087,126,28.627958,1
3087,28,37.244222,2
3087,139,46.204333,3
3087,82,37.487,4
3087,96,4.139667,0
3087,33,35.082444,1
3087,9,0.395653,2
3087,79,25.603486,3
3087,23,20.900389,4
3087,48,49.876667,0
3087,116,59.209,1
3087,81,39.622667,2
3087,60,52.613,3
3087,17,7.4772,4
3087,157,26.630542,0
3087,94,36.893667,1
3087,147,26.879667,2
3087,38,33.547333,3
3087,37,39.247333,4
3087,168,3.706667,0
3087,104,32.431333,1
3087,18,35.252667,2
3087,56,27.5626,3
3087,57,29.351333,4
3087,15,11.657,0
3087,53,48.368,1
2617,172,49.157,2
2617,24,41.442,3
2617,158,9.053545,4
2617,106,22.406455,0
2617,164,21.375558,1
2486,164,21.898254,2
2486,24,-11.745613,3
2486,3,3.449667,4
2486,150,32.672,0
2486,172,69.56,1
2563,172,99.663,2
2563,150,50.69,3
2563,24,11.3395,4
2563,3,18.294,0
2563,164,2.989264,1
1966,64,3.418371,2
1966,118,1.605708,3
1966,147,7.414667,4
1966,11,7.369862,0
1966,156,9.668321,1
1966,172,-2.491,2
1966,24,-9.468,3
1966,12,8.472841,4
56,80,14.499562,0
56,45,9.033726,1
56,108,6.576441,2
56,21,17.647324,3
56,166,32.056138,4
56,163,22.553096,0
56,136,1.019644,1
56,11,4.931329,2
56,90,31.679338,3
56,40,16.068625,4
56,115,4.395143,0
56,131,17.544658,1
56,92,7.700571,2
56,107,10.507619,3
56,54,2.465115,4
56,20,25.35835,0
56,118,25.479726,1
56,75,15.657516,2
56,161,2.195151,3
56,64,11.27449,4
56,95,27.281915,0
56,99,25.457819,1
56,66,14.041754,2
56,72,3.824832,3
56,114,31.890194,4
56,78,16.438179,0
56,156,14.030963,1
56,28,35.4323,2
56,169,42.292757,3
56,165,18.32653,4
56,87,28.873367,0
56,29,19.214091,1
56,17,44.09994,2
56,117,40.458657,3
56,63,3.950116,4
56,35,19.853943,0
56,147,10.762622,1
56,141,20.453146,2
56,18,8.974171,3
56,127,23.659958,4
56,171,29.000301,0
56,84,15.658741,1
56,43,35.192349,2
56,121,4.357844,3
56,15,23.597205,4
56,102,10.763873,0
3084,86,45.831167,1
3084,155,27.383,2
3084,6,20.297,3
3084,109,56.477333,4
3084,7,38.407333,0
3084,19,14.873,1
3084,125,26.839167,2
3084,72,33.151,3
3084,152,24.531667,4
3084,115,17.218,0
3084,133,31.286,1
3084,99,34.9565,2
3084,129,35.358,3
3084,166,35.020333,4
3084,112,20.854667,0
3084,105,20.9245,1
3084,5,31.642,2
3084,41,29.83,3
3084,70,29.292167,4
3084,91,30.2735,0
3084,113,19.527833,1
3084,126,34.319,2
3084,147,57.536,3
3084,157,19.512167,4
3084,28,24.598833,0
3084,73,25.603,1
3084,82,-0.611,2
3084,96,35.036,3
3084,33,15.729833,4
3084,9,-3.552167,0
3084,79,29.556833,1
3084,23,35.384833,2
3084,124,9.033,3
3084,60,6.895,4
3084,139,38.707,0
3084,81,44.695,1
3084,116,29.85,2
3084,104,24.691,3
3084,37,29.762,4
3084,168,26.432,0
3084,94,47.933,1
3084,18,31.089,2
3084,57,43.489,3
3084,38,51.037,4
3084,53,34.627,0
5,66,7.427756,1
5,11,15.139703,2
5,45,11.505694,3
5,52,26.3225,4
5,108,15.803142,0
5,40,9.648023,1
5,25,-0.378,2
5,98,66.605,3
5,153,11.8465,4
5,90,6.284095,0
5,163,4.744008,1
5,136,2.957332,2
5,173,4.3375,3
5,112,6.286,4
5,166,20.361353,0
5,137,4.794,1
5,80,6.667764,2
5,95,7.08117,3
5,118,8.039304,4
5,107,4.490562,0
5,13,1.261,1
5,159,12.1115,2
5,167,-3.791,3
5,83,18.5705,4
5,83,34.35,0
5,21,2.515746,1
5,64,11.222828,2
5,131,4.729024,3
5,161,1.752315,4
5,31,6.629191,0
5,115,5.055222,1
5,1,1.847,2
5,20,33.162755,3
5,54,2.913194,4
5,58,6.7435,0
5,100,-0.754,1
5,75,14.733543,2
5,99,7.693596,3
5,92,12.302014,4
5,72,3.571742,0
5,51,1.0135,1
5,63,1.175753,2
5,4,16.5165,3
5,138,1.9195,4
5,89,4.572,0
5,39,22.8535,1
5,87,7.17554,2
5,114,20.187764,3
5,165,6.969731,4
5,28,13.685293,0
5,156,2.347473,1
5,120,10.402,2
5,148,3.022,3
5,122,23.21,4
5,162,19.0575,0
5,78,9.68432,1
5,169,15.771291,2
5,17,8.614779,3
5,29,1.622005,4
5,141,12.077764,0
5,135,11.355,1
5,94,35.528,2
5,147,30.10436,3
5,84,4.819084,4
5,18,6.509925,0
5,127,9.409493,1
5,117,4.709281,2
5,71,11.5235,3
5,171,9.776225,4
5,57,-2.419,0
5,102,2.576533,1
5,43,4.315121,2
5,121,14.508111,3
5,15,2.813109,4
5,14,3.971,0
5,35,6.836013,1
5,160,13.4735,2
3115,171,30.749686,3
3115,92,-38.442831,4
3115,49,-15.888805,0
3115,103,83.455794,1
3115,110,76.53264,2
3115,95,55.87862,3
3115,146,1.595681,4
3115,130,-20.778622,0
3115,170,68.665,1
3115,148,63.913917,2
3115,2,54.451342,3
3115,59,41.066546,4
1546,26,1.869429,0
1546,119,98.312,1
1546,0,76.573,2
1546,140,87.073,3
1546,41,65.234,4
1546,31,98.191476,0
1546,115,79.0608,1
1546,112,77.581,2
1546,74,17.278667,3
1546,164,36.024155,4
1546,46,101.007182,0
1546,159,58.59825,1
1546,149,56.911,2
1546,91,84.823,3
1546,68,25.645333,4
1546,101,82.725091,0
1546,168,69.401727,1
1546,172,61.293,2
1546,82,91.681727,3
1546,145,98.287,4
1546,23,79.807,0
1546,88,14.574556,1
1546,96,83.3454,2
1546,85,100.591091,3
1546,65,88.062,4
1546,42,88.581,0
1546,32,69.888,1
1546,57,64.787,2
1546,18,94.4387,3
1546,60,81.5188,4
1440,131,30.091117,0
1440,52,31.508099,1
1440,119,59.632,2
1440,0,23.182,3
1440,49,32.054928,4
